COUNTY AREA TOTAL DEM REP LIB GRN WI1 WI2 WI3
COUNTY AREA TOTAL Cordray DeWine Irvine GadellNewton Ayres Duncan Turner
Franklin "COLS 31-D" 125 87 35 1 2 0 0 0
Franklin "COLS 31-E" 209 131 60 9 5 0 0 0
Franklin "COLS 32-A" 819 570 229 6 8 0 0 0
Franklin "COLS 32-B" 560 373 165 9 10 0 0 0
Franklin "COLS 32-C" 485 319 144 5 11 0 0 0
Franklin "COLS 32-D" 519 365 137 7 4 0 0 0
Franklin "COLS 33-A" 398 313 67 11 5 0 0 0
Franklin "COLS 33-B" 643 524 96 8 12 0 0 0
Franklin "COLS 33-C" 950 759 166 15 10 0 0 0
Franklin "COLS 33-D" 724 539 156 15 8 0 0 0
Franklin "COLS 33-E" 646 540 89 8 4 0 0 0
Franklin "COLS 33-F" 526 399 109 9 7 0 0 0
Franklin "COLS 33-G" 705 506 168 15 14 0 0 0
Franklin "COLS 33-H" 397 335 55 4 2 0 0 0
Franklin "COLS 34-A" 524 422 87 9 3 0 0 0
Franklin "COLS 34-B" 541 440 91 1 2 0 0 0
Franklin "COLS 34-C" 305 244 55 2 2 0 0 0
Franklin "COLS 34-D" 474 351 107 4 8 0 0 0
Franklin "COLS 34-E" 385 303 72 4 2 0 0 0
Franklin "COLS 34-F" 610 478 114 8 4 0 0 0
Franklin "COLS 35-A" 367 337 16 5 4 0 0 0
Franklin "COLS 35-B" 450 426 15 1 4 0 0 0
Franklin "COLS 35-C" 483 448 26 0 2 0 0 0
Franklin "COLS 35-D" 428 384 32 5 6 0 0 0
Franklin "COLS 36-A" 467 235 218 5 3 0 0 0
Franklin "COLS 36-B" 584 339 217 13 12 0 0 0
Franklin "COLS 36-C" 778 597 153 7 8 0 0 0
Franklin "COLS 36-D" 374 176 178 7 5 0 0 0
Franklin "COLS 36-E" 438 282 146 4 2 0 0 0
Franklin "COLS 37-A" 241 166 70 2 1 0 0 0
Franklin "COLS 37-B" 232 161 47 10 8 0 0 0
Franklin "COLS 37-C" 353 219 118 7 2 0 0 0
Franklin "COLS 37-D" 397 197 181 10 7 0 0 0
Franklin "COLS 38-A" 385 261 113 2 8 0 0 0
Franklin "COLS 38-B" 214 169 38 2 2 0 0 0
Franklin "COLS 38-C" 339 216 109 8 5 0 0 0
Franklin "COLS 39-A" 176 138 35 1 1 0 0 0
Franklin "COLS 39-B" 675 559 84 12 15 0 0 0
Franklin "COLS 40-A" 604 490 94 11 9 0 0 0
Franklin "COLS 40-B" 728 604 99 9 14 0 0 0
Franklin "COLS 40-C" 861 709 120 19 10 0 0 0
Franklin "COLS 41-A" 521 426 77 11 5 0 0 0
Franklin "COLS 41-B" 302 224 65 9 3 0 0 0
Franklin "COLS 41-C" 534 420 102 8 3 0 0 0
Franklin "COLS 41-D" 300 236 51 9 2 0 0 0
Franklin "COLS 41-E" 616 487 102 13 9 0 0 0
Franklin "COLS 42-A" 490 348 121 5 6 0 0 0
Franklin "COLS 42-B" 128 106 17 1 0 0 0 0
Franklin "COLS 42-C" 387 254 121 3 2 0 0 0
Franklin "COLS 42-D" 387 316 60 4 3 0 0 0
Franklin "COLS 43-A" 456 298 145 8 3 0 0 0
Franklin "COLS 43-B" 519 314 182 10 9 0 0 0
Franklin "COLS 43-C" 414 297 95 6 12 0 0 0
Franklin "COLS 43-D" 480 318 145 2 11 0 0 0
Franklin "COLS 44-A" 589 527 44 3 6 0 0 0
Franklin "COLS 44-B" 331 305 19 3 3 0 0 0
Franklin "COLS 44-C" 448 406 30 6 3 0 0 0
Franklin "COLS 44-D" 532 467 46 1 5 0 0 0
Franklin "COLS 44-E" 297 250 32 7 3 0 0 0
Franklin "COLS 44-F" 467 357 93 7 5 0 0 0
Franklin "COLS 44-G" 432 394 22 6 2 0 0 0
Franklin "COLS 45-A" 473 366 97 2 4 0 0 0
Franklin "COLS 45-B" 388 296 76 5 5 0 0 0
Franklin "COLS 45-C" 589 507 71 10 1 0 0 0
Franklin "COLS 45-D" 443 320 106 5 6 0 0 0
Franklin "COLS 45-E" 432 342 76 1 8 0 0 0
Franklin "COLS 45-F" 434 327 98 7 1 0 0 0
Franklin "COLS 45-G" 416 275 127 6 6 0 0 0
Franklin "COLS 45-H" 559 520 29 1 4 0 0 0
Franklin "COLS 45-I" 530 385 134 3 6 0 0 0
Franklin "COLS 45-J" 548 404 124 9 3 0 0 0
Franklin "COLS 45-K" 810 592 193 9 10 0 0 0
Franklin "COLS 46-A" 706 569 123 5 4 0 0 0
Franklin "COLS 46-B" 483 372 92 9 9 0 0 0
Franklin "COLS 46-C" 491 325 150 6 4 0 0 0
Franklin "COLS 46-D" 686 436 224 11 9 0 0 0
Franklin "COLS 46-E" 556 360 179 3 8 0 0 0
Franklin "COLS 46-F" 810 476 302 14 11 0 0 0
Franklin "COLS 46-G" 850 589 245 9 6 0 0 0
Franklin "COLS 47-A" 565 447 88 9 6 0 0 0
Franklin "COLS 47-B" 451 395 35 7 7 0 0 0
Franklin "COLS 47-C" 440 336 90 5 4 0 0 0
Franklin "COLS 47-D" 573 461 94 8 7 0 0 0
Franklin "COLS 47-E" 487 351 116 8 4 0 0 0
Franklin "COLS 47-F" 284 232 37 3 4 0 0 0
Franklin "COLS 48-A" 540 445 79 6 5 0 0 0
Franklin "COLS 48-B" 317 289 23 2 3 0 0 0
Franklin "COLS 48-C" 571 505 54 4 5 0 0 0
Franklin "COLS 48-D" 530 476 41 6 2 0 0 0
Franklin "COLS 48-E" 534 484 39 6 4 0 0 0
Franklin "COLS 49-A" 403 224 160 6 5 0 0 0
Franklin "COLS 49-B" 466 237 212 6 7 0 0 0
Franklin "COLS 49-C" 333 272 51 5 2 0 0 0
Franklin "COLS 49-D" 514 201 294 7 5 0 0 0
Franklin "COLS 49-E" 297 160 117 9 5 0 0 0
Franklin "COLS 50-A" 395 362 24 2 4 0 0 0
Franklin "COLS 50-B" 413 376 29 3 2 0 0 0
Franklin "COLS 50-C" 537 399 121 4 7 0 0 0
Franklin "COLS 51-A" 524 473 38 2 2 0 0 0
Franklin "COLS 51-B" 462 372 71 9 5 0 0 0
Franklin "COLS 51-C" 504 443 51 2 2 0 0 0
Franklin "COLS 51-D" 310 277 25 1 1 0 0 0
Franklin "COLS 52-A" 620 418 170 12 9 0 0 0
Franklin "COLS 52-B" 634 459 156 10 6 0 0 0
Franklin "COLS 52-C" 837 611 200 3 13 0 0 0
Franklin "COLS 52-D" 403 334 53 6 4 0 0 0
Franklin "COLS 52-E" 387 325 42 2 7 0 0 0
Franklin "COLS 52-F" 514 408 88 4 6 0 0 0
Franklin "COLS 53-A" 877 518 324 15 13 0 0 0
Franklin "COLS 53-B" 450 221 214 6 4 0 0 0
Franklin "COLS 53-C" 540 312 204 13 7 0 0 0
Franklin "COLS 53-D" 630 492 128 5 3 0 0 0
Franklin "COLS 53-E" 607 436 155 7 5 0 0 0
Franklin "COLS 53-F" 330 267 48 5 4 0 0 0
Franklin "COLS 53-G" 553 436 104 4 6 0 0 0
Franklin "COLS 53-H" 258 206 39 6 4 0 0 0
Franklin "COLS 54-A" 619 502 100 9 2 0 0 0
Franklin "COLS 54-B" 513 383 117 8 1 0 0 0
Franklin "COLS 54-C" 452 325 109 7 6 0 0 0
Franklin "COLS 54-D" 525 383 124 6 5 0 0 0
Franklin "COLS 54-E" 495 386 98 4 1 0 0 0
Franklin "COLS 54-F" 502 391 101 4 0 0 0 0
Franklin "COLS 55-A" 483 406 64 3 6 0 0 0
Franklin "COLS 55-B" 641 574 43 4 15 0 0 0
Franklin "COLS 55-C" 686 615 53 8 4 0 0 0
Franklin "COLS 55-D" 548 458 69 9 10 0 0 0
Franklin "COLS 56-A" 504 449 38 5 5 0 0 0
Franklin "COLS 56-B" 288 258 23 3 2 0 0 0
Franklin "COLS 56-C" 471 420 40 1 0 0 0 0
Franklin "COLS 56-D" 625 587 8 6 5 0 0 0
Franklin "COLS 56-E" 514 480 22 5 1 0 0 0
Franklin "COLS 57-A" 306 222 77 1 3 0 0 0
Franklin "COLS 57-B" 396 244 134 9 6 0 0 0
Franklin "COLS 57-C" 441 295 132 5 7 0 0 0
Franklin "COLS 57-D" 891 519 340 21 4 0 0 0
Franklin "COLS 57-E" 510 339 157 5 5 0 0 0
Franklin "COLS 57-F" 391 210 170 4 5 0 0 0
Franklin "COLS 58-A" 475 306 156 5 6 0 0 0
Franklin "COLS 58-B" 727 410 296 10 5 0 0 0
Franklin "COLS 58-C" 476 221 232 13 10 0 0 0
Franklin "COLS 58-D" 366 203 156 1 3 0 0 0
Franklin "COLS 58-E" 538 269 239 18 8 0 0 0
Franklin "COLS 58-F" 463 249 189 15 5 0 0 0
Franklin "COLS 58-G" 500 303 179 9 6 0 0 0
Franklin "COLS 58-H" 522 276 229 8 2 0 0 0
Franklin "COLS 59-A" 592 357 209 7 9 0 0 0
Franklin "COLS 59-B" 743 446 275 12 6 0 0 0
Franklin "COLS 59-C" 756 501 236 9 3 0 0 0
Franklin "COLS 59-D" 649 491 131 16 9 0 0 0
Franklin "COLS 59-E" 565 395 147 9 12 0 0 0
Franklin "COLS 60-A" 644 424 196 16 6 0 0 0
Franklin "COLS 60-B" 738 459 251 17 6 0 0 0
Franklin "COLS 60-C" 957 526 409 10 5 0 0 0
Franklin "COLS 60-D" 691 385 297 4 2 0 0 0
Franklin "COLS 60-E" 540 356 168 10 5 0 0 0
Franklin "COLS 60-F" 710 333 359 5 5 0 0 0
Franklin "COLS 60-G" 889 532 327 13 7 0 0 0
Franklin "COLS 61-A" 426 292 112 13 1 0 0 0
Franklin "COLS 61-B" 618 516 87 5 4 0 0 0
Franklin "COLS 61-C" 552 449 92 3 3 0 0 0
Franklin "COLS 61-D" 674 441 219 6 2 0 0 0
Franklin "COLS 62-A" 587 368 199 10 5 0 0 0
Franklin "COLS 62-B" 761 583 154 10 6 0 0 0
Franklin "COLS 62-C" 744 513 208 6 9 0 0 0
Franklin "COLS 62-D" 743 533 191 8 6 0 0 0
Franklin "COLS 62-E" 518 311 192 5 7 0 0 0
Franklin "COLS 63-A" 837 447 376 3 6 0 0 0
Franklin "COLS 63-B" 705 461 219 13 7 0 0 0
Franklin "COLS 63-C" 1065 615 419 13 10 0 0 0
Franklin "COLS 63-D" 735 493 216 16 6 0 0 0
Franklin "COLS 63-E" 628 362 242 8 7 0 0 0
Franklin "COLS 63-F" 573 388 165 16 2 0 0 0
Franklin "COLS 63-G" 523 279 225 7 6 0 0 0
Franklin "COLS 63-H" 423 287 124 5 7 0 0 0
Franklin "COLS 64-A" 618 342 260 5 3 0 0 0
Franklin "COLS 64-B" 642 404 213 8 9 0 0 0
Franklin "COLS 64-C" 600 411 170 11 3 0 0 0
Franklin "COLS 64-D" 415 301 102 6 3 0 0 0
Franklin "COLS 64-E" 734 423 286 14 3 0 0 0
Franklin "COLS 64-F" 852 513 310 16 9 0 0 0
Franklin "COLS 65-A" 556 333 213 3 5 0 0 0
Franklin "COLS 65-B" 533 303 220 4 2 0 0 0
Franklin "COLS 65-C" 670 392 251 16 4 0 0 0
Franklin "COLS 65-D" 715 455 232 19 4 0 0 0
Franklin "COLS 65-E" 671 399 250 10 2 0 0 0
Franklin "COLS 65-F" 546 340 186 12 6 0 0 0
Franklin "COLS 65-G" 706 407 276 14 5 0 0 0
Franklin "COLS 66-A" 559 417 117 12 6 0 0 0
Franklin "COLS 66-B" 427 337 77 5 4 0 0 0
Franklin "COLS 66-C" 791 531 237 13 5 0 0 0
Franklin "COLS 66-D" 556 362 176 8 9 0 0 0
Franklin "COLS 66-E" 524 340 166 7 5 0 0 0
Franklin "COLS 67-A" 533 257 260 6 7 0 0 0
Franklin "COLS 67-B" 431 226 189 7 6 0 0 0
Franklin "COLS 67-C" 457 279 162 11 3 0 0 0
Franklin "COLS 67-D" 232 155 69 4 3 0 0 0
Franklin "COLS 67-E" 372 224 138 4 0 0 0 0
Franklin "COLS 67-F" 526 268 239 11 5 0 0 0
Franklin "COLS 67-G" 616 368 225 12 6 0 0 0
Franklin "COLS 67-H" 355 169 180 5 1 0 0 0
Franklin "COLS 67-I" 427 238 159 10 8 0 0 0
Franklin "COLS 68-A" 390 305 67 8 6 0 0 0
Franklin "COLS 68-B" 336 290 37 4 2 0 0 0
Franklin "COLS 68-C" 379 329 41 4 2 0 0 0
Franklin "COLS 69-A" 698 421 255 12 5 0 0 0
Franklin "COLS 69-B" 422 247 155 17 3 0 0 0
Franklin "COLS 69-C" 709 424 269 8 4 0 0 0
Franklin "COLS 69-D" 776 411 340 16 2 0 0 0
Franklin "COLS 69-E" 552 287 249 5 4 0 0 0
Franklin "COLS 69-F" 565 310 243 5 3 0 0 0
Franklin "COLS 69-G" 508 284 200 14 6 0 0 0
Franklin "COLS 70-A" 594 348 231 3 8 0 0 0
Franklin "COLS 70-B" 663 383 265 9 5 0 0 0
Franklin "COLS 70-C" 656 439 205 9 1 0 0 0
Franklin "COLS 70-D" 745 442 284 11 3 0 0 0
Franklin "COLS 70-E" 529 373 140 4 5 0 0 0
Franklin "COLS 71-A" 947 595 324 16 6 0 0 0
Franklin "COLS 71-B" 515 297 200 9 3 0 0 0
Franklin "COLS 71-C" 797 486 287 12 8 0 0 0
Franklin "COLS 71-D" 515 349 145 6 9 0 0 0
Franklin "COLS 71-E" 681 398 257 17 2 0 0 0
Franklin "COLS 71-F" 218 147 60 4 6 0 0 0
Franklin "COLS 72-A" 657 366 275 7 3 0 0 0
Franklin "COLS 72-B" 651 354 283 4 6 0 0 0
Franklin "COLS 72-C" 645 334 301 4 1 0 0 0
Franklin "COLS 72-D" 641 361 260 10 4 0 0 0
Franklin "COLS 72-E" 863 477 360 6 4 0 0 0
Franklin "COLS 72-F" 941 503 415 12 5 0 0 0
Franklin "COLS 73-A" 447 256 178 4 3 0 0 0
Franklin "COLS 73-B" 427 277 132 12 5 0 0 0
Franklin "COLS 73-C" 724 425 278 15 6 0 0 0
Franklin "COLS 73-D" 746 457 266 9 7 0 0 0
Franklin "COLS 73-E" 479 289 171 8 6 0 0 0
Franklin "COLS 73-F" 753 482 248 9 8 0 0 0
Franklin "COLS 73-G" 514 310 184 13 4 0 0 0
Franklin "COLS 74-A" 642 369 255 11 6 0 0 0
Franklin "COLS 74-B" 518 273 234 9 1 0 0 0
Franklin "COLS 74-C" 691 373 299 7 6 0 0 0
Franklin "COLS 74-D" 449 285 143 10 6 0 0 0
Franklin "COLS 74-E" 650 406 225 8 8 0 0 0
Franklin "COLS 74-F" 616 410 192 11 3 0 0 0
Franklin "COLS 74-G" 793 475 302 11 2 0 0 0
Franklin "DUB 1-A" 1156 620 515 12 5 0 0 0
Franklin "DUB 1-B" 455 201 246 6 1 0 0 0
Franklin "DUB 1-C" 864 426 417 8 3 0 0 0
Franklin "DUB 1-D" 638 293 335 5 4 0 0 0
Franklin "DUB 1-E" 879 347 511 11 2 0 0 0
Franklin "DUB 2-A" 591 285 286 7 1 0 0 0
Franklin "DUB 2-B" 357 208 138 8 1 0 0 0
Franklin "DUB 2-C" 435 244 180 5 2 0 0 0
Franklin "DUB 2-D" 683 344 323 7 2 0 0 0
Franklin "DUB 2-E" 670 326 319 9 7 0 0 0
Franklin "DUB 3-A" 1069 456 594 10 2 0 0 0
Franklin "DUB 4-A" 789 389 373 15 7 0 0 0
Franklin "DUB 4-B" 512 254 253 3 0 0 0 0
Franklin "DUB 4-C" 536 304 213 6 3 0 0 0
Franklin "DUB 4-D" 802 408 377 5 8 0 0 0
Franklin "DUB 4-E" 617 293 310 6 3 0 0 0
Franklin "GAH 1-A" 601 313 259 18 6 0 0 0
Franklin "GAH 1-B" 456 208 221 13 4 0 0 0
Franklin "GAH 1-C" 757 440 285 17 4 0 0 0
Franklin "GAH 1-D" 353 186 154 7 2 0 0 0
Franklin "GAH 1-E" 729 417 286 15 8 0 0 0
Franklin "GAH 1-F" 500 329 154 7 7 0 0 0
Franklin "GAH 2-A" 621 333 270 9 3 0 0 0
Franklin "GAH 2-B" 605 373 208 12 6 0 0 0
Franklin "GAH 2-C" 429 262 160 4 1 0 0 0
Franklin "GAH 2-D" 497 267 212 10 2 0 0 0
Franklin "GAH 2-E" 542 278 245 14 1 0 0 0
Franklin "GAH 3-A" 525 299 205 10 4 0 0 0
Franklin "GAH 3-B" 523 246 252 10 8 0 0 0
Franklin "GAH 3-C" 689 369 305 10 2 0 0 0
Franklin "GAH 3-D" 908 518 374 9 6 0 0 0
Franklin "GAH 3-E" 699 334 332 18 5 0 0 0
Franklin "GAH 3-F" 575 350 208 7 7 0 0 0
Franklin "GAH 4-A" 624 347 266 7 3 0 0 0
Franklin "GAH 4-B" 887 548 323 8 2 0 0 0
Franklin "GAH 4-C" 511 278 221 7 1 0 0 0
Franklin "GAH 4-D" 721 365 342 9 1 0 0 0
Franklin "GAH 4-E" 781 403 360 10 6 0 0 0
Franklin "GAH 4-F" 539 300 228 6 2 0 0 0
Franklin "GAH 4-G" 738 406 313 8 4 0 0 0
Franklin GRANDVIEW-A 859 571 272 11 3 0 0 0
Franklin GRANDVIEW-B 761 500 244 5 0 0 0 0
Franklin GRANDVIEW-C 703 515 167 10 2 0 0 0
Franklin GRANDVIEW-D 725 539 159 13 11 0 0 0
Franklin GRANDVIEW-E 840 598 202 19 11 0 0 0
Franklin "GROVE CITY 1-A" 580 283 274 13 5 0 0 0
Franklin "GROVE CITY 1-B" 672 337 307 6 11 0 0 0
Franklin "GROVE CITY 1-C" 477 179 279 8 4 0 0 0
Franklin "GROVE CITY 1-D" 543 262 268 3 5 0 0 0
Franklin "GROVE CITY 2-A" 882 366 505 2 1 0 0 0
Franklin "GROVE CITY 2-B" 551 280 253 9 3 0 0 0
Franklin "GROVE CITY 2-C" 695 327 346 9 10 0 0 0
Franklin "GROVE CITY 3-A" 632 259 359 5 4 0 0 0
Franklin "GROVE CITY 3-B" 653 311 324 7 2 0 0 0
Franklin "GROVE CITY 3-C" 671 252 408 6 1 0 0 0
Franklin "GROVE CITY 3-D" 758 310 428 10 4 0 0 0
Franklin "GROVE CITY 3-E" 567 182 366 4 7 0 0 0
Franklin "GROVE CITY 4-A" 462 257 192 8 2 0 0 0
Franklin "GROVE CITY 4-B" 605 290 296 6 7 0 0 0
Franklin "GROVE CITY 4-C" 659 311 323 5 9 0 0 0
Franklin "GROVE CITY 4-D" 701 302 382 8 3 0 0 0
Franklin "GROVE CITY 4-E" 476 201 259 7 3 0 0 0
Franklin "HILL 1-A" 350 157 181 7 2 0 0 0
Franklin "HILL 1-B" 695 384 289 12 6 0 0 0
Franklin "HILL 1-C" 581 315 256 6 4 0 0 0
Franklin "HILL 1-D" 450 282 147 11 5 0 0 0
Franklin "HILL 2-A" 708 388 307 9 3 0 0 0
Franklin "HILL 2-B" 901 461 416 11 6 0 0 0
Franklin "HILL 2-C" 705 423 257 13 8 0 0 0
Franklin "HILL 2-D" 966 513 427 8 6 0 0 0
Franklin "HILL 3-A" 509 275 218 6 8 0 0 0
Franklin "HILL 3-B" 812 385 400 16 7 0 0 0
Franklin "HILL 3-C" 865 424 423 11 5 0 0 0
Franklin "HILL 3-D" 675 322 329 10 4 0 0 0
Franklin "HILL 4-A" 943 536 384 12 4 0 0 0
Franklin "HILL 4-B" 781 384 372 9 10 0 0 0
Franklin "HILL 4-C" 1018 529 461 19 5 0 0 0
Franklin "HILL 4-D" 903 439 437 13 6 0 0 0
Franklin "REYNS 1-A" 484 315 156 4 5 0 0 0
Franklin "REYNS 1-B" 638 329 281 17 9 0 0 0
Franklin "REYNS 1-C" 534 343 169 6 8 0 0 0
Franklin "REYNS 1-D" 656 347 282 12 11 0 0 0
Franklin "REYNS 1-E" 336 196 131 2 4 0 0 0
Franklin "REYNS 2-A" 1018 589 402 14 9 0 0 0
Franklin "REYNS 2-B" 594 319 254 7 4 0 0 0
Franklin "REYNS 2-C" 246 143 94 3 2 0 0 0
Franklin "REYNS 2-D" 423 233 177 5 3 0 0 0
Franklin "REYNS 2-E" 252 110 133 2 3 0 0 0
Franklin "REYNS 2-F" 750 404 335 3 5 0 0 0
Franklin "REYNS 3-A" 726 436 270 11 5 0 0 0
Franklin "REYNS 3-B" 314 160 150 2 1 0 0 0
Franklin "REYNS 4-A" 338 239 86 5 6 0 0 0
Franklin "REYNS 4-B" 504 386 98 7 11 0 0 0
Franklin "REYNS 4-C" 464 261 180 10 4 0 0 0
Franklin "REYNS 4-D" 444 214 209 11 6 0 0 0
Franklin "UA 1-A" 652 404 228 10 4 0 0 0
Franklin "UA 1-B" 638 401 222 9 5 0 0 0
Franklin "UA 1-C" 518 256 253 4 0 0 0 0
Franklin "UA 1-D" 493 282 204 4 3 0 0 0
Franklin "UA 1-E" 675 350 318 4 1 0 0 0
Franklin "UA 1-F" 577 289 277 5 3 0 0 0
Franklin "UA 2-A" 679 321 346 4 3 0 0 0
Franklin "UA 2-B" 550 235 303 3 5 0 0 0
Franklin "UA 2-C" 562 313 238 8 1 0 0 0
Franklin "UA 2-D" 499 261 224 5 4 0 0 0
Franklin "UA 2-E" 578 354 203 15 4 0 0 0
Franklin "UA 3-A" 646 326 311 2 4 0 0 0
Franklin "UA 3-B" 1058 645 394 11 4 0 0 0
Franklin "UA 3-C" 745 465 268 1 5 0 0 0
Franklin "UA 3-D" 689 418 264 4 3 0 0 0
Franklin "UA 4-A" 706 380 317 6 1 0 0 0
Franklin "UA 4-B" 815 500 282 18 9 0 0 0
Franklin "UA 4-C" 687 424 240 11 4 0 0 0
Franklin "UA 4-D" 608 351 242 10 3 0 0 0
Franklin "UA 4-E" 663 338 310 13 1 0 0 0
Franklin "UA 5-A" 695 403 269 14 4 0 0 0
Franklin "UA 5-B" 745 350 383 3 5 0 0 0
Franklin "UA 5-C" 696 368 310 10 3 0 0 0
Franklin "UA 5-D" 503 265 224 5 4 0 0 0
Franklin "UA 5-E" 980 529 434 8 5 0 0 0
Franklin "UA 6-A" 677 293 372 5 3 0 0 0
Franklin "UA 6-B" 678 402 260 9 0 0 0 0
Franklin "UA 6-C" 477 216 247 9 3 0 0 0
Franklin "UA 6-D" 1162 572 556 21 5 0 0 0
Franklin "UA 6-E" 709 323 373 5 2 0 0 0
Franklin "WESTERVILLE 1-A" 600 333 242 12 8 0 0 0
Franklin "WESTERVILLE 1-B" 729 353 355 7 7 0 0 0
Franklin "WESTERVILLE 1-C" 564 280 268 8 4 0 0 0
Franklin "WESTERVILLE 1-D" 439 236 183 8 7 0 0 0
Franklin "WESTERVILLE 1-E" 635 343 277 4 3 0 0 0
Franklin "WESTERVILLE 2-A" 720 351 354 5 5 0 0 0
Franklin "WESTERVILLE 2-B" 912 454 438 5 9 0 0 0
Franklin "WESTERVILLE 2-C" 439 211 218 7 1 0 0 0
Franklin "WESTERVILLE 2-D" 492 237 245 6 2 0 0 0
Franklin "WESTERVILLE 2-E" 681 336 326 4 8 0 0 0
Franklin "WESTERVILLE 2-F" 647 314 322 6 3 0 0 0
Franklin "WESTERVILLE 3-A" 557 279 260 10 4 0 0 0
Franklin "WESTERVILLE 3-B" 453 237 202 2 2 0 0 0
Franklin "WESTERVILLE 3-C" 540 322 199 7 6 0 0 0
Franklin "WESTERVILLE 3-D" 641 374 245 11 5 0 0 0
Franklin "WESTERVILLE 4-A" 823 439 368 7 4 0 0 0
Franklin "WESTERVILLE 4-B" 1034 557 444 13 8 0 0 0
Franklin "WESTERVILLE 4-C" 676 343 322 8 1 0 0 0
Franklin "WESTERVILLE 5-A" 591 376 199 9 5 0 0 0
Franklin "WESTERVILLE 5-B" 571 419 141 5 2 0 0 0
Franklin "WESTERVILLE 5-C" 638 324 296 6 8 0 0 0
Franklin "WESTERVILLE 5-D" 556 280 264 9 2 0 0 0
Franklin "WESTERVILLE 5-E" 635 317 301 8 7 0 0 0
Franklin "WHITEHALL 1-A" 557 408 132 5 8 0 0 0
Franklin "WHITEHALL 1-B" 570 333 214 12 5 0 0 0
Franklin "WHITEHALL 2-A" 475 308 146 7 8 0 0 0
Franklin "WHITEHALL 2-B" 357 197 141 9 4 0 0 0
Franklin "WHITEHALL 2-C" 395 314 68 5 4 0 0 0
Franklin "WHITEHALL 3-A" 572 283 264 7 8 0 0 0
Franklin "WHITEHALL 3-B" 373 203 152 8 5 0 0 0
Franklin "WHITEHALL 3-C" 390 251 118 9 3 0 0 0
Franklin "WHITEHALL 4-A" 501 318 166 5 2 0 0 0
Franklin "WHITEHALL 4-B" 524 352 149 9 8 0 0 0
Franklin "WHITEHALL 4-C" 560 418 128 7 4 0 0 0
Franklin "WORTH 1-A" 734 475 243 7 6 0 0 0
Franklin "WORTH 1-B" 667 416 237 8 3 0 0 0
Franklin "WORTH 1-C" 742 411 316 7 2 0 0 0
Franklin "WORTH 1-D" 386 207 170 6 0 0 0 0
Franklin "WORTH 2-A" 771 537 218 8 1 0 0 0
Franklin "WORTH 2-B" 682 494 175 7 4 0 0 0
Franklin "WORTH 2-C" 694 510 170 3 6 0 0 0
Franklin "WORTH 3-A" 1214 771 416 7 9 0 0 0
Franklin "WORTH 3-B" 732 452 266 8 4 0 0 0
Franklin "WORTH 4-A" 566 383 171 7 1 0 0 0
Franklin "WORTH 4-B" 676 429 235 6 3 0 0 0
Franklin "WORTH 4-C" 481 280 192 5 3 0 0 0
Franklin "WORTH 4-D" 345 182 153 5 2 0 0 0
Franklin BLENDON-A 417 229 171 5 7 0 0 0
Franklin BLENDON-B 269 109 154 3 0 0 0 0
Franklin BLENDON-C 537 299 213 13 5 0 0 0
Franklin BLENDON-D 886 495 361 17 7 0 0 0
Franklin BLENDON-E 560 327 213 7 9 0 0 0
Franklin BLENDON-F 602 288 281 18 4 0 0 0
Franklin "MINERVA PARK-A" 853 541 278 14 12 0 0 0
Franklin BROWN-A 870 319 522 12 8 0 0 0
Franklin BROWN-B 435 158 263 7 3 0 0 0
Franklin CLINTON-A 430 253 158 10 7 0 0 0
Franklin CLINTON-B 402 252 131 8 5 0 0 0
Franklin CLINTON-C 368 266 94 4 2 0 0 0
Franklin FRANKLIN-A 457 155 289 3 6 0 0 0
Franklin FRANKLIN-B 304 133 162 5 2 0 0 0
Franklin FRANKLIN-C 439 217 203 10 5 0 0 0
Franklin FRANKLIN-D 348 116 210 11 5 0 0 0
Franklin FRANKLIN-E 348 147 190 8 0 0 0 0
Franklin FRANKLIN-F 230 211 15 0 1 0 0 0
Franklin "MARBLE CLIFF-A" 440 264 164 8 2 0 0 0
Franklin VALLEYVIEW-A 218 93 118 3 2 0 0 0
Franklin HAMILTON-A 553 178 348 10 4 0 0 0
Franklin HAMILTON-B 295 88 195 7 1 0 0 0
Franklin HAMILTON-C 766 276 455 14 12 0 0 0
Franklin OBETZ-A 510 212 275 11 7 0 0 0
Franklin OBETZ-B 663 322 327 8 2 0 0 0
Franklin OBETZ-C 403 155 235 6 2 0 0 0
Franklin JACKSON-A 449 170 266 7 4 0 0 0
Franklin JACKSON-B 371 125 224 6 3 0 0 0
Franklin JACKSON-C 544 171 349 7 6 0 0 0
Franklin JACKSON-D 561 173 376 6 3 0 0 0
Franklin URBANCREST-A 221 188 20 4 0 0 0 0
Franklin JEFFERSON-A 724 285 425 5 2 0 0 0
Franklin JEFFERSON-B 625 226 392 5 1 0 0 0
Franklin JEFFERSON-C 801 349 436 8 5 0 0 0
Franklin "CANAL WIN-A" 836 375 439 14 3 0 0 0
Franklin "CANAL WIN-B" 869 407 442 11 3 0 0 0
Franklin "CANAL WIN-C" 432 176 247 5 0 0 0 0
Franklin "CANAL WIN-D" 166 66 95 2 2 0 0 0
Franklin GROVEPORT-A 533 254 258 6 8 0 0 0
Franklin GROVEPORT-B 651 255 363 19 7 0 0 0
Franklin GROVEPORT-C 410 164 232 5 2 0 0 0
Franklin MADISON-A 543 174 354 7 2 0 0 0
Franklin MADISON-B 468 160 284 11 5 0 0 0
