COUNTY AREA TOTAL DEM REP Walters Schiess SCATTERING
RUSK "Village of SHELDON Ward 1" 82 34 48 0 0 0
RUSK "Village of TONY Ward 1" 42 17 25 0 0 0
RUSK "Village of WEYERHAEUSER Wards 1-2" 92 46 46 0 0 0
RUSK "City of LADYSMITH Wards 1-15" 1166 585 581 0 0 0
"ST. CROIX" "Town of BALDWIN Wards 1-2" 466 170 296 0 0 0
"ST. CROIX" "Town of CADY Ward 1" 412 157 255 0 0 0
"ST. CROIX" "Town of CYLON Ward 1" 316 121 195 0 0 0
"ST. CROIX" "Town of EAU GALLE Wards 1-2" 592 239 353 0 0 0
"ST. CROIX" "Town of EMERALD Ward 1" 335 143 192 0 0 0
"ST. CROIX" "Town of ERIN PRAIRIE Ward 1" 330 138 192 0 0 0
"ST. CROIX" "Town of FOREST Ward 1" 250 93 157 0 0 0
"ST. CROIX" "Town of GLENWOOD Ward 1" 292 104 188 0 0 0
"ST. CROIX" "Town of HAMMOND Wards 1-3" 1045 362 682 1 0 0
"ST. CROIX" "Town of HUDSON Wards 1-14" 4199 1847 2347 0 0 5
"ST. CROIX" "Town of KINNICKINNIC Wards 1-3" 964 452 512 0 0 0
"ST. CROIX" "Town of PLEASANT VALLEY Ward 1" 242 118 124 0 0 0
"ST. CROIX" "Town of RICHMOND Wards 1-2" 826 332 494 0 0 0
"ST. CROIX" "Town of RICHMOND Wards 3-5" 734 341 393 0 0 0
"ST. CROIX" "Town of RUSH RIVER Ward 1" 246 107 139 0 0 0
"ST. CROIX" "Town of ST. JOSEPH Wards 1-6" 2138 959 1179 0 0 0
"ST. CROIX" "Town of SOMERSET Wards 1-6" 2037 835 1201 0 0 1
"ST. CROIX" "Town of SPRINGFIELD Ward 1" 437 197 240 0 0 0
"ST. CROIX" "Town of STANTON Ward 1" 409 181 228 0 0 0
"ST. CROIX" "Town of STAR PRAIRIE Wards 1-6" 1482 603 879 0 0 0
"ST. CROIX" "Town of TROY Wards 1-7" 2900 1279 1620 0 0 1
"ST. CROIX" "Town of WARREN Wards 1-3" 805 320 483 0 0 2
"ST. CROIX" "Village of BALDWIN Wards 1-6" 1471 714 755 0 0 2
"ST. CROIX" "Village of DEER PARK Ward 1" 89 27 62 0 0 0
"ST. CROIX" "Village of HAMMOND Wards 1-4" 719 375 342 0 0 2
"ST. CROIX" "Village of NORTH HUDSON Wards 1-6" 1973 1029 943 0 0 1
"ST. CROIX" "Village of ROBERTS Wards 1-4" 725 392 333 0 0 0
"ST. CROIX" "Village of SOMERSET Wards 1-4" 868 379 484 0 0 5
"ST. CROIX" "Village of STAR PRAIRIE Ward 1" 235 111 123 0 0 1
"ST. CROIX" "VILLAGE OF SPRING VALLEY Ward 3" 7 1 6 0 0 0
"ST. CROIX" "Village of WILSON Ward 1" 87 38 49 0 0 0
"ST. CROIX" "Village of WOODVILLE Wards 1-2" 440 192 248 0 0 0
"ST. CROIX" "City of GLENWOOD CITY Wards 1-2" 417 186 231 0 0 0
"ST. CROIX" "City of HUDSON Wards 1-2" 758 381 373 0 0 4
"ST. CROIX" "City of HUDSON Wards 3-4" 1470 722 748 0 0 0
"ST. CROIX" "City of HUDSON Wards 5-6" 1090 609 480 0 0 1
"ST. CROIX" "City of HUDSON Wards 7-8" 1107 569 538 0 0 0
"ST. CROIX" "City of HUDSON Wards 9-10" 1077 688 388 0 0 1
"ST. CROIX" "City of HUDSON Wards 11-12" 1064 590 474 0 0 0
"ST. CROIX" "City of NEW RICHMOND Wards 1-6" 1468 760 706 0 0 2
"ST. CROIX" "City of NEW RICHMOND Wards 7-12" 1701 920 781 0 0 0
"ST. CROIX" "CITY OF RIVER FALLS Wards 1-4,15" 1641 984 656 0 0 1
SAUK "Town of BARABOO Wards 1-4" 987 555 432 0 0 0
SAUK "Town of BEAR CREEK Ward 1" 308 194 114 0 0 0
SAUK "Town of DELLONA Wards 1-2" 862 424 438 0 0 0
SAUK "Town of DELTON Ward 1" 178 80 98 0 0 0
SAUK "Town of DELTON Ward 2" 214 117 97 0 0 0
SAUK "Town of DELTON Ward 3" 246 148 98 0 0 0
SAUK "Town of DELTON Ward 4" 440 249 191 0 0 0
SAUK "Town of EXCELSIOR Wards 1-3" 855 457 398 0 0 0
SAUK "Town of FAIRFIELD Wards 1-2" 622 366 256 0 0 0
SAUK "Town of FRANKLIN Wards 1-3" 348 187 161 0 0 0
SAUK "Town of FREEDOM Wards 1-2" 232 110 122 0 0 0
SAUK "Town of GREENFIELD Ward 1" 570 316 254 0 0 0
SAUK "Town of HONEY CREEK Ward 1" 384 231 153 0 0 0
SAUK "Town of IRONTON Ward 1" 256 120 136 0 0 0
SAUK "Town of LA VALLE Wards 1-3" 746 367 379 0 0 0
SAUK "Town of MERRIMAC Ward 1" 661 364 297 0 0 0
SAUK "Town of PRAIRIE DU SAC Wards 1-2" 607 326 281 0 0 0
SAUK "Town of REEDSBURG Wards 1-3" 589 277 312 0 0 0
SAUK "Town of SPRING GREEN Wards 1-4" 976 585 391 0 0 0
SAUK "Town of SUMPTER Wards 1-3" 344 196 148 0 0 0
SAUK "Town of TROY Ward 1" 413 206 207 0 0 0
SAUK "Town of WASHINGTON Wards 1-2" 317 155 162 0 0 0
SAUK "Town of WESTFIELD Ward 1" 250 106 144 0 0 0
SAUK "Town of WINFIELD Wards 1-2" 464 235 229 0 0 0
SAUK "Town of WOODLAND Ward 1" 326 163 163 0 0 0
SAUK "VILLAGE OF CAZENOVIA Ward 2" 2 2 0 0 0 0
SAUK "Village of IRONTON Ward 1" 82 39 43 0 0 0
SAUK "Village of LAKE DELTON Wards 1-3" 1026 589 437 0 0 0
SAUK "Village of LAKE DELTON Wards 4-10" 5 5 0 0 0 0
SAUK "Village of LAVALLE Ward 1" 153 76 77 0 0 0
SAUK "Village of LIME RIDGE Ward 1" 82 52 30 0 0 0
SAUK "Village of LOGANVILLE Ward 1" 125 59 66 0 0 0
SAUK "Village of MERRIMAC Ward 1" 255 149 106 0 0 0
SAUK "Village of NORTH FREEDOM Ward 1" 226 126 100 0 0 0
SAUK "Village of PLAIN Ward 1" 391 213 178 0 0 0
SAUK "Village of PRAIRIE DU SAC Wards 1-4" 2219 1514 705 0 0 0
SAUK "Village of ROCK SPRINGS Ward 1" 129 57 72 0 0 0
SAUK "Village of SAUK CITY Wards 1-5" 1688 1173 515 0 0 0
SAUK "Village of SPRING GREEN Wards 1-2" 895 653 242 0 0 0
SAUK "Village of WEST BARABOO Wards 1-2" 636 380 256 0 0 0
SAUK "City of BARABOO Wards 1-14" 5091 3259 1832 0 0 0
SAUK "City of REEDSBURG Wards 1-3,13" 766 465 301 0 0 0
SAUK "City of REEDSBURG Wards 4,6,14" 938 504 434 0 0 0
SAUK "City of REEDSBURG Wards 5,7-9" 1198 692 506 0 0 0
SAUK "City of REEDSBURG Wards 10-12" 631 367 264 0 0 0
SAUK "CITY OF WISCONSIN DELLS Ward 4" 91 50 41 0 0 0
SAUK "CITY OF WISCONSIN DELLS Wards 8,10" 2 2 0 0 0 0
SAWYER "Town of BASS LAKE Wards 1-5" 1155 682 471 0 0 2
SAWYER "Town of COUDERAY Ward 1" 125 64 61 0 0 0
SAWYER "Town of DRAPER Ward 1" 130 67 63 0 0 0
SAWYER "Town of EDGEWATER Wards 1-2" 297 106 191 0 0 0
SAWYER "Town of HAYWARD Wards 1-8" 1601 788 813 0 0 0
SAWYER "Town of HUNTER Ward 1" 348 180 168 0 0 0
SAWYER "Town of LENROOT Wards 1-2" 737 340 397 0 0 0
SAWYER "Town of MEADOWBROOK Ward 1" 70 17 53 0 0 0
SAWYER "Town of METEOR Ward 1" 75 27 48 0 0 0
SAWYER "Town of OJIBWA Wards 1-2" 142 62 80 0 0 0
SAWYER "Town of RADISSON Wards 1-2" 199 79 120 0 0 0
SAWYER "Town of ROUND LAKE Wards 1-2" 625 279 346 0 0 0
SAWYER "Town of SAND LAKE Ward 1" 433 223 210 0 0 0
SAWYER "Town of SPIDER LAKE Ward 1" 271 124 147 0 0 0
SAWYER "Town of WEIRGOR Ward 1" 183 60 123 0 0 0
SAWYER "Town of WINTER Wards 1-2" 509 226 282 0 0 1
SAWYER "Village of COUDERAY Ward 1" 50 33 17 0 0 0
SAWYER "Village of EXELAND Ward 1" 71 39 32 0 0 0
SAWYER "Village of RADISSON Ward 1" 70 31 39 0 0 0
SAWYER "Village of WINTER Ward 1" 117 56 61 0 0 0
SAWYER "City of HAYWARD Wards 1-6" 892 455 437 0 0 0
SHAWANO "Town of ALMON Ward 1" 262 106 156 0 0 0
SHAWANO "Town of ANGELICA Wards 1-3" 851 287 564 0 0 0
SHAWANO "Town of ANIWA Ward 1" 233 80 153 0 0 0
SHAWANO "Town of BARTELME Ward 1" 286 226 60 0 0 0
SHAWANO "Town of BELLE PLAINE Wards 1-3" 922 370 552 0 0 0
SHAWANO "Town of BIRNAMWOOD Ward 1" 349 152 197 0 0 0
SHAWANO "Town of FAIRBANKS Ward 1" 276 71 205 0 0 0
SHAWANO "Town of GERMANIA Wards 1-2" 152 68 84 0 0 0
SHAWANO "Town of GRANT Wards 1-2" 408 103 305 0 0 0
SHAWANO "Town of GREEN VALLEY Wards 1-2" 469 168 301 0 0 0
SHAWANO "Town of HARTLAND Ward 1" 347 104 243 0 0 0
SHAWANO "Town of HERMAN Wards 1-2" 351 137 214 0 0 0
SHAWANO "Town of HUTCHINS Ward 1" 243 89 154 0 0 0
SHAWANO "Town of LESSOR Wards 1-2" 609 192 417 0 0 0
SHAWANO "Town of MAPLE GROVE Ward 1" 449 180 269 0 0 0
SHAWANO "Town of MORRIS Ward 1" 197 83 114 0 0 0
SHAWANO "Town of NAVARINO Ward 1" 203 77 126 0 0 0
SHAWANO "Town of PELLA Ward 1" 431 137 294 0 0 0
SHAWANO "Town of RED SPRINGS Wards 1-2" 418 276 142 0 0 0
SHAWANO "Town of RICHMOND Wards 1-3" 962 341 621 0 0 0
SHAWANO "Town of SENECA Ward 1" 232 84 148 0 0 0
SHAWANO "Town of WASHINGTON Wards 1-3" 868 346 522 0 0 0
SHAWANO "Town of WAUKECHON Wards 1-2" 486 160 326 0 0 0
SHAWANO "Town of WESCOTT Wards 1-4" 1575 648 927 0 0 0
SHAWANO "Town of WITTENBERG Wards 1-2" 414 167 247 0 0 0
SHAWANO "Village of ANIWA Ward 1" 90 43 47 0 0 0
SHAWANO "Village of BIRNAMWOOD Ward 1" 275 126 149 0 0 0
SHAWANO "Village of BONDUEL Wards 1-2" 629 239 390 0 0 0
SHAWANO "Village of BOWLER Ward 1" 97 38 59 0 0 0
SHAWANO "Village of CECIL Ward 1" 296 115 181 0 0 0
SHAWANO "Village of ELAND Ward 1" 105 61 44 0 0 0
SHAWANO "Village of GRESHAM Ward 1" 246 124 122 0 0 0
SHAWANO "Village of MATTOON Ward 1" 122 51 71 0 0 0
SHAWANO "VILLAGE OF PULASKI Wards 4,7" 66 29 37 0 0 0
SHAWANO "Village of TIGERTON Ward 1" 288 113 175 0 0 0
SHAWANO "Village of WITTENBERG Wards 1-2" 339 167 172 0 0 0
SHAWANO "CITY OF MARION Wards 4-6" 6 1 5 0 0 0
SHAWANO "City of SHAWANO Wards 1-2" 521 246 275 0 0 0
SHAWANO "City of SHAWANO Wards 3-4" 541 265 276 0 0 0
SHAWANO "City of SHAWANO Wards 5-6" 505 259 246 0 0 0
SHAWANO "City of SHAWANO Wards 7-8" 494 256 238 0 0 0
SHAWANO "City of SHAWANO Wards 9-10" 610 303 307 0 0 0
SHAWANO "City of SHAWANO Wards 11-12" 629 326 303 0 0 0
SHEBOYGAN "Town of GREENBUSH Wards 1-3" 826 318 507 0 0 1
SHEBOYGAN "Town of HERMAN Wards 1-3" 897 302 595 0 0 0
SHEBOYGAN "Town of HOLLAND Wards 1-3" 1388 361 1025 0 0 2
SHEBOYGAN "Town of LIMA Wards 1-4" 1606 448 1155 0 0 3
SHEBOYGAN "Town of LYNDON Wards 1-3" 858 289 569 0 0 0
SHEBOYGAN "Town of MITCHELL Wards 1-3" 673 228 443 0 0 2
SHEBOYGAN "Town of MOSEL Ward 1" 420 180 238 0 0 2
SHEBOYGAN "Town of PLYMOUTH Wards 1-4" 1764 694 1068 0 0 2
SHEBOYGAN "Town of RHINE Wards 1-3" 1287 538 747 0 0 2
SHEBOYGAN "Town of RUSSELL Ward 1" 178 52 126 0 0 0
SHEBOYGAN "Town of SCOTT Wards 1-3" 930 239 689 0 0 2
SHEBOYGAN "Town of SHEBOYGAN Wards 1-10" 4179 1961 2212 0 0 6
SHEBOYGAN "Town of SHEBOYGAN FALLS Wards 1-3" 910 326 584 0 0 0
SHEBOYGAN "Town of SHERMAN Wards 1-2" 777 202 575 0 0 0
SHEBOYGAN "Town of WILSON Wards 1-4" 2040 913 1125 0 0 2
SHEBOYGAN "Village of ADELL Ward 1" 224 54 170 0 0 0
SHEBOYGAN "Village of CASCADE Ward 1" 337 115 221 0 0 1
SHEBOYGAN "Village of CEDAR GROVE Wards 1-3" 1026 237 788 0 0 1
SHEBOYGAN "Village of ELKHART LAKE Wards 1-2" 654 316 335 0 0 3
SHEBOYGAN "Village of GLENBEULAH Ward 1" 240 123 117 0 0 0
SHEBOYGAN "Village of HOWARDS GROVE Wards 1-4" 1753 704 1048 0 0 1
SHEBOYGAN "Village of KOHLER Wards 1-3" 1259 548 709 0 0 2
SHEBOYGAN "Village of OOSTBURG Wards 1-4" 1696 311 1382 0 0 3
SHEBOYGAN "Village of RANDOM LAKE Wards 1-2" 772 273 499 0 0 0
SHEBOYGAN "Village of WALDO Ward 1" 250 84 165 0 0 1
SHEBOYGAN "City of PLYMOUTH Wards 1-12" 4029 1960 2067 0 0 2
SHEBOYGAN "City of SHEBOYGAN Ward 1" 1097 608 487 0 0 2
SHEBOYGAN "City of SHEBOYGAN Ward 2" 859 499 359 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 3" 768 431 337 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 4" 610 387 218 0 0 5
SHEBOYGAN "City of SHEBOYGAN Ward 5" 936 521 412 0 0 3
SHEBOYGAN "City of SHEBOYGAN Ward 6" 208 113 95 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 7" 86 38 47 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 8" 404 220 181 0 0 3
SHEBOYGAN "City of SHEBOYGAN Ward 9" 82 47 35 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 10" 657 427 227 0 0 3
SHEBOYGAN "City of SHEBOYGAN Ward 11" 659 401 257 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 12" 711 405 306 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 13" 1030 684 345 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 14" 583 399 183 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 15" 370 238 132 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 16" 747 430 316 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 17" 605 370 235 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 18" 565 362 202 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 19" 979 534 445 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 20" 750 438 311 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 21" 327 203 123 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 22" 1045 615 428 0 0 2
SHEBOYGAN "City of SHEBOYGAN Ward 23" 1114 594 520 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 24" 1081 629 450 0 0 2
SHEBOYGAN "City of SHEBOYGAN Ward 25" 847 467 379 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 26" 855 434 420 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 27" 0 0 0 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 28" 0 0 0 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 29" 0 0 0 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 30" 0 0 0 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 31" 0 0 0 0 0 0
SHEBOYGAN "City of SHEBOYGAN FALLS Wards 1-9" 3977 1913 2058 0 0 6
SHEBOYGAN "City of SHEBOYGAN FALLS Wards 10-11" 0 0 0 0 0 0
TAYLOR "Town of AURORA Ward 1" 147 55 92 0 0 0
TAYLOR "Town of BROWNING Ward 1" 361 105 256 0 0 0
TAYLOR "Town of CHELSEA Ward 1" 337 114 223 0 0 0
TAYLOR "Town of CLEVELAND Ward 1" 104 31 73 0 0 0
TAYLOR "Town of DEER CREEK Ward 1" 291 77 214 0 0 0
TAYLOR "Town of FORD Ward 1" 116 33 83 0 0 0
TAYLOR "Town of GOODRICH Ward 1" 211 69 142 0 0 0
TAYLOR "Town of GREENWOOD Ward 1" 279 103 176 0 0 0
TAYLOR "Town of GROVER Ward 1" 106 38 68 0 0 0
TAYLOR "Town of HAMMEL Wards 1-2" 344 107 237 0 0 0
TAYLOR "Town of HOLWAY Ward 1" 216 67 149 0 0 0
TAYLOR "Town of JUMP RIVER Ward 1" 120 47 73 0 0 0
TAYLOR "Town of LITTLE BLACK Wards 1-2" 459 170 289 0 0 0
TAYLOR "Town of MAPLEHURST Ward 1" 139 52 87 0 0 0
TAYLOR "Town of MCKINLEY Ward 1" 149 35 114 0 0 0
TAYLOR "Town of MEDFORD Wards 1-3" 1116 364 752 0 0 0
TAYLOR "Town of MOLITOR Ward 1" 151 55 96 0 0 0
TAYLOR "Town of PERSHING Ward 1" 56 31 25 0 0 0
TAYLOR "Town of RIB LAKE Wards 1-2" 334 111 223 0 0 0
TAYLOR "Town of ROOSEVELT Ward 1" 146 67 79 0 0 0
TAYLOR "Town of TAFT Ward 1" 127 54 73 0 0 0
TAYLOR "Town of WESTBORO Ward 1" 337 107 230 0 0 0
TAYLOR "Village of GILMAN Ward 1" 163 82 81 0 0 0
TAYLOR "Village of LUBLIN Ward 1" 46 19 25 0 0 2
TAYLOR "Village of RIB LAKE Ward 1" 315 135 180 0 0 0
TAYLOR "Village of STETSONVILLE Ward 1" 216 93 123 0 0 0
TAYLOR "City of MEDFORD Wards 1-8" 1649 807 842 0 0 0
TREMPEALEAU "Town of ALBION Wards 1-2" 303 166 137 0 0 0
TREMPEALEAU "Town of ARCADIA Wards 1-4" 805 389 416 0 0 0
TREMPEALEAU "Town of BURNSIDE Wards 1-2" 204 109 95 0 0 0
TREMPEALEAU "Town of CALEDONIA Wards 1-2" 443 199 243 0 0 1
TREMPEALEAU "Town of CHIMNEY ROCK Ward 1" 122 64 58 0 0 0
TREMPEALEAU "Town of DODGE Ward 1" 217 109 107 0 0 1
TREMPEALEAU "Town of ETTRICK Wards 1-2" 664 375 289 0 0 0
TREMPEALEAU "Town of GALE Wards 1-3" 866 427 439 0 0 0
TREMPEALEAU "Town of HALE Ward 1" 502 252 250 0 0 0
TREMPEALEAU "Town of LINCOLN Wards 1-2" 278 153 125 0 0 0
TREMPEALEAU "Town of PIGEON Wards 1-2" 327 176 151 0 0 0
TREMPEALEAU "Town of PRESTON Wards 1-3" 383 199 184 0 0 0
TREMPEALEAU "Town of SUMNER Ward 1" 419 207 212 0 0 0
TREMPEALEAU "Town of TREMPEALEAU Wards 1-2" 948 489 459 0 0 0
TREMPEALEAU "Town of UNITY Wards 1-2" 245 127 118 0 0 0
TREMPEALEAU "Village of ELEVA Ward 1" 273 165 107 0 0 1
TREMPEALEAU "Village of ETTRICK Ward 1" 257 146 111 0 0 0
TREMPEALEAU "Village of PIGEON FALLS Ward 1" 169 106 63 0 0 0
TREMPEALEAU "Village of STRUM Wards 1-2" 430 275 154 0 0 1
TREMPEALEAU "Village of TREMPEALEAU Wards 1-2" 859 471 387 0 0 1
TREMPEALEAU "City of ARCADIA Wards 1-3" 631 317 313 0 0 1
TREMPEALEAU "City of BLAIR Wards 1-3" 440 259 180 0 0 1
TREMPEALEAU "City of GALESVILLE Wards 1-3" 661 362 298 0 0 1
TREMPEALEAU "City of INDEPENDENCE Wards 1-3" 410 221 189 0 0 0
TREMPEALEAU "City of OSSEO Wards 1-3" 717 412 304 0 0 1
TREMPEALEAU "City of WHITEHALL Wards 1-3" 595 351 244 0 0 0
VERNON "Town of BERGEN Wards 1-3" 708 370 338 0 0 0
VERNON "Town of CHRISTIANA Wards 1-2" 435 223 212 0 0 0
VERNON "Town of CLINTON Wards 1-2" 211 104 107 0 0 0
VERNON "Town of COON Wards 1-2" 395 245 150 0 0 0
VERNON "Town of FOREST Ward 1" 213 102 111 0 0 0
VERNON "Town of FRANKLIN Wards 1-2" 529 268 261 0 0 0
VERNON "Town of GENOA Wards 1-2" 381 236 145 0 0 0
VERNON "Town of GREENWOOD Ward 1" 190 91 99 0 0 0
VERNON "Town of HAMBURG Wards 1-2" 498 271 227 0 0 0
VERNON "Town of HARMONY Wards 1-3" 317 168 147 0 0 2
VERNON "Town of HILLSBORO Wards 1-3" 287 111 176 0 0 0
VERNON "Town of JEFFERSON Wards 1-4" 606 337 269 0 0 0
VERNON "Town of KICKAPOO Ward 1" 245 138 107 0 0 0
VERNON "Town of LIBERTY Ward 1" 181 112 69 0 0 0
VERNON "Town of STARK Wards 1-2" 194 114 80 0 0 0
VERNON "Town of STERLING Ward 1" 273 118 155 0 0 0
VERNON "Town of UNION Wards 1-3" 191 107 84 0 0 0
VERNON "Town of VIROQUA Wards 1-4" 915 524 389 1 1 0
VERNON "Town of WEBSTER Wards 1-2" 313 212 101 0 0 0
VERNON "Town of WHEATLAND Ward 1" 284 149 134 0 0 1
VERNON "Town of WHITESTOWN Ward 1" 207 107 100 0 0 0
VERNON "Village of CHASEBURG Ward 1" 135 73 62 0 0 0
VERNON "Village of COON VALLEY Ward 1" 372 222 150 0 0 0
VERNON "Village of DE SOTO Ward 1" 111 66 45 0 0 0
VERNON "Village of GENOA Ward 1" 116 74 42 0 0 0
VERNON "Village of LA FARGE Ward 1" 285 169 116 0 0 0
VERNON "Village of ONTARIO Ward 1" 147 76 71 0 0 0
VERNON "Village of READSTOWN Ward 1" 139 73 66 0 0 0
VERNON "Village of STODDARD Ward 1" 381 242 139 0 0 0
VERNON "VILLAGE OF VIOLA Ward 1" 69 35 34 0 0 0
VERNON "City of HILLSBORO Wards 1-4" 528 296 232 0 0 0
VERNON "City of VIROQUA Wards 1-9" 2171 1460 711 0 0 0
VERNON "City of WESTBY Wards 1-5" 932 602 330 0 0 0
VILAS "Town of ARBOR VITAE Wards 1-7" 1828 790 1036 0 0 2
VILAS "Town of BOULDER JUNCTION Wards 1-2" 675 294 380 0 0 1
VILAS "Town of CLOVERLAND Wards 1-2" 658 249 407 0 1 1
VILAS "Town of CONOVER Wards 1-2" 768 294 474 0 0 0
VILAS "Town of LAC DU FLAMBEAU Wards 1-7" 1366 843 522 0 0 1
VILAS "Town of LAND O-LAKES Ward 1" 553 215 337 0 0 1
VILAS "Town of LINCOLN Wards 1-5" 1432 542 887 0 0 3
VILAS "Town of MANITOWISH WATERS Ward 1" 478 172 306 0 0 0
VILAS "Town of PHELPS Wards 1-2" 701 247 453 0 0 1
VILAS "Town of PLUM LAKE Wards 1-2" 380 166 213 0 0 1
VILAS "Town of PRESQUE ISLE Ward 1" 517 213 304 0 0 0
VILAS "Town of ST. GERMAIN Wards 1-2" 1191 471 716 0 0 4
VILAS "Town of WASHINGTON Wards 1-3" 972 389 582 0 0 1
VILAS "Town of WINCHESTER Ward 1" 297 109 188 0 0 0
VILAS "City of EAGLE RIVER Wards 1-5" 675 314 361 0 0 0
WALWORTH "Town of BLOOMFIELD Wards 1-2" 596 273 322 0 0 1
WALWORTH "Town of DARIEN Wards 1-3" 747 299 446 0 0 2
WALWORTH "Town of DELAVAN Wards 1-11" 2499 1073 1422 0 0 4
WALWORTH "Town of EAST TROY Ward 1" 457 132 325 0 0 0
WALWORTH "Town of EAST TROY Wards 2-3" 754 247 505 0 0 2
WALWORTH "Town of EAST TROY Wards 4-6" 1019 322 697 0 0 0
WALWORTH "Town of GENEVA Wards 1-8" 2543 1113 1428 0 0 2
WALWORTH "Town of LAFAYETTE Wards 1-3" 1100 403 697 0 0 0
WALWORTH "Town of LA GRANGE Wards 1-3" 1262 471 786 0 0 5
WALWORTH "Town of LINN Wards 1-4,6" 982 390 592 0 0 0
WALWORTH "Town of LINN Ward 5" 222 85 136 0 0 1
WALWORTH "Town of LYONS Wards 1-7" 1668 640 1022 0 0 6
WALWORTH "Town of RICHMOND Wards 1-3" 918 433 484 0 0 1
WALWORTH "Town of SHARON Ward 1" 449 186 263 0 0 0
WALWORTH "Town of SPRING PRAIRIE Wards 1-4" 1216 358 855 0 0 3
WALWORTH "Town of SUGAR CREEK Wards 1-5" 1957 788 1167 0 0 2
WALWORTH "Town of TROY Wards 1-3" 1371 473 896 0 0 2
WALWORTH "Town of WALWORTH Wards 1-3" 823 268 555 0 0 0
WALWORTH "Town of WHITEWATER Wards 1-2" 767 361 403 0 0 3
WALWORTH "Town of WHITEWATER Ward 3" 54 26 28 0 0 0
WALWORTH "Village of BLOOMFIELD Wards 1-5" 1677 681 992 0 0 4
WALWORTH "Village of DARIEN Wards 1-2" 594 294 299 0 0 1
WALWORTH "Village of EAST TROY Wards 1-5" 2122 833 1285 0 0 4
WALWORTH "Village of FONTANA Wards 1-3" 986 435 549 0 0 2
WALWORTH "Village of GENOA CITY Wards 1-4" 984 403 579 0 0 2
WALWORTH "VILLAGE OF MUKWONAGO Ward 11" 80 37 43 0 0 0
WALWORTH "Village of SHARON Wards 1-2" 569 276 293 0 0 0
WALWORTH "Village of WALWORTH Wards 1-3" 1123 515 608 0 0 0
WALWORTH "Village of WILLIAMS BAY Wards 1-4" 1331 619 710 0 0 2
WALWORTH "CITY OF BURLINGTON Ward 9" 0 0 0 0 0 0
WALWORTH "CITY OF BURLINGTON Ward 10" 1 1 0 0 0 0
WALWORTH "City of DELAVAN Wards 1-14,16" 3003 1633 1365 0 0 5
WALWORTH "City of DELAVAN Ward 15" 0 0 0 0 0 0
WALWORTH "City of ELKHORN Wards 1-7" 3894 1844 2043 0 0 7
WALWORTH "City of ELKHORN Ward 8" 0 0 0 0 0 0
WALWORTH "City of LAKE GENEVA Wards 1-2" 847 470 376 0 0 1
WALWORTH "City of LAKE GENEVA Wards 3-4" 656 362 293 0 0 1
WALWORTH "City of LAKE GENEVA Wards 5-6,10" 969 446 520 0 0 3
WALWORTH "City of LAKE GENEVA Wards 7-9,11-14" 727 365 362 0 0 0
WALWORTH "City of WHITEWATER Wards 1-2" 1065 655 409 0 0 1
WALWORTH "City of WHITEWATER Wards 3-4" 816 552 260 0 0 4
WALWORTH "City of WHITEWATER Wards 5-6" 1235 763 470 0 0 2
WALWORTH "City of WHITEWATER Wards 7-9,13" 1133 774 359 0 0 0
WASHBURN "Town of BARRONETT Ward 1" 185 93 92 0 0 0
WASHBURN "Town of BASHAW Wards 1-3" 513 206 307 0 0 0
WASHBURN "Town of BASS LAKE Ward 1" 236 90 146 0 0 0
WASHBURN "Town of BEAVER BROOK Wards 1-3" 362 178 184 0 0 0
WASHBURN "Town of BIRCHWOOD Wards 1-3" 328 104 224 0 0 0
WASHBURN "Town of BROOKLYN Ward 1" 166 72 94 0 0 0
WASHBURN "Town of CASEY Ward 1" 237 107 129 0 1 0
WASHBURN "Town of CHICOG Wards 1-2" 160 79 81 0 0 0
WASHBURN "Town of CRYSTAL Wards 1-2" 140 54 86 0 0 0
WASHBURN "Town of EVERGREEN Wards 1-2" 552 246 305 0 0 1
WASHBURN "Town of FROG CREEK Ward 1" 68 29 39 0 0 0
WASHBURN "Town of GULL LAKE Ward 1" 104 53 51 0 0 0
WASHBURN "Town of LONG LAKE Ward 1" 388 190 198 0 0 0
