COUNTY AREA TOTAL DEM REP Blankenship Jorgensen Carroll WRI1 WRI2 WRI3 WRI4 WRI5 WRI6 WRI7 SCATTERING
ROCK "City of JANESVILLE Ward 14" 1564 969 563 3 23 1 0 0 0 0 0 0 0 5
ROCK "City of JANESVILLE Ward 15" 1207 730 446 5 21 1 0 0 0 1 0 0 0 3
ROCK "City of JANESVILLE Ward 16" 965 572 379 2 11 0 0 0 0 0 0 0 0 1
ROCK "City of JANESVILLE Ward 17" 1615 951 633 1 24 2 0 0 0 0 0 0 0 4
ROCK "City of JANESVILLE Ward 18" 1521 912 583 1 19 4 0 0 0 0 0 0 0 2
ROCK "City of JANESVILLE Ward 19" 534 249 278 2 5 0 0 0 0 0 0 0 0 0
ROCK "City of JANESVILLE Ward 20" 670 353 307 2 7 0 0 0 0 0 0 0 0 1
ROCK "City of JANESVILLE Ward 21" 1394 767 609 2 13 1 0 0 0 0 0 0 0 2
ROCK "City of JANESVILLE Ward 22" 1549 785 748 3 10 1 0 0 0 0 0 0 0 2
ROCK "City of JANESVILLE Ward 23" 765 417 336 3 5 4 0 0 0 0 0 0 0 0
ROCK "City of JANESVILLE Ward 24" 1037 634 379 2 18 0 0 0 0 0 1 0 0 3
ROCK "City of JANESVILLE Ward 25" 1402 808 571 4 14 3 0 0 0 0 0 0 0 2
ROCK "City of JANESVILLE Ward 26" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "City of JANESVILLE Ward 27" 1957 1133 792 9 17 1 0 0 0 0 0 0 0 5
ROCK "City of JANESVILLE Ward 28" 1599 895 674 1 22 3 0 0 0 0 0 0 0 4
ROCK "City of JANESVILLE Ward 29" 34 24 10 0 0 0 0 0 0 0 0 0 0 0
ROCK "City of JANESVILLE Ward 30" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "City of JANESVILLE Ward 31" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "City of JANESVILLE Ward 32" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "City of JANESVILLE Ward 33" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "City of JANESVILLE Ward 34" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "City of JANESVILLE Ward 35" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "City of JANESVILLE Ward 36" 2 0 2 0 0 0 0 0 0 0 0 0 0 0
ROCK "City of MILTON Wards 1-12" 3373 1823 1484 7 48 2 0 0 0 1 0 2 0 6
ROCK "City of MILTON Ward 13" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
RUSK "Town of ATLANTA Wards 1-2" 369 101 259 1 7 0 0 0 0 0 0 0 0 1
RUSK "Town of BIG BEND Wards 1-2" 313 102 208 0 2 0 0 0 0 0 0 0 0 1
RUSK "Town of BIG FALLS Ward 1" 85 31 53 0 1 0 0 0 0 0 0 0 0 0
RUSK "Town of CEDAR RAPIDS Ward 1" 28 7 21 0 0 0 0 0 0 0 0 0 0 0
RUSK "Town of DEWEY Ward 1" 328 114 210 1 2 0 0 0 0 0 0 0 0 1
RUSK "Town of FLAMBEAU Wards 1-3" 576 162 405 2 7 0 0 0 0 0 0 0 0 0
RUSK "Town of GRANT Wards 1-5" 397 125 269 0 1 2 0 0 0 0 0 0 0 0
RUSK "Town of GROW Ward 1" 225 34 191 0 0 0 0 0 0 0 0 0 0 0
RUSK "Town of HAWKINS Ward 1" 68 22 44 1 1 0 0 0 0 0 0 0 0 0
RUSK "Town of HUBBARD Ward 1" 108 31 75 0 2 0 0 0 0 0 0 0 0 0
RUSK "Town of LAWRENCE Wards 1-2" 162 37 119 0 5 1 0 0 0 0 0 0 0 0
RUSK "Town of MARSHALL Wards 1-2" 249 47 197 1 2 2 0 0 0 0 0 0 0 0
RUSK "Town of MURRY Ward 1" 128 49 76 0 3 0 0 0 0 0 0 0 0 0
RUSK "Town of RICHLAND Wards 1-2" 118 44 73 0 1 0 0 0 0 0 0 0 0 0
RUSK "Town of RUSK Ward 1" 374 123 245 0 5 1 0 0 0 0 0 0 0 0
RUSK "Town of SOUTH FORK Ward 1" 72 25 45 0 2 0 0 0 0 0 0 0 0 0
RUSK "Town of STRICKLAND Wards 1-2" 176 70 106 0 0 0 0 0 0 0 0 0 0 0
RUSK "Town of STUBBS Wards 1-2" 332 116 208 1 7 0 0 0 0 0 0 0 0 0
RUSK "Town of THORNAPPLE Wards 1-5" 455 102 350 1 2 0 0 0 0 0 0 0 0 0
RUSK "Town of TRUE Ward 1" 175 54 117 0 4 0 0 0 0 0 0 0 0 0
RUSK "Town of WASHINGTON Ward 1" 240 79 160 0 1 0 0 0 0 0 0 0 0 0
RUSK "Town of WILKINSON Ward 1" 37 8 29 0 0 0 0 0 0 0 0 0 0 0
RUSK "Town of WILLARD Ward 1" 283 79 203 0 1 0 0 0 0 0 0 0 0 0
RUSK "Town of WILSON Ward 1" 88 20 66 0 2 0 0 0 0 0 0 0 0 0
RUSK "Village of BRUCE Ward 1" 397 141 247 1 7 0 0 0 0 0 0 1 0 0
RUSK "Village of CONRATH Ward 1" 37 17 19 0 0 1 0 0 0 0 0 0 0 0
RUSK "Village of GLEN FLORA Ward 1" 40 13 26 1 0 0 0 0 0 0 0 0 0 0
RUSK "Village of HAWKINS Ward 1" 172 53 115 0 4 0 0 0 0 0 0 0 0 0
RUSK "Village of INGRAM Ward 1" 36 8 27 0 1 0 0 0 0 0 0 0 0 0
RUSK "Village of SHELDON Ward 1" 124 29 94 0 1 0 0 0 0 0 0 0 0 0
RUSK "Village of TONY Ward 1" 54 15 37 1 1 0 0 0 0 0 0 0 0 0
RUSK "Village of WEYERHAEUSER Wards 1-2" 125 48 77 0 0 0 0 0 0 0 0 0 0 0
RUSK "City of LADYSMITH Wards 1-15" 1515 611 886 1 13 1 0 0 0 0 0 1 0 2
"ST. CROIX" "Town of BALDWIN Wards 1-2" 612 173 429 0 5 4 0 0 0 0 0 0 0 1
"ST. CROIX" "Town of CADY Ward 1" 507 146 354 0 5 2 0 0 0 0 0 0 0 0
"ST. CROIX" "Town of CYLON Ward 1" 411 103 302 0 5 0 0 0 0 0 0 0 0 1
"ST. CROIX" "Town of EAU GALLE Wards 1-2" 762 230 518 2 10 0 0 0 0 0 0 0 0 2
"ST. CROIX" "Town of EMERALD Ward 1" 514 148 348 3 10 3 0 0 0 1 0 0 0 1
"ST. CROIX" "Town of ERIN PRAIRIE Ward 1" 453 149 298 0 5 0 0 0 0 0 0 1 0 0
"ST. CROIX" "Town of FOREST Ward 1" 378 82 289 1 6 0 0 0 0 0 0 0 0 0
"ST. CROIX" "Town of GLENWOOD Ward 1" 469 119 337 1 7 2 0 0 0 0 0 1 0 2
"ST. CROIX" "Town of HAMMOND Wards 1-3" 1524 444 1047 1 25 4 0 0 0 0 1 0 0 2
"ST. CROIX" "Town of HUDSON Wards 1-14" 5751 2401 3232 7 81 8 0 0 0 2 0 1 0 19
"ST. CROIX" "Town of KINNICKINNIC Wards 1-3" 1212 494 685 2 20 4 0 0 0 0 0 0 0 7
"ST. CROIX" "Town of PLEASANT VALLEY Ward 1" 348 127 214 0 3 2 0 0 0 1 0 0 0 1
"ST. CROIX" "Town of RICHMOND Wards 1-2" 1279 431 824 4 13 4 0 0 0 0 0 0 0 3
"ST. CROIX" "Town of RICHMOND Wards 3-5" 1113 393 682 3 26 6 0 0 0 1 0 0 0 2
"ST. CROIX" "Town of RUSH RIVER Ward 1" 325 106 214 1 2 1 0 0 0 0 0 0 0 1
"ST. CROIX" "Town of ST. JOSEPH Wards 1-6" 2864 1212 1584 5 42 9 0 0 0 0 2 0 0 10
"ST. CROIX" "Town of SOMERSET Wards 1-6" 2897 955 1888 4 37 6 0 0 0 0 0 0 1 6
"ST. CROIX" "Town of SPRINGFIELD Ward 1" 592 182 397 0 11 1 0 0 0 0 0 0 0 1
"ST. CROIX" "Town of STANTON Ward 1" 567 206 353 1 4 3 0 0 0 0 0 0 0 0
"ST. CROIX" "Town of STAR PRAIRIE Wards 1-6" 2247 707 1498 7 25 2 0 0 0 0 0 0 0 8
"ST. CROIX" "Town of TROY Wards 1-7" 3859 1665 2113 9 58 8 0 0 0 1 1 0 0 4
"ST. CROIX" "Town of WARREN Wards 1-3" 1134 396 704 3 24 4 0 0 0 1 0 0 0 2
"ST. CROIX" "Village of BALDWIN Wards 1-6" 2225 872 1294 5 40 10 0 0 0 0 0 0 0 4
"ST. CROIX" "Village of DEER PARK Ward 1" 128 28 95 0 3 1 0 0 0 1 0 0 0 0
"ST. CROIX" "Village of HAMMOND Wards 1-4" 1045 423 589 4 27 1 0 0 0 0 0 0 0 1
"ST. CROIX" "Village of NORTH HUDSON Wards 1-6" 2558 1207 1292 4 38 9 0 0 0 1 0 0 0 7
"ST. CROIX" "Village of ROBERTS Wards 1-4" 1115 456 616 4 24 9 0 0 0 2 0 1 0 3
"ST. CROIX" "Village of SOMERSET Wards 1-4" 1504 537 908 4 37 11 0 0 0 0 0 0 0 7
"ST. CROIX" "Village of STAR PRAIRIE Ward 1" 370 129 237 0 4 0 0 0 0 0 0 0 0 0
"ST. CROIX" "VILLAGE OF SPRING VALLEY Ward 3" 9 2 7 0 0 0 0 0 0 0 0 0 0 0
"ST. CROIX" "Village of WILSON Ward 1" 114 31 74 0 2 7 0 0 0 0 0 0 0 0
"ST. CROIX" "Village of WOODVILLE Wards 1-2" 713 240 454 1 10 6 0 0 0 0 0 0 0 2
"ST. CROIX" "City of GLENWOOD CITY Wards 1-2" 656 176 468 1 8 3 0 0 0 0 0 0 0 0
"ST. CROIX" "City of HUDSON Wards 1-2" 1117 553 538 1 23 1 0 0 0 1 0 0 0 0
"ST. CROIX" "City of HUDSON Wards 3-4" 2065 1015 1023 5 17 1 0 0 0 0 0 0 0 4
"ST. CROIX" "City of HUDSON Wards 5-6" 1366 727 603 5 25 1 0 0 0 0 0 0 0 5
"ST. CROIX" "City of HUDSON Wards 7-8" 1637 848 754 3 26 1 0 0 0 0 0 1 0 4
"ST. CROIX" "City of HUDSON Wards 9-10" 1371 823 512 1 26 4 0 0 0 0 0 0 0 5
"ST. CROIX" "City of HUDSON Wards 11-12" 1336 723 583 2 18 6 0 0 0 0 0 0 0 4
"ST. CROIX" "City of NEW RICHMOND Wards 1-6" 2555 1081 1419 10 32 8 0 0 0 0 0 0 0 5
"ST. CROIX" "City of NEW RICHMOND Wards 7-12" 2689 1225 1402 5 46 4 0 0 0 1 0 0 0 6
"ST. CROIX" "CITY OF RIVER FALLS Wards 1-4,15" 2316 1225 1021 6 48 13 0 0 0 0 0 0 0 3
SAUK "Town of BARABOO Wards 1-4" 1196 602 579 1 9 4 0 0 0 1 0 0 0 0
SAUK "Town of BEAR CREEK Ward 1" 370 166 196 1 5 2 0 0 0 0 0 0 0 0
SAUK "Town of DELLONA Wards 1-2" 1098 426 657 1 14 0 0 0 0 0 0 0 0 0
SAUK "Town of DELTON Wards 1-4" 1395 645 723 3 21 1 0 0 0 0 0 2 0 0
SAUK "Town of EXCELSIOR Wards 1-3" 1050 443 597 2 7 1 0 0 0 0 0 0 0 0
SAUK "Town of FAIRFIELD Wards 1-2" 742 350 382 3 7 0 0 0 0 0 0 0 0 0
SAUK "Town of FRANKLIN Wards 1-3" 434 196 231 0 7 0 0 0 0 0 0 0 0 0
SAUK "Town of FREEDOM Wards 1-2" 290 114 174 1 1 0 0 0 0 0 0 0 0 0
SAUK "Town of GREENFIELD Ward 1" 662 332 322 1 7 0 0 0 0 0 0 0 0 0
SAUK "Town of HONEY CREEK Ward 1" 467 235 228 0 4 0 0 0 0 0 0 0 0 0
SAUK "Town of IRONTON Ward 1" 307 104 199 1 3 0 0 0 0 0 0 0 0 0
SAUK "Town of LA VALLE Wards 1-3" 965 361 587 2 14 1 0 0 0 0 0 0 0 0
SAUK "Town of MERRIMAC Ward 1" 841 418 399 0 12 12 0 0 0 0 0 0 0 0
SAUK "Town of PRAIRIE DU SAC Wards 1-2" 715 341 362 2 7 3 0 0 0 0 0 0 0 0
SAUK "Town of REEDSBURG Wards 1-3" 715 271 432 1 7 4 0 0 0 0 0 0 0 0
SAUK "Town of SPRING GREEN Wards 1-4" 1177 604 561 1 9 2 0 0 0 0 0 0 0 0
SAUK "Town of SUMPTER Wards 1-3" 455 245 207 1 2 0 0 0 0 0 0 0 0 0
SAUK "Town of TROY Ward 1" 484 216 263 1 2 2 0 0 0 0 0 0 0 0
SAUK "Town of WASHINGTON Wards 1-2" 407 139 259 0 7 2 0 0 0 0 0 0 0 0
SAUK "Town of WESTFIELD Ward 1" 319 103 210 0 6 0 0 0 0 0 0 0 0 0
SAUK "Town of WINFIELD Wards 1-2" 557 206 340 1 4 6 0 0 0 0 0 0 0 0
SAUK "Town of WOODLAND Ward 1" 423 178 243 1 1 0 0 0 0 0 0 0 0 0
SAUK "VILLAGE OF CAZENOVIA Ward 2" 11 5 5 0 1 0 0 0 0 0 0 0 0 0
SAUK "Village of IRONTON Ward 1" 127 36 89 1 1 0 0 0 0 0 0 0 0 0
SAUK "Village of LAKE DELTON Wards 1-3" 1425 718 698 0 9 0 0 0 0 0 0 0 0 0
SAUK "Village of LAKE DELTON Wards 4-10" 6 5 1 0 0 0 0 0 0 0 0 0 0 0
SAUK "Village of LAVALLE Ward 1" 199 57 139 0 2 1 0 0 0 0 0 0 0 0
SAUK "Village of LIME RIDGE Ward 1" 96 42 49 0 5 0 0 0 0 0 0 0 0 0
SAUK "Village of LOGANVILLE Ward 1" 158 61 94 0 1 2 0 0 0 0 0 0 0 0
SAUK "Village of MERRIMAC Ward 1" 317 170 142 0 3 2 0 0 0 0 0 0 0 0
SAUK "Village of NORTH FREEDOM Ward 1" 306 140 164 0 2 0 0 0 0 0 0 0 0 0
SAUK "Village of PLAIN Ward 1" 488 231 253 0 3 1 0 0 0 0 0 0 0 0
SAUK "Village of PRAIRIE DU SAC Wards 1-5" 2676 1646 980 1 34 11 0 0 0 0 0 4 0 0
SAUK "Village of ROCK SPRINGS Ward 1" 175 48 122 0 1 2 0 0 0 1 0 1 0 0
SAUK "Village of SAUK CITY Wards 1-5" 2100 1319 736 3 35 4 0 0 0 3 0 0 0 0
SAUK "Village of SPRING GREEN Wards 1-2" 1006 690 304 0 8 3 0 0 0 1 0 0 0 0
SAUK "Village of WEST BARABOO Wards 1-2" 790 395 365 2 26 1 0 0 0 1 0 0 0 0
SAUK "City of BARABOO Wards 1-14" 6393 3585 2702 10 85 6 0 0 0 5 0 0 0 0
SAUK "City of REEDSBURG Wards 1-15" 4750 2213 2442 9 67 16 0 0 0 3 0 0 0 0
SAUK "CITY OF WISCONSIN DELLS Ward 4" 109 51 56 0 2 0 0 0 0 0 0 0 0 0
SAUK "CITY OF WISCONSIN DELLS Wards 8,10" 2 1 1 0 0 0 0 0 0 0 0 0 0 0
SAWYER "Town of BASS LAKE Wards 1-5" 1483 831 632 4 11 2 0 0 0 1 0 0 1 1
SAWYER "Town of COUDERAY Ward 1" 186 101 85 0 0 0 0 0 0 0 0 0 0 0
SAWYER "Town of DRAPER Ward 1" 148 62 84 0 1 1 0 0 0 0 0 0 0 0
SAWYER "Town of EDGEWATER Wards 1-2" 397 127 267 0 3 0 0 0 0 0 0 0 0 0
SAWYER "Town of HAYWARD Wards 1-8" 2089 933 1132 2 15 1 0 0 0 0 0 0 0 6
SAWYER "Town of HUNTER Ward 1" 457 217 240 0 0 0 0 0 0 0 0 0 0 0
SAWYER "Town of LENROOT Wards 1-2" 920 402 516 0 1 0 0 0 0 0 0 0 0 1
SAWYER "Town of MEADOWBROOK Ward 1" 96 16 79 1 0 0 0 0 0 0 0 0 0 0
SAWYER "Town of METEOR Ward 1" 100 31 67 0 0 0 0 0 0 0 1 0 0 1
SAWYER "Town of OJIBWA Wards 1-2" 193 63 129 0 1 0 0 0 0 0 0 0 0 0
SAWYER "Town of RADISSON Wards 1-2" 258 83 175 0 0 0 0 0 0 0 0 0 0 0
SAWYER "Town of ROUND LAKE Wards 1-2" 791 317 472 0 2 0 0 0 0 0 0 0 0 0
SAWYER "Town of SAND LAKE Ward 1" 628 267 352 2 4 2 0 0 0 0 0 0 0 1
SAWYER "Town of SPIDER LAKE Ward 1" 341 147 192 0 0 1 0 0 0 0 0 0 0 1
SAWYER "Town of WEIRGOR Ward 1" 226 60 161 0 5 0 0 0 0 0 0 0 0 0
SAWYER "Town of WINTER Wards 1-2" 635 224 408 0 2 1 0 0 0 0 0 0 0 0
SAWYER "Village of COUDERAY Ward 1" 55 26 29 0 0 0 0 0 0 0 0 0 0 0
SAWYER "Village of EXELAND Ward 1" 106 36 68 1 0 0 0 0 0 0 0 0 0 1
SAWYER "Village of RADISSON Ward 1" 91 34 55 0 1 0 0 0 0 0 0 0 0 1
SAWYER "Village of WINTER Ward 1" 157 52 105 0 0 0 0 0 0 0 0 0 0 0
SAWYER "City of HAYWARD Wards 1-6" 1153 469 661 5 16 0 0 0 0 0 0 0 0 2
SHAWANO "Town of ALMON Ward 1" 329 68 256 1 4 0 0 0 0 0 0 0 0 0
SHAWANO "Town of ANGELICA Wards 1-3" 1113 259 840 1 13 0 0 0 0 0 0 0 0 0
SHAWANO "Town of ANIWA Ward 1" 321 78 240 0 3 0 0 0 0 0 0 0 0 0
SHAWANO "Town of BARTELME Ward 1" 354 260 88 1 4 0 0 0 0 1 0 0 0 0
SHAWANO "Town of BELLE PLAINE Wards 1-3" 1111 337 767 1 3 1 0 0 0 1 0 1 0 0
SHAWANO "Town of BIRNAMWOOD Ward 1" 401 122 278 0 1 0 0 0 0 0 0 0 0 0
SHAWANO "Town of FAIRBANKS Ward 1" 362 72 281 0 9 0 0 0 0 0 0 0 0 0
SHAWANO "Town of GERMANIA Wards 1-2" 214 72 140 1 1 0 0 0 0 0 0 0 0 0
SHAWANO "Town of GRANT Wards 1-2" 547 95 448 1 3 0 0 0 0 0 0 0 0 0
SHAWANO "Town of GREEN VALLEY Wards 1-2" 611 133 466 0 12 0 0 0 0 0 0 0 0 0
SHAWANO "Town of HARTLAND Ward 1" 434 79 346 1 8 0 0 0 0 0 0 0 0 0
SHAWANO "Town of HERMAN Wards 1-2" 436 108 319 1 8 0 0 0 0 0 0 0 0 0
SHAWANO "Town of HUTCHINS Ward 1" 301 78 217 1 5 0 0 0 0 0 0 0 0 0
SHAWANO "Town of LESSOR Wards 1-2" 804 160 631 2 11 0 0 0 0 0 0 0 0 0
SHAWANO "Town of MAPLE GROVE Ward 1" 574 152 418 0 4 0 0 0 0 0 0 0 0 0
SHAWANO "Town of MORRIS Ward 1" 250 82 166 0 0 0 0 0 0 0 0 1 1 0
SHAWANO "Town of NAVARINO Ward 1" 267 71 191 1 3 0 0 0 0 0 0 1 0 0
SHAWANO "Town of PELLA Ward 1" 549 123 422 2 2 0 0 0 0 0 0 0 0 0
SHAWANO "Town of RED SPRINGS Wards 1-2" 540 328 210 0 1 0 0 0 0 0 0 1 0 0
SHAWANO "Town of RICHMOND Wards 1-3" 1164 303 856 1 4 0 0 0 0 0 0 0 0 0
SHAWANO "Town of SENECA Ward 1" 306 87 217 0 2 0 0 0 0 0 0 0 0 0
SHAWANO "Town of WASHINGTON Wards 1-3" 1102 317 778 0 6 1 0 0 0 0 0 0 0 0
SHAWANO "Town of WAUKECHON Wards 1-2" 591 128 449 0 12 1 0 0 0 1 0 0 0 0
SHAWANO "Town of WESCOTT Wards 1-4" 2009 661 1335 1 11 1 0 0 0 0 0 0 0 0
SHAWANO "Town of WITTENBERG Wards 1-2" 494 148 336 2 7 1 0 0 0 0 0 0 0 0
SHAWANO "Village of ANIWA Ward 1" 117 30 86 0 1 0 0 0 0 0 0 0 0 0
SHAWANO "Village of BIRNAMWOOD Ward 1" 362 123 229 3 7 0 0 0 0 0 0 0 0 0
SHAWANO "Village of BONDUEL Wards 1-2" 800 198 573 3 25 1 0 0 0 0 0 0 0 0
SHAWANO "Village of BOWLER Ward 1" 141 51 88 0 2 0 0 0 0 0 0 0 0 0
SHAWANO "Village of CECIL Ward 1" 368 106 256 1 5 0 0 0 0 0 0 0 0 0
SHAWANO "Village of ELAND Ward 1" 127 63 64 0 0 0 0 0 0 0 0 0 0 0
SHAWANO "Village of GRESHAM Ward 1" 267 110 152 0 4 1 0 0 0 0 0 0 0 0
SHAWANO "Village of MATTOON Ward 1" 176 53 118 0 5 0 0 0 0 0 0 0 0 0
SHAWANO "VILLAGE OF PULASKI Wards 4,7" 105 31 72 0 2 0 0 0 0 0 0 0 0 0
SHAWANO "Village of TIGERTON Ward 1" 365 106 256 1 2 0 0 0 0 0 0 0 0 0
SHAWANO "Village of WITTENBERG Wards 1-2" 442 168 264 1 9 0 0 0 0 0 0 0 0 0
SHAWANO "CITY OF MARION Wards 4-6" 11 1 10 0 0 0 0 0 0 0 0 0 0 0
SHAWANO "City of SHAWANO Wards 1-2" 635 256 373 0 6 0 0 0 0 0 0 0 0 0
SHAWANO "City of SHAWANO Wards 3-4" 696 277 405 2 10 2 0 0 0 0 0 0 0 0
SHAWANO "City of SHAWANO Wards 5-6" 671 294 362 1 11 3 0 0 0 0 0 0 0 0
SHAWANO "City of SHAWANO Wards 7-8" 600 254 340 0 6 0 0 0 0 0 0 0 0 0
SHAWANO "City of SHAWANO Wards 9-10" 779 349 417 2 7 4 0 0 0 0 0 0 0 0
SHAWANO "City of SHAWANO Wards 11-12" 769 340 413 1 14 1 0 0 0 0 0 0 0 0
SHEBOYGAN "Town of GREENBUSH Wards 1-3" 972 300 662 3 5 0 0 0 0 0 0 0 0 2
SHEBOYGAN "Town of HERMAN Wards 1-3" 1073 285 774 1 10 0 0 0 0 0 0 0 0 3
SHEBOYGAN "Town of HOLLAND Wards 1-3" 1629 361 1226 3 18 9 0 0 0 0 0 5 0 7
SHEBOYGAN "Town of LIMA Wards 1-4" 1933 472 1424 2 15 10 0 0 0 0 0 0 0 10
SHEBOYGAN "Town of LYNDON Wards 1-3" 1032 298 715 3 14 0 0 0 0 0 0 0 0 2
SHEBOYGAN "Town of MITCHELL Wards 1-3" 841 224 597 0 14 3 0 0 0 0 0 0 0 3
SHEBOYGAN "Town of MOSEL Ward 1" 505 173 319 2 8 0 0 0 0 0 0 0 0 3
SHEBOYGAN "Town of PLYMOUTH Wards 1-4" 2084 710 1349 1 20 3 0 0 0 0 0 0 0 1
SHEBOYGAN "Town of RHINE Wards 1-3" 1569 572 978 1 17 1 0 0 0 0 0 0 0 0
SHEBOYGAN "Town of RUSSELL Ward 1" 240 56 178 0 6 0 0 0 0 0 0 0 0 0
SHEBOYGAN "Town of SCOTT Wards 1-3" 1203 233 955 1 14 0 0 0 0 0 0 0 0 0
SHEBOYGAN "Town of SHEBOYGAN Wards 1-10" 5213 2268 2863 7 55 4 0 0 0 0 0 0 0 16
SHEBOYGAN "Town of SHEBOYGAN FALLS Wards 1-3" 1138 344 776 3 14 0 0 0 0 0 0 0 0 1
SHEBOYGAN "Town of SHERMAN Wards 1-2" 991 227 752 3 9 0 0 0 0 0 0 0 0 0
SHEBOYGAN "Town of WILSON Wards 1-4" 2450 976 1437 5 22 4 0 0 0 0 0 0 0 6
SHEBOYGAN "Village of ADELL Ward 1" 284 55 220 0 7 0 0 0 0 0 0 0 0 2
SHEBOYGAN "Village of CASCADE Ward 1" 437 117 311 2 6 1 0 0 0 0 0 0 0 0
SHEBOYGAN "Village of CEDAR GROVE Wards 1-3" 1340 295 1000 3 22 4 8 0 0 0 0 0 0 8
SHEBOYGAN "Village of ELKHART LAKE Wards 1-2" 754 360 386 0 6 0 0 0 0 0 0 0 0 2
SHEBOYGAN "Village of GLENBEULAH Ward 1" 305 123 171 3 6 2 0 0 0 0 0 0 0 0
SHEBOYGAN "Village of HOWARDS GROVE Wards 1-4" 2119 755 1328 7 20 2 0 0 0 0 0 0 0 7
SHEBOYGAN "Village of KOHLER Wards 1-3" 1485 689 779 1 12 2 0 0 0 0 0 0 0 2
SHEBOYGAN "Village of OOSTBURG Wards 1-4" 2005 357 1599 4 33 4 0 0 0 0 0 0 0 8
SHEBOYGAN "Village of RANDOM LAKE Wards 1-2" 993 270 697 2 18 1 0 0 0 2 0 0 0 3
SHEBOYGAN "Village of WALDO Ward 1" 297 83 210 1 3 0 0 0 0 0 0 0 0 0
SHEBOYGAN "City of PLYMOUTH Wards 1-12" 5134 2202 2835 9 75 4 0 0 0 0 0 0 0 9
SHEBOYGAN "City of SHEBOYGAN Ward 1" 1371 712 630 1 25 0 0 0 0 0 0 0 0 3
SHEBOYGAN "City of SHEBOYGAN Ward 2" 1044 571 448 4 17 2 0 0 0 0 0 0 0 2
SHEBOYGAN "City of SHEBOYGAN Ward 3" 949 522 410 5 11 0 0 0 0 0 0 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 4" 846 456 366 3 19 1 0 0 0 0 0 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 5" 1137 586 524 2 20 1 0 0 0 0 0 0 0 4
SHEBOYGAN "City of SHEBOYGAN Ward 6" 276 150 122 0 4 0 0 0 0 0 0 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 7" 116 54 58 1 3 0 0 0 0 0 0 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 8" 507 254 241 1 9 1 0 0 0 0 0 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 9" 119 55 60 0 3 0 0 0 0 0 0 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 10" 902 470 401 2 21 2 0 0 0 0 0 0 0 6
SHEBOYGAN "City of SHEBOYGAN Ward 11" 853 464 370 2 16 0 0 0 0 0 0 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 12" 844 474 351 0 11 2 0 0 0 0 0 0 0 6
SHEBOYGAN "City of SHEBOYGAN Ward 13" 1244 761 448 4 24 5 0 0 0 0 0 0 0 2
SHEBOYGAN "City of SHEBOYGAN Ward 14" 780 488 277 2 10 1 0 0 0 0 0 0 0 2
SHEBOYGAN "City of SHEBOYGAN Ward 15" 484 276 198 1 7 1 0 0 0 0 0 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 16" 920 480 426 0 10 2 0 0 0 0 0 0 0 2
SHEBOYGAN "City of SHEBOYGAN Ward 17" 771 389 361 3 15 0 0 0 0 0 0 0 0 3
SHEBOYGAN "City of SHEBOYGAN Ward 18" 813 455 335 4 17 0 0 0 0 0 0 0 0 2
SHEBOYGAN "City of SHEBOYGAN Ward 19" 1168 563 584 0 16 0 0 0 0 0 0 0 0 5
SHEBOYGAN "City of SHEBOYGAN Ward 20" 957 516 417 2 22 0 0 0 0 0 0 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 21" 488 259 213 1 12 0 0 0 0 0 0 0 0 3
SHEBOYGAN "City of SHEBOYGAN Ward 22" 1402 759 625 1 13 4 0 0 0 0 0 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 23" 1443 700 716 4 18 3 0 0 0 0 0 0 0 2
SHEBOYGAN "City of SHEBOYGAN Ward 24" 1390 734 623 2 19 2 0 0 0 0 0 0 0 10
SHEBOYGAN "City of SHEBOYGAN Ward 25" 1022 509 491 5 15 1 0 0 0 0 0 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 26" 1065 503 541 1 17 2 0 0 0 0 0 0 0 1
SHEBOYGAN "City of SHEBOYGAN Ward 27" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 28" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 29" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SHEBOYGAN "City of SHEBOYGAN Ward 30" 0 0 0 0 0 0 0 0 0 0 0 0 0 0
