DIST COUNTY AREA TOTAL DEM REP IND1 IND2 OTH
7 IRON "Town of MERCER Wards 1-4" 1856 307 608 13 0 0
7 IRON "Town of OMA Ward 1" 424 72 139 1 0 0
7 IRON "Town of PENCE Ward 1" 172 40 46 0 0 0
7 IRON "Town of SAXON Ward 1" 342 68 101 2 0 0
7 IRON "Town of SHERMAN Ward 1" 396 66 130 2 0 0
7 IRON "City of HURLEY Ward 1" 348 78 95 1 0 0
7 IRON "City of HURLEY Ward 2" 338 76 89 4 0 0
7 IRON "City of HURLEY Ward 3" 202 42 57 2 0 0
7 IRON "City of HURLEY Ward 4" 294 73 74 0 0 0
7 IRON "City of MONTREAL Wards 1-2" 712 159 192 5 0 0
7 JACKSON "Town of ALMA Wards 1,4" 224 37 68 7 0 0
7 JACKSON "Town of BEAR BLUFF Ward 1" 142 4 65 2 0 0
7 JACKSON "Town of CITY POINT Ward 1" 156 24 51 3 0 0
7 JACKSON "Town of CLEVELAND Ward 1" 436 80 132 6 0 0
7 JACKSON "Town of GARDEN VALLEY Ward 1" 404 60 140 2 0 0
7 JACKSON "Town of KNAPP Ward 1" 330 39 121 5 0 0
7 JUNEAU "Town of ARMENIA Ward 1" 652 112 205 9 0 0
7 JUNEAU "Town of CLEARFIELD Ward 1" 566 97 181 5 0 0
7 JUNEAU "Town of CUTLER Ward 1" 328 49 115 0 0 0
7 JUNEAU "Town of FINLEY Ward 1" 118 12 44 3 0 0
7 JUNEAU "Town of GERMANTOWN Ward 2" 708 111 237 6 0 0
7 JUNEAU "Town of KINGSTON Ward 1" 30 1 14 0 0 0
7 JUNEAU "Town of LISBON Ward 3" 8 0 4 0 0 0
7 JUNEAU "Town of NECEDAH Wards 1-4" 2040 306 689 24 0 1
7 JUNEAU "Village of NECEDAH Ward 1" 636 130 178 10 0 0
7 LANGLADE "Town of ACKLEY Ward 1" 522 67 190 4 0 0
7 LANGLADE "Town of AINSWORTH Ward 1" 516 66 186 6 0 0
7 LANGLADE "Town of ANTIGO Wards 1-2" 1456 182 539 7 0 0
7 LANGLADE "Town of ELCHO Wards 1-2" 1424 203 499 10 0 0
7 LANGLADE "Town of EVERGREEN Ward 1" 524 53 202 7 0 0
7 LANGLADE "Town of LANGLADE Wards 1-2" 476 66 167 5 0 0
7 LANGLADE "Town of NEVA Ward 1" 854 120 302 5 0 0
7 LANGLADE "Town of NORWOOD Ward 1" 952 112 361 3 0 0
7 LANGLADE "Town of PARRISH Ward 1" 104 13 39 0 0 0
7 LANGLADE "Town of PECK Ward 1" 350 41 132 2 0 0
7 LANGLADE "Town of POLAR Wards 1-2" 1146 135 428 10 0 0
7 LANGLADE "Town of PRICE Wards 1-2" 248 39 85 0 0 0
7 LANGLADE "Town of ROLLING Wards 1-2" 1420 164 541 5 0 0
7 LANGLADE "Town of SUMMIT Ward 1" 166 26 55 2 0 0
7 LANGLADE "Town of UPHAM Ward 1" 880 131 305 4 0 0
7 LANGLADE "Town of VILAS Ward 1" 206 17 85 1 0 0
7 LANGLADE "Town of WOLF RIVER Wards 1-2" 842 117 296 8 0 0
7 LANGLADE "Village of WHITE LAKE Ward 1" 286 59 79 5 0 0
7 LANGLADE "City of ANTIGO Ward 1" 660 123 200 7 0 0
7 LANGLADE "City of ANTIGO Ward 2" 728 138 219 7 0 0
7 LANGLADE "City of ANTIGO Ward 3" 606 89 202 12 0 0
7 LANGLADE "City of ANTIGO Ward 4" 620 129 176 5 0 0
7 LANGLADE "City of ANTIGO Ward 5" 504 103 145 4 0 0
7 LANGLADE "City of ANTIGO Ward 6" 606 91 208 4 0 0
7 LANGLADE "City of ANTIGO Ward 7" 936 156 306 6 0 0
7 LANGLADE "City of ANTIGO Ward 8" 562 100 178 3 0 0
7 LANGLADE "City of ANTIGO Ward 9" 794 115 275 7 0 0
7 LINCOLN "Town of BIRCH Ward 1" 434 75 141 1 0 0
7 LINCOLN "Town of BRADLEY Wards 1-5" 2546 458 803 12 0 0
7 LINCOLN "Town of CORNING Wards 1-2" 822 101 308 2 0 0
7 LINCOLN "Town of HARDING Ward 1" 452 52 172 2 0 0
7 LINCOLN "Town of HARRISON Wards 1-3" 1024 157 352 3 0 0
7 LINCOLN "Town of KING Wards 1-2" 1136 225 341 2 0 0
7 LINCOLN "Town of MERRILL Wards 1-7" 2966 465 1007 11 0 0
7 LINCOLN "Town of PINE RIVER Wards 1-3" 2010 292 706 6 0 1
7 LINCOLN "Town of ROCK FALLS Wards 1-2" 716 112 239 6 0 1
7 LINCOLN "Town of RUSSELL Ward 1" 572 93 186 7 0 0
7 LINCOLN "Town of SCHLEY Wards 1-2" 834 103 312 2 0 0
7 LINCOLN "Town of SCOTT Wards 1-2" 1478 213 523 3 0 0
7 LINCOLN "Town of SKANAWAN Ward 1" 486 81 156 5 0 1
7 LINCOLN "Town of SOMO Ward 1" 134 21 46 0 0 0
7 LINCOLN "Town of TOMAHAWK Ward 1" 504 90 161 1 0 0
7 LINCOLN "Town of WILSON Ward 1" 358 50 126 3 0 0
7 LINCOLN "City of MERRILL Wards 1-2" 1008 197 304 3 0 0
7 LINCOLN "City of MERRILL Wards 3-4" 988 172 318 4 0 0
7 LINCOLN "City of MERRILL Wards 5-7" 784 151 233 7 0 1
7 LINCOLN "City of MERRILL Wards 8-9" 852 137 283 6 0 0
7 LINCOLN "City of MERRILL Wards 10-12" 912 190 255 11 0 0
7 LINCOLN "City of MERRILL Wards 13-14" 1060 193 331 6 0 0
7 LINCOLN "City of MERRILL Wards 15-17" 1040 222 293 4 0 1
7 LINCOLN "City of MERRILL Wards 18-19" 866 168 261 4 0 0
7 LINCOLN "City of TOMAHAWK Wards 1-2" 852 195 227 4 0 0
7 LINCOLN "City of TOMAHAWK Wards 3-4" 1058 193 325 11 0 0
7 LINCOLN "City of TOMAHAWK Wards 5-6" 956 174 294 10 0 0
7 MARATHON "Town of BERGEN Ward 1" 836 152 261 5 0 0
7 MARATHON "Town of BERLIN Wards 1-2" 1014 112 390 5 0 0
7 MARATHON "Town of BERN Ward 1" 374 54 133 0 0 0
7 MARATHON "Town of BEVENT Wards 1-2" 1070 196 335 2 0 2
7 MARATHON "Town of BRIGHTON Ward 1" 410 36 169 0 0 0
7 MARATHON "Town of CASSEL Ward 1" 932 119 344 3 0 0
7 MARATHON "Town of CLEVELAND Wards 1-2" 1352 171 500 5 0 0
7 MARATHON "Town of DAY Wards 1-2" 1016 110 394 4 0 0
7 MARATHON "Town of EASTON Wards 1-2" 1272 148 484 4 0 0
7 MARATHON "Town of EAU PLEINE Ward 1" 676 77 258 3 0 0
7 MARATHON "Town of ELDERON Ward 1" 608 84 217 3 0 0
7 MARATHON "Town of EMMET Wards 1-2" 916 147 306 5 0 0
7 MARATHON "Town of FRANKFORT Ward 1" 476 62 173 3 0 0
7 MARATHON "Town of FRANZEN Ward 1" 506 67 183 3 0 0
7 MARATHON "Town of GREEN VALLEY Ward 1" 610 89 213 3 0 0
7 MARATHON "Town of GUENTHER Ward 1" 384 45 146 1 0 0
7 MARATHON "Town of HALSEY Ward 1" 448 49 173 2 0 0
7 MARATHON "Town of HAMBURG Ward 1" 788 97 290 6 0 1
7 MARATHON "Town of HARRISON Ward 1" 304 35 116 1 0 0
7 MARATHON "Town of HEWITT Ward 1" 620 80 228 2 0 0
7 MARATHON "Town of HOLTON Ward 1" 650 63 256 6 0 0
7 MARATHON "Town of HULL Ward 1" 530 52 209 4 0 0
7 MARATHON "Town of JOHNSON Ward 1" 600 73 226 1 0 0
7 MARATHON "Town of KNOWLTON Wards 1-3" 2166 322 747 14 0 0
7 MARATHON "Town of MARATHON Wards 1-2" 1036 113 400 2 0 3
7 MARATHON "Town of MCMILLAN Wards 1-3" 2146 364 698 10 0 1
7 MARATHON "Town of MOSINEE Wards 1-3" 2254 318 801 8 0 0
7 MARATHON "Town of NORRIE Ward 1" 992 147 347 2 0 0
7 MARATHON "Town of PLOVER Ward 1" 628 83 230 1 0 0
7 MARATHON "Town of REID Wards 1-2" 1200 189 406 5 0 0
7 MARATHON "Town of RIB FALLS Ward 1" 1036 94 421 3 0 0
7 MARATHON "Town of RIB MOUNTAIN Wards 1-10" 7972 1308 2652 25 0 1
7 MARATHON "Town of RIETBROCK Ward 1" 810 98 307 0 0 0
7 MARATHON "Town of RINGLE Wards 1-2" 1858 293 631 5 0 0
7 MARATHON "Town of SPENCER Wards 1-2" 1386 202 486 5 0 0
7 MARATHON "Town of STETTIN Wards 1-4" 2794 377 1002 17 0 1
7 MARATHON "Town of STETTIN Ward 5" 0 0 0 0 0 0
7 MARATHON "Town of TEXAS Wards 1-2" 1738 261 605 3 0 0
7 MARATHON "Town of WAUSAU Wards 1-3" 2408 364 827 13 0 0
7 MARATHON "Town of WESTON Ward 1" 640 82 235 3 0 0
7 MARATHON "Town of WIEN Ward 1" 714 104 250 3 0 0
7 MARATHON "Village of ATHENS Wards 1-2" 888 117 322 5 0 0
7 MARATHON "VILLAGE OF BIRNAMWOOD Ward 2" 22 5 6 0 0 0
7 MARATHON "VILLAGE OF DORCHESTER Ward 2" 2 1 0 0 0 0
7 MARATHON "VILLAGE OF DORCHESTER Ward 3" 0 0 0 0 0 0
7 MARATHON "Village of EDGAR Wards 1-2" 1260 200 418 12 0 0
7 MARATHON "Village of ELDERON Ward 1" 134 20 41 6 0 0
7 MARATHON "Village of FENWOOD Ward 1" 134 18 48 1 0 0
7 MARATHON "Village of HATLEY Ward 1" 534 79 184 4 0 0
7 MARATHON "Village of KRONENWETTER Wards 1-5" 3574 665 1095 26 0 1
7 MARATHON "Village of KRONENWETTER Wards 6-10" 3894 627 1299 20 0 1
7 MARATHON "Village of Maine Wards 1-4" 2834 439 966 12 0 0
7 MARATHON "Village of MARATHON CITY Wards 1-3" 1508 224 525 5 0 0
7 MARATHON "Village of MARATHON CITY Ward 4" 0 0 0 0 0 0
7 MARATHON "Village of ROTHSCHILD Wards 1-2" 1530 319 434 12 0 0
7 MARATHON "Village of ROTHSCHILD Wards 3-4" 1904 378 566 8 0 0
7 MARATHON "Village of ROTHSCHILD Wards 5-6" 1870 365 557 13 0 0
7 MARATHON "Village of SPENCER Wards 1-3" 1436 236 471 11 0 0
7 MARATHON "Village of STRATFORD Wards 1-2" 1394 187 507 3 0 0
7 MARATHON "Village of UNITY Ward 1" 152 12 59 5 0 0
7 MARATHON "Village of WESTON Wards 1-2,4-5" 3472 564 1153 19 0 0
7 MARATHON "Village of WESTON Wards 3,8" 2346 458 699 15 0 1
7 MARATHON "Village of WESTON Wards 6-7" 2398 409 777 13 0 0
7 MARATHON "Village of WESTON Wards 9-13" 4864 928 1476 28 0 0
7 MARATHON "CITY OF ABBOTSFORD Ward 1" 218 32 77 0 0 0
7 MARATHON "CITY OF ABBOTSFORD Ward 6" 0 0 0 0 0 0
7 MARATHON "CITY OF COLBY Ward 1" 386 65 124 4 0 0
7 MARATHON "CITY OF MARSHFIELD Wards 12,20-21,24" 696 152 195 1 0 0
7 MARATHON "City of MOSINEE Wards 1-2,6-7" 1936 309 650 9 0 0
7 MARATHON "City of MOSINEE Wards 3-5" 2016 324 675 9 0 0
7 MARATHON "City of SCHOFIELD Wards 1-4" 1942 391 562 18 0 0
7 MARATHON "City of WAUSAU Ward 1" 1812 454 442 10 0 0
7 MARATHON "City of WAUSAU Ward 2" 1798 478 408 12 0 1
7 MARATHON "City of WAUSAU Ward 3" 776 195 186 7 0 0
7 MARATHON "City of WAUSAU Ward 4" 398 56 141 1 0 1
7 MARATHON "City of WAUSAU Ward 5" 1170 289 288 8 0 0
7 MARATHON "City of WAUSAU Ward 6" 784 225 160 7 0 0
7 MARATHON "City of WAUSAU Ward 7" 1108 263 284 7 0 0
7 MARATHON "City of WAUSAU Ward 8" 752 199 170 7 0 0
7 MARATHON "City of WAUSAU Ward 9" 456 116 109 3 0 0
7 MARATHON "City of WAUSAU Ward 10" 290 52 93 0 0 0
7 MARATHON "City of WAUSAU Ward 11" 4 0 2 0 0 0
7 MARATHON "City of WAUSAU Ward 12" 1660 446 373 11 0 0
7 MARATHON "City of WAUSAU Ward 13" 1196 289 296 12 0 1
7 MARATHON "City of WAUSAU Ward 14" 1256 288 333 7 0 0
7 MARATHON "City of WAUSAU Ward 15" 2302 499 639 12 0 1
7 MARATHON "City of WAUSAU Ward 16" 1570 292 484 9 0 0
7 MARATHON "City of WAUSAU Ward 17" 1426 314 390 9 0 0
7 MARATHON "City of WAUSAU Ward 18" 1472 348 373 15 0 0
7 MARATHON "City of WAUSAU Ward 19" 1216 268 332 8 0 0
7 MARATHON "City of WAUSAU Ward 20" 1192 283 301 11 0 1
7 MARATHON "City of WAUSAU Ward 21" 1192 271 308 17 0 0
7 MARATHON "City of WAUSAU Ward 22" 1238 270 336 13 0 0
7 MARATHON "City of WAUSAU Ward 23" 1434 351 355 11 0 0
7 MARATHON "City of WAUSAU Ward 24" 1702 337 503 11 0 0
7 MARATHON "City of WAUSAU Ward 25" 1826 380 520 13 0 0
7 MARATHON "City of WAUSAU Ward 26" 1522 323 432 5 0 1
7 MARATHON "City of WAUSAU Ward 27" 0 0 0 0 0 0
7 MARATHON "City of WAUSAU Ward 28" 0 0 0 0 0 0
7 MARATHON "City of WAUSAU Ward 29" 0 0 0 0 0 0
7 MARATHON "City of WAUSAU Ward 30" 0 0 0 0 0 0
7 MARATHON "City of WAUSAU Ward 31" 0 0 0 0 0 0
7 MARATHON "City of WAUSAU Ward 32" 0 0 0 0 0 0
7 MARATHON "City of WAUSAU Ward 33" 2 0 1 0 0 0
7 MARATHON "City of WAUSAU Ward 34" 0 0 0 0 0 0
7 MARATHON "City of WAUSAU Ward 35" 0 0 0 0 0 0
7 MARATHON "City of WAUSAU Ward 36" 0 0 0 0 0 0
7 MARATHON "City of WAUSAU Ward 37" 0 0 0 0 0 0
7 MARATHON "City of WAUSAU Ward 48" 0 0 0 0 0 0
7 MARATHON "City of WAUSAU Ward 49" 0 0 0 0 0 0
7 MONROE "Town of BYRON Ward 1" 874 144 278 15 0 0
7 MONROE "Town of LA GRANGE Wards 1A-3A" 1708 300 535 18 0 1
7 MONROE "Town of LINCOLN Ward 1" 728 92 265 7 0 0
7 MONROE "Town of SCOTT Ward 1" 90 6 38 1 0 0
7 MONROE "Village of WARRENS Ward 1" 364 53 125 4 0 0
7 MONROE "Village of WYEVILLE Ward 1" 112 19 33 4 0 0
7 MONROE "City of TOMAH Wards 5B,24" 0 0 0 0 0 0
7 ONEIDA "Town of CASSIAN Wards 1-2" 1242 246 366 9 0 0
7 ONEIDA "Town of CRESCENT Wards 1-3" 2290 467 668 10 0 0
7 ONEIDA "Town of ENTERPRISE Ward 1" 430 53 162 0 0 0
7 ONEIDA "Town of HAZELHURST Wards 1-2" 1594 293 494 10 0 0
7 ONEIDA "Town of LAKE TOMAHAWK Wards 1-2" 1220 197 407 6 0 0
7 ONEIDA "Town of LITTLE RICE Ward 1" 414 62 143 2 0 0
7 ONEIDA "Town of LYNNE Ward 1" 166 21 60 2 0 0
7 ONEIDA "Town of MINOCQUA Wards 1-7" 5874 953 1947 37 0 0
7 ONEIDA "Town of MONICO Ward 1" 236 24 90 4 0 0
7 ONEIDA "Town of NEWBOLD Ward 1" 436 74 143 1 0 0
7 ONEIDA "Town of NEWBOLD Wards 2-4" 2800 514 863 23 0 0
7 ONEIDA "Town of NOKOMIS Wards 1-2" 1568 296 479 9 0 0
7 ONEIDA "Town of PELICAN Wards 1-4" 2708 525 810 19 0 0
7 ONEIDA "Town of PIEHL Ward 1" 82 15 25 1 0 0
7 ONEIDA "Town of PINE LAKE Wards 1-4" 2864 567 841 23 0 1
7 ONEIDA "Town of SCHOEPKE Ward 1" 434 85 128 4 0 0
7 ONEIDA "Town of STELLA Wards 1-2" 624 128 178 6 0 0
7 ONEIDA "Town of SUGAR CAMP Wards 1-2" 2060 309 706 15 0 0
7 ONEIDA "Town of THREE LAKES Wards 1-4" 2814 384 1001 22 0 0
7 ONEIDA "Town of WOODBORO Ward 1" 988 173 313 7 0 1
7 ONEIDA "Town of WOODRUFF Wards 1-3" 2326 428 721 13 0 1
7 ONEIDA "City of RHINELANDER Ward 1" 710 169 181 5 0 0
7 ONEIDA "City of RHINELANDER Wards 2-3" 712 163 184 9 0 0
7 ONEIDA "City of RHINELANDER Wards 4-5" 690 158 180 7 0 0
7 ONEIDA "City of RHINELANDER Wards 6-7" 632 137 167 12 0 0
7 ONEIDA "City of RHINELANDER Wards 8-9" 998 253 239 7 0 0
7 ONEIDA "City of RHINELANDER Ward 10" 720 155 200 5 0 0
7 ONEIDA "City of RHINELANDER Wards 11-12" 654 180 142 5 0 0
7 ONEIDA "City of RHINELANDER Wards 13-14" 710 150 195 10 0 0
7 POLK "Town of ALDEN Wards 1-4" 2658 496 808 25 0 0
7 POLK "Town of APPLE RIVER Wards 1-2" 948 191 276 7 0 0
7 POLK "Town of BALSAM LAKE Wards 1-2" 1354 244 428 5 0 0
7 POLK "Town of BEAVER Ward 1" 692 134 200 12 0 0
7 POLK "Town of BLACK BROOK Wards 1-2" 1154 193 381 3 0 0
7 POLK "Town of BONE LAKE Ward 1" 680 148 187 5 0 0
7 POLK "Town of CLAM FALLS Ward 1" 458 96 127 6 0 0
7 POLK "Town of CLAYTON Ward 1" 796 160 225 13 0 0
7 POLK "Town of CLEAR LAKE Ward 1" 702 103 241 7 0 0
7 POLK "Town of EUREKA Wards 1-2" 1514 279 466 12 0 0
7 POLK "Town of FARMINGTON Wards 1-2" 1632 265 539 12 0 0
7 POLK "Town of GARFIELD Wards 1-3" 1436 272 437 9 0 0
7 POLK "Town of GEORGETOWN Wards 1-2" 924 204 250 8 0 0
7 POLK "Town of JOHNSTOWN Ward 1" 458 108 117 4 0 0
7 POLK "Town of LAKETOWN Ward 1" 936 172 285 11 0 0
7 POLK "Town of LINCOLN Wards 1-4" 2068 391 634 9 0 0
7 POLK "Town of LORAIN Ward 1" 272 45 89 2 0 0
7 POLK "Town of LUCK Wards 1-2" 872 174 255 7 0 0
7 POLK "Town of MCKINLEY Ward 1" 342 49 121 1 0 0
7 POLK "Town of MILLTOWN Wards 1-2" 1074 219 303 15 0 0
7 POLK "Town of OSCEOLA Wards 1-5" 2668 511 803 20 0 0
7 POLK "Town of ST. CROIX FALLS Wards 1-2" 1104 196 347 9 0 0
7 POLK "Town of STERLING Ward 1" 518 95 159 5 0 0
7 POLK "Town of WEST SWEDEN Ward 1" 664 126 198 8 0 0
7 POLK "Village of BALSAM LAKE Wards 1-2" 704 129 218 5 0 0
7 POLK "Village of CENTURIA Ward 1" 428 89 122 3 0 0
7 POLK "Village of CLAYTON Ward 1" 272 41 91 4 0 0
7 POLK "Village of CLEAR LAKE Wards 1-2" 770 140 240 5 0 0
7 POLK "Village of DRESSER Ward 1" 640 112 206 2 0 0
7 POLK "Village of FREDERIC Wards 1-2" 816 194 207 7 0 0
7 POLK "Village of LUCK Wards 1-2" 848 195 228 1 0 0
7 POLK "Village of MILLTOWN Ward 1" 570 106 178 1 0 0
7 POLK "Village of OSCEOLA Wards 1-3" 2020 461 528 21 0 0
7 POLK "VILLAGE OF TURTLE LAKE Ward 2A" 58 7 20 2 0 0
7 POLK "VILLAGE OF TURTLE LAKE Ward 2B" 0 0 0 0 0 0
7 POLK "City of AMERY Wards 1-5" 2218 524 568 17 0 0
7 POLK "City of ST. CROIX FALLS Wards 1-4" 1852 445 461 20 0 0
7 PRICE "Town of CATAWBA Ward 1" 244 50 71 1 0 0
7 PRICE "Town of EISENSTEIN Wards 1-2" 624 127 185 0 0 0
7 PRICE "Town of ELK Wards 1-2" 1140 202 359 9 0 0
7 PRICE "Town of EMERY Ward 1" 336 71 93 4 0 0
7 PRICE "Town of FIFIELD Ward 1" 638 123 192 4 0 0
7 PRICE "Town of FIFIELD Ward 2" 340 53 114 3 0 0
7 PRICE "Town of FLAMBEAU Ward 1" 546 77 196 0 0 0
7 PRICE "Town of GEORGETOWN Ward 1" 166 24 59 0 0 0
7 PRICE "Town of HACKETT Ward 1" 204 28 72 2 0 0
7 PRICE "Town of HARMONY Ward 1" 238 37 82 0 0 0
7 PRICE "Town of HILL Ward 1" 322 34 126 1 0 0
7 PRICE "Town of KENNAN Ward 1" 270 54 79 2 0 0
7 PRICE "Town of KNOX Ward 1" 356 71 104 3 0 0
7 PRICE "Town of LAKE Wards 1-2" 1212 261 340 5 0 0
7 PRICE "Town of OGEMA Ward 1" 698 103 242 4 0 0
7 PRICE "Town of PRENTICE Ward 1" 402 68 132 1 0 0
7 PRICE "Town of SPIRIT Ward 1" 314 46 111 0 0 0
7 PRICE "Town of WORCESTER Wards 1-3" 1718 248 606 5 0 0
7 PRICE "Village of CATAWBA Ward 1" 120 22 35 3 0 0
7 PRICE "Village of KENNAN Ward 1" 108 30 24 0 0 0
7 PRICE "Village of PRENTICE Ward 1" 528 84 175 5 0 0
7 PRICE "City of PARK FALLS Wards 1-7" 1752 403 467 6 0 0
7 PRICE "City of PHILLIPS Wards 1-4" 1054 221 296 10 0 0
7 RUSK "Town of ATLANTA Wards 1-2" 558 89 184 6 0 0
7 RUSK "Town of BIG BEND Wards 1-2" 450 86 138 1 0 0
7 RUSK "Town of BIG FALLS Ward 1" 144 23 48 1 0 0
7 RUSK "Town of CEDAR RAPIDS Ward 1" 50 7 18 0 0 0
7 RUSK "Town of DEWEY Ward 1" 548 89 182 3 0 0
7 RUSK "Town of FLAMBEAU Wards 1-3" 890 142 297 6 0 0
7 RUSK "Town of GRANT Wards 1-5" 618 108 194 7 0 0
7 RUSK "Town of GROW Ward 1" 364 32 144 1 0 5
7 RUSK "Town of HAWKINS Ward 1" 110 20 34 1 0 0
7 RUSK "Town of HUBBARD Ward 1" 160 26 53 1 0 0
7 RUSK "Town of LAWRENCE Wards 1-2" 220 25 83 2 0 0
7 RUSK "Town of MARSHALL Wards 1-2" 332 45 116 5 0 0
7 RUSK "Town of MURRY Ward 1" 210 38 67 0 0 0
7 RUSK "Town of RICHLAND Wards 1-2" 206 37 66 0 0 0
7 RUSK "Town of RUSK Ward 1" 572 97 188 1 0 0
7 RUSK "Town of SOUTH FORK Ward 1" 120 25 34 1 0 0
7 RUSK "Town of STRICKLAND Wards 1-2" 298 56 91 2 0 0
7 RUSK "Town of STUBBS Wards 1-2" 546 110 160 3 0 0
7 RUSK "Town of THORNAPPLE Wards 1-5" 704 92 253 7 0 0
7 RUSK "Town of TRUE Ward 1" 274 47 88 2 0 0
7 RUSK "Town of WASHINGTON Ward 1" 398 73 124 2 0 0
7 RUSK "Town of WILKINSON Ward 1" 42 7 13 1 0 0
7 RUSK "Town of WILLARD Ward 1" 422 64 140 7 0 0
7 RUSK "Town of WILSON Ward 1" 124 17 44 1 0 0
7 RUSK "Village of BRUCE Ward 1" 544 102 166 4 0 0
7 RUSK "Village of CONRATH Ward 1" 52 11 13 1 0 1
7 RUSK "Village of GLEN FLORA Ward 1" 66 12 20 1 0 0
7 RUSK "Village of HAWKINS Ward 1" 266 49 81 3 0 0
7 RUSK "Village of INGRAM Ward 1" 62 12 17 2 0 0
7 RUSK "Village of SHELDON Ward 1" 164 27 54 1 0 0
7 RUSK "Village of TONY Ward 1" 82 9 29 3 0 0
7 RUSK "Village of WEYERHAEUSER Wards 1-2" 186 37 56 0 0 0
7 RUSK "City of LADYSMITH Wards 1-15" 2328 464 686 14 0 0
7 "ST. CROIX" "Town of BALDWIN Wards 1-2" 936 154 311 3 0 0
7 "ST. CROIX" "Town of CADY Ward 1" 826 125 279 8 0 1
7 "ST. CROIX" "Town of CYLON Ward 1" 634 91 225 1 0 0
7 "ST. CROIX" "Town of EAU GALLE Wards 1-2" 1174 201 375 11 0 0
7 "ST. CROIX" "Town of EMERALD Ward 1" 668 120 211 3 0 0
7 "ST. CROIX" "Town of ERIN PRAIRIE Ward 1" 660 119 207 4 0 0
7 "ST. CROIX" "Town of FOREST Ward 1" 504 69 181 2 0 0
7 "ST. CROIX" "Town of GLENWOOD Ward 1" 584 85 205 2 0 0
7 "ST. CROIX" "Town of HAMMOND Wards 1-3" 2096 303 727 18 0 0
7 "ST. CROIX" "Town of HUDSON Wards 1-14" 8416 1645 2512 50 0 1
7 "ST. CROIX" "Town of KINNICKINNIC Wards 1-3" 1932 414 541 11 0 0
7 "ST. CROIX" "Town of PLEASANT VALLEY Ward 1" 482 101 139 1 0 0
7 "ST. CROIX" "Town of RICHMOND Wards 1-2" 1656 292 524 12 0 0
7 "ST. CROIX" "Town of RICHMOND Wards 3-5" 1466 278 435 20 0 0
7 "ST. CROIX" "Town of RUSH RIVER Ward 1" 492 96 143 7 0 0
7 "ST. CROIX" "Town of ST. JOSEPH Wards 1-6" 4300 873 1250 27 0 0
7 "ST. CROIX" "Town of SOMERSET Wards 1-6" 4088 736 1281 26 0 1
7 "ST. CROIX" "Town of SPRINGFIELD Ward 1" 866 160 262 11 0 0
7 "ST. CROIX" "Town of STANTON Ward 1" 828 154 254 6 0 0
7 "ST. CROIX" "Town of STAR PRAIRIE Wards 1-6" 2978 541 934 14 0 0
7 "ST. CROIX" "Town of TROY Wards 1-7" 5798 1163 1700 36 0 0
7 "ST. CROIX" "Town of WARREN Wards 1-3" 1614 269 514 24 0 0
7 "ST. CROIX" "Village of BALDWIN Wards 1-6" 2946 589 841 42 0 1
7 "ST. CROIX" "Village of DEER PARK Ward 1" 182 25 65 1 0 0
7 "ST. CROIX" "Village of HAMMOND Wards 1-4" 1432 327 368 20 0 1
7 "ST. CROIX" "Village of NORTH HUDSON Wards 1-6" 3958 942 1003 34 0 0
7 "ST. CROIX" "Village of ROBERTS Wards 1-4" 1446 343 365 15 0 0
7 "ST. CROIX" "Village of SOMERSET Wards 1-4" 1738 337 513 18 0 1
7 "ST. CROIX" "Village of STAR PRAIRIE Ward 1" 472 99 132 5 0 0
7 "ST. CROIX" "VILLAGE OF SPRING VALLEY Ward 3" 14 0 7 0 0 0
7 "ST. CROIX" "Village of WILSON Ward 1" 174 28 56 2 0 1
7 "ST. CROIX" "Village of WOODVILLE Wards 1-2" 878 168 264 7 0 0
7 "ST. CROIX" "City of GLENWOOD CITY Wards 1-2" 840 144 265 11 0 0
7 "ST. CROIX" "City of HUDSON Wards 1-2" 1518 351 397 11 0 0
7 "ST. CROIX" "City of HUDSON Wards 3-4" 2950 657 805 13 0 0
7 "ST. CROIX" "City of HUDSON Wards 5-6" 2180 569 508 13 0 0
7 "ST. CROIX" "City of HUDSON Wards 7-8" 2220 513 583 14 0 0
7 "ST. CROIX" "City of HUDSON Wards 9-10" 2152 647 404 25 0 0
7 "ST. CROIX" "City of HUDSON Wards 11-12" 2124 520 530 12 0 0
7 "ST. CROIX" "City of NEW RICHMOND Wards 1-6" 2948 673 773 28 0 0
7 "ST. CROIX" "City of NEW RICHMOND Wards 7-12" 3422 829 854 28 0 0
7 "ST. CROIX" "CITY OF RIVER FALLS Wards 1-4,15" 3278 881 733 24 0 1
7 SAWYER "Town of BASS LAKE Wards 1-5" 2330 615 530 20 0 0
7 SAWYER "Town of COUDERAY Ward 1" 250 50 69 6 0 0
7 SAWYER "Town of DRAPER Ward 1" 264 55 75 2 0 0
7 SAWYER "Town of EDGEWATER Wards 1-2" 600 90 206 4 0 0
7 SAWYER "Town of HAYWARD Wards 1-8" 3234 690 899 28 0 0
7 SAWYER "Town of HUNTER Ward 1" 696 152 185 11 0 0
7 SAWYER "Town of LENROOT Wards 1-2" 1482 301 419 21 0 0
7 SAWYER "Town of MEADOWBROOK Ward 1" 144 12 60 0 0 0
7 SAWYER "Town of METEOR Ward 1" 152 23 51 2 0 0
7 SAWYER "Town of OJIBWA Wards 1-2" 290 58 87 0 0 0
7 SAWYER "Town of RADISSON Wards 1-2" 394 65 131 1 0 0
