"COUNTY" "AREA" "TOTAL" DEM REP "Castle" "Johnson" "Stein" "Moorehead" "De.La.Fuente" "WRI1" "WRI2" "WRI3" "WRI4" "WRI5" "WRI6" "WRI7" "WRI8" "WRI9" "SCATTERING"
RACINE "VILLAGE OF STURTEVANT Wards 1-8" 2679 1142 1374 9 100 34 3 0 0 17 0 0 0 0 0 0 0 0
RACINE "VILLAGE OF UNION GROVE Wards 1-7" 2360 714 1475 18 130 22 0 0 0 1 0 0 0 0 0 0 0 0
RACINE "VILLAGE OF WATERFORD Ward 1-7" 2893 880 1873 9 107 10 2 1 0 11 0 0 0 0 0 0 0 0
RACINE "VILLAGE OF WIND POINT Wards 1-3" 1183 551 582 3 34 4 0 1 0 6 1 0 1 0 0 0 0 0
RACINE "CITY OF BURLINGTON Wards 1-4" 2529 986 1369 16 107 33 1 1 0 16 0 0 0 0 0 0 0 0
RACINE "CITY OF BURLINGTON Wards 5-8" 2678 1019 1506 14 107 15 1 0 0 14 1 0 0 0 1 0 0 0
RACINE "CITY OF RACINE Ward 1" 744 548 169 2 14 9 1 0 0 1 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 2" 712 604 82 3 12 10 0 1 0 0 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 3" 1250 913 257 3 51 20 0 0 0 5 1 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 4" 557 521 24 1 7 3 1 0 0 0 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 5" 464 419 31 0 10 3 1 0 0 0 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 6" 580 419 122 4 21 6 0 1 0 7 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 7" 432 375 43 1 9 4 0 0 0 0 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 8" 602 488 88 2 16 7 0 0 0 1 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 9" 895 652 197 8 23 13 0 1 0 1 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 10" 843 496 301 4 34 5 0 0 0 3 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 11" 772 463 250 5 32 18 2 1 0 1 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 12" 759 414 300 4 20 16 0 0 0 5 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 13" 945 510 388 1 37 4 0 2 0 3 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 14" 1116 693 359 6 41 14 0 1 0 2 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 15" 816 543 216 5 37 14 0 1 0 0 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 16" 1255 631 541 4 50 19 0 0 0 10 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 17" 437 336 79 2 16 4 0 0 0 0 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 18" 383 350 25 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 19" 336 306 23 0 4 2 0 1 0 0 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 20" 1351 750 525 5 46 17 0 1 0 7 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 21" 904 590 258 1 39 7 2 1 0 6 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 22" 1359 834 439 3 59 20 1 0 0 3 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 23" 1123 708 356 6 28 19 1 0 0 5 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 24" 1040 584 376 7 47 18 3 0 0 5 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 25" 952 658 253 4 21 10 0 2 0 4 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 26" 155 71 80 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 27" 1467 769 591 5 57 27 3 2 0 13 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 28" 1192 656 449 5 53 19 2 0 0 8 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 29" 1106 608 422 2 58 13 1 0 0 2 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 30" 861 573 243 1 29 9 2 1 0 3 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 31" 557 326 205 3 10 8 0 0 0 5 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 32" 683 468 176 5 17 10 2 4 0 1 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 33" 794 482 276 5 20 8 2 0 0 1 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 34" 902 498 352 0 43 7 0 1 0 1 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 35" 829 494 297 1 31 3 1 0 0 2 0 0 0 0 0 0 0 0
RACINE "CITY OF RACINE Ward 36" 590 397 162 1 21 5 1 1 0 2 0 0 0 0 0 0 0 0
RICHLAND "TOWN OF AKAN Ward 1" 214 87 117 0 8 1 0 0 0 0 0 0 0 0 0 0 0 1
RICHLAND "TOWN OF BLOOM Ward 1" 239 95 116 1 14 6 1 0 0 1 0 0 0 0 2 0 0 3
RICHLAND "TOWN OF BUENA VISTA Wards 1-3" 759 316 412 3 16 7 1 0 0 0 0 0 0 0 0 0 0 4
RICHLAND "TOWN OF BUENA VISTA Ward 4" 5 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
RICHLAND "TOWN OF DAYTON Ward 1" 336 135 177 2 13 3 0 0 0 0 0 0 0 0 0 0 0 6
RICHLAND "TOWN OF EAGLE Ward 1" 230 81 138 0 5 6 0 0 0 0 0 0 0 0 0 0 0 0
RICHLAND "TOWN OF FOREST Ward 1" 185 83 89 2 5 5 0 0 0 0 0 0 0 0 0 0 0 1
RICHLAND "TOWN OF HENRIETTA Ward 1" 242 121 110 0 7 4 0 0 0 0 0 0 0 0 0 0 0 0
RICHLAND "TOWN OF ITHACA Ward 1" 314 136 158 2 12 4 1 0 0 0 0 0 0 0 0 0 0 1
RICHLAND "TOWN OF MARSHALL Ward 1-2" 298 104 174 1 6 8 0 0 0 2 0 0 0 0 0 0 0 3
RICHLAND "TOWN OF ORION Ward 1" 275 121 141 1 6 4 0 0 0 1 0 0 0 0 0 0 0 1
RICHLAND "TOWN OF RICHLAND Ward 1-4" 654 243 373 2 19 3 0 0 0 6 0 0 0 0 0 0 0 8
RICHLAND "TOWN OF RICHWOOD Ward 1-2" 243 122 109 4 6 2 0 0 0 0 0 0 0 0 0 0 0 0
RICHLAND "TOWN OF ROCKBRIDGE Ward 1-3" 373 165 182 1 13 6 0 1 0 1 0 0 0 0 0 0 0 4
RICHLAND "TOWN OF SYLVAN Ward 1-2" 205 81 116 0 4 3 0 0 0 0 0 0 0 0 0 0 0 1
RICHLAND "TOWN OF WESTFORD Ward 1" 260 118 133 0 6 1 0 1 0 0 0 0 0 0 0 0 0 1
RICHLAND "TOWN OF WILLOW Ward 1" 239 103 122 0 6 2 0 0 0 5 0 0 0 0 0 0 0 1
RICHLAND "VILLAGE OF BOAZ Ward 1" 61 33 23 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0
RICHLAND "VILLAGE OF CAZENOVIA Ward 1" 154 75 68 0 7 2 0 0 0 0 0 0 0 0 0 0 0 2
RICHLAND "VILLAGE OF LONE ROCK Ward 1" 375 181 166 1 16 7 0 0 0 0 0 0 0 0 0 0 0 4
RICHLAND "VILLAGE OF VIOLA Ward 2" 179 95 71 1 8 4 0 0 0 0 0 0 0 0 0 0 0 0
RICHLAND "VILLAGE OF YUBA Ward 1" 33 16 15 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
RICHLAND "CITY OF RICHLAND CENTER Ward 1" 196 86 103 2 3 1 0 0 0 0 0 0 0 0 0 0 0 1
RICHLAND "CITY OF RICHLAND CENTER Ward 2" 148 66 75 0 2 2 0 0 0 2 0 0 0 0 0 0 0 1
RICHLAND "CITY OF RICHLAND CENTER Ward 3" 183 93 80 1 6 2 0 0 0 0 0 0 0 0 0 0 0 1
RICHLAND "CITY OF RICHLAND CENTER Ward 4" 185 100 71 0 6 4 1 1 0 1 0 0 0 0 0 0 0 1
RICHLAND "CITY OF RICHLAND CENTER Ward 5" 214 91 107 0 8 2 0 0 0 1 0 0 0 0 0 0 0 5
RICHLAND "CITY OF RICHLAND CENTER Ward 6" 177 85 80 0 4 3 0 0 0 4 0 0 0 0 0 0 0 1
RICHLAND "CITY OF RICHLAND CENTER Ward 7" 163 79 69 2 7 3 0 0 0 1 0 0 0 0 0 0 0 2
RICHLAND "CITY OF RICHLAND CENTER Ward 8" 181 105 63 0 9 2 0 0 0 1 0 0 0 0 0 0 0 1
RICHLAND "CITY OF RICHLAND CENTER Ward 9" 199 91 95 0 5 2 0 0 0 3 1 0 0 0 0 0 0 2
RICHLAND "CITY OF RICHLAND CENTER Ward 10" 189 96 77 1 8 7 0 0 0 0 0 0 0 0 0 0 0 0
RICHLAND "CITY OF RICHLAND CENTER Ward 11" 167 72 88 1 1 3 0 0 0 0 0 0 0 0 1 0 0 1
RICHLAND "CITY OF RICHLAND CENTER Ward 12" 194 93 91 2 4 1 0 0 0 0 0 0 0 0 0 0 0 3
ROCK "TOWN OF AVON Ward 1" 332 116 204 0 10 1 0 0 0 0 0 0 0 0 0 0 0 1
ROCK "TOWN OF BELOIT Wards 1-3" 1227 492 670 9 33 15 0 1 0 2 0 0 0 0 0 0 0 5
ROCK "TOWN OF BELOIT Wards 4-6" 1059 517 470 6 39 11 1 0 0 2 0 0 0 0 0 0 0 13
ROCK "TOWN OF BELOIT Wards 7-10" 1597 675 807 7 70 20 1 1 0 2 0 0 0 0 0 0 0 14
ROCK "TOWN OF BELOIT Ward 11" 229 99 116 0 11 2 0 0 0 0 0 0 0 0 0 0 0 1
ROCK "TOWN OF BRADFORD Wards 1-2" 528 187 304 4 26 2 0 0 0 0 0 0 0 0 0 0 0 5
ROCK "TOWN OF CENTER Wards 1-2" 645 299 293 5 32 5 1 1 0 2 0 0 0 0 0 0 0 7
ROCK "TOWN OF CLINTON Ward 1" 469 145 284 2 29 4 0 0 0 2 0 0 0 0 0 0 0 3
ROCK "TOWN OF FULTON Wards 1-6" 1962 908 926 10 76 13 2 1 0 4 0 0 0 0 0 0 0 22
ROCK "TOWN OF HARMONY Ward 1" 486 236 225 0 19 1 0 0 0 0 0 0 0 0 0 0 0 5
ROCK "TOWN OF HARMONY Wards 2-5" 1058 480 528 10 25 10 0 0 0 0 0 0 0 0 0 0 0 5
ROCK "TOWN OF HARMONY Ward 6" 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "TOWN OF JANESVILLE Wards 1-6" 2007 942 946 6 74 6 0 1 0 11 0 0 0 0 0 0 0 21
ROCK "TOWN OF JANESVILLE Wards 7-9" 217 94 95 2 18 2 0 0 0 1 0 0 0 0 0 0 0 5
ROCK "TOWN OF JOHNSTOWN Ward 1" 468 192 251 1 20 2 0 0 0 0 0 0 0 0 0 0 0 2
ROCK "TOWN OF LA PRAIRIE Ward 1" 345 140 180 5 15 2 0 0 0 1 0 0 0 0 0 0 0 2
ROCK "TOWN OF LA PRAIRIE Ward 2" 124 45 75 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1
ROCK "TOWN OF LIMA Wards 1-2" 625 252 325 2 27 9 2 0 0 2 0 0 0 0 0 0 0 6
ROCK "TOWN OF MAGNOLIA Ward 1" 400 188 184 2 14 1 0 0 0 2 0 0 2 0 0 0 0 7
ROCK "TOWN OF MILTON Ward 1" 453 186 243 2 13 2 0 0 0 1 0 0 0 0 0 0 0 6
ROCK "TOWN OF MILTON Wards 2-4" 1223 535 600 7 49 13 2 0 0 0 0 0 0 0 0 0 0 17
ROCK "TOWN OF NEWARK Wards 1-3" 877 317 524 4 26 3 0 1 0 0 0 0 0 0 0 0 0 2
ROCK "TOWN OF PLYMOUTH Wards 1-2" 690 250 391 1 35 6 0 0 0 2 0 0 0 0 0 0 0 5
ROCK "TOWN OF PORTER Ward 1" 600 350 234 3 8 3 0 0 0 0 0 0 0 0 0 0 0 2
ROCK "TOWN OF ROCK Wards 1-4,6" 1218 565 551 6 63 17 3 0 0 5 0 0 0 0 0 0 0 8
ROCK "TOWN OF ROCK Wards 5,7" 207 76 112 1 5 8 0 0 0 5 0 0 0 0 0 0 0 0
ROCK "TOWN OF ROCK Ward 8" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "TOWN OF SPRING VALLEY Ward 1" 414 163 224 0 14 3 0 0 0 2 0 0 0 0 0 0 0 8
ROCK "TOWN OF TURTLE Wards 1,4" 601 245 322 3 12 7 1 0 0 3 0 0 0 0 0 0 0 8
ROCK "TOWN OF TURTLE Wards 2-3" 822 281 492 5 30 4 0 0 0 6 0 0 0 0 0 0 0 4
ROCK "TOWN OF UNION Wards 1-4" 1098 612 426 10 32 9 1 0 1 0 0 0 0 0 0 0 0 7
ROCK "VILLAGE OF CLINTON Wards 1-3" 997 361 527 3 67 13 0 0 0 8 0 0 0 0 0 0 0 18
ROCK "VILLAGE OF FOOTVILLE Ward 1" 406 180 199 1 16 3 0 0 0 1 1 0 0 0 0 0 0 5
ROCK "VILLAGE OF ORFORDVILLE Wards 1-2" 658 323 294 4 21 8 0 1 0 1 0 0 0 0 0 0 0 6
ROCK "CITY OF BELOIT Ward 1" 369 207 142 2 8 3 0 0 0 0 0 0 0 0 0 0 0 7
ROCK "CITY OF BELOIT Ward 2" 744 359 326 7 32 6 1 0 0 0 0 0 0 0 0 0 0 13
ROCK "CITY OF BELOIT Ward 3" 737 347 341 1 31 14 0 0 0 0 0 0 0 0 0 0 0 3
ROCK "CITY OF BELOIT Ward 4" 630 308 276 3 22 15 0 0 0 1 0 0 0 0 0 0 0 5
ROCK "CITY OF BELOIT Ward 5" 629 319 258 2 20 17 2 0 0 2 0 0 0 0 0 0 0 9
ROCK "CITY OF BELOIT Ward 6" 476 295 138 1 23 12 0 1 0 1 0 0 0 0 0 0 0 5
ROCK "CITY OF BELOIT Ward 7" 454 307 116 3 15 6 3 0 0 0 0 0 0 0 0 0 0 4
ROCK "CITY OF BELOIT Ward 8" 44 30 13 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "CITY OF BELOIT Ward 9" 460 272 155 6 10 12 0 0 0 0 0 0 0 0 0 0 0 5
ROCK "CITY OF BELOIT Ward 10" 579 325 216 2 24 4 0 0 0 0 0 0 0 0 0 0 0 8
ROCK "CITY OF BELOIT Ward 11" 665 365 260 4 22 8 0 0 0 0 0 0 0 0 0 0 0 6
ROCK "CITY OF BELOIT Ward 12" 241 169 62 1 6 3 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "CITY OF BELOIT Ward 13" 417 328 69 0 10 7 0 0 0 0 0 0 0 0 0 0 0 3
ROCK "CITY OF BELOIT Ward 14" 535 410 105 2 8 4 0 0 0 0 0 0 0 0 0 0 0 6
ROCK "CITY OF BELOIT Ward 15" 537 339 163 1 20 8 0 1 0 0 0 0 0 0 0 0 0 5
ROCK "CITY OF BELOIT Ward 16" 780 625 110 1 21 13 3 0 0 2 0 0 0 0 0 0 0 5
ROCK "CITY OF BELOIT Ward 17" 770 485 226 4 20 17 0 2 0 0 0 0 0 1 0 0 0 15
ROCK "CITY OF BELOIT Ward 18" 563 356 167 5 24 8 0 0 0 0 0 0 0 0 0 0 0 3
ROCK "CITY OF BELOIT Ward 19" 431 261 155 0 9 1 0 1 0 0 0 0 0 0 0 0 0 4
ROCK "CITY OF BELOIT Ward 20" 496 310 163 6 12 4 0 0 0 0 0 0 0 0 0 0 0 1
ROCK "CITY OF BELOIT Ward 21" 614 354 212 3 27 12 0 1 0 0 0 0 0 0 0 0 0 5
ROCK "CITY OF BELOIT Ward 22" 642 337 259 2 30 2 2 0 0 0 0 0 0 0 0 0 0 10
ROCK "CITY OF BELOIT Ward 23" 1126 523 540 7 28 10 0 0 0 4 0 0 0 0 0 0 0 14
ROCK "CITY OF BELOIT Ward 24" 595 295 260 2 23 6 0 1 0 0 0 0 0 0 0 0 0 8
ROCK "CITY OF BELOIT Ward 25" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "CITY OF BRODHEAD Wards 7-8" 31 14 13 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "CITY OF EDGERTON Ward 1-6" 2748 1635 918 10 110 30 4 2 0 12 0 0 0 0 0 0 0 27
ROCK "CITY OF EVANSVILLE Wards 1-10" 2791 1701 907 14 95 41 2 3 0 5 0 0 0 0 0 0 0 23
ROCK "CITY OF JANESVILLE Ward 1" 1340 714 540 2 46 11 2 0 0 2 0 0 0 0 0 0 0 23
ROCK "CITY OF JANESVILLE Ward 2" 1271 691 482 6 58 19 1 0 0 0 0 0 0 0 0 0 0 14
ROCK "CITY OF JANESVILLE Ward 3" 930 532 306 5 45 25 2 1 0 0 0 0 0 0 0 0 0 14
ROCK "CITY OF JANESVILLE Ward 4" 762 415 274 5 30 20 0 2 0 1 0 0 0 0 0 0 0 15
ROCK "CITY OF JANESVILLE Ward 5" 1164 646 445 5 33 15 1 2 0 0 0 0 0 0 0 0 0 17
ROCK "CITY OF JANESVILLE Ward 6" 837 417 358 5 37 10 0 0 0 0 2 0 0 0 0 0 0 8
ROCK "CITY OF JANESVILLE Ward 7" 1355 816 477 4 34 14 1 0 0 5 0 0 0 0 0 0 0 4
ROCK "CITY OF JANESVILLE Ward 8" 1063 554 429 9 42 15 0 0 0 0 0 0 0 0 0 0 0 14
ROCK "CITY OF JANESVILLE Ward 9" 947 522 361 4 36 11 0 0 0 0 0 0 0 0 0 0 0 13
ROCK "CITY OF JANESVILLE Ward 10" 782 429 301 4 29 9 1 0 0 2 0 0 0 0 0 0 0 7
ROCK "CITY OF JANESVILLE Ward 11" 1040 595 348 6 50 23 4 1 0 0 0 0 0 0 0 0 0 13
ROCK "CITY OF JANESVILLE Ward 12" 1578 817 671 1 52 10 0 0 0 5 2 0 0 0 0 0 0 20
ROCK "CITY OF JANESVILLE Ward 13" 1321 773 429 11 47 27 0 1 0 6 1 0 0 0 0 0 0 26
ROCK "CITY OF JANESVILLE Ward 14" 1431 788 538 9 46 23 1 0 0 6 1 0 0 0 0 0 0 19
ROCK "CITY OF JANESVILLE Ward 15" 1018 583 341 6 50 20 1 0 1 1 0 0 0 0 0 0 0 15
ROCK "CITY OF JANESVILLE Ward 16" 823 453 310 5 30 13 0 1 0 0 0 0 0 0 0 0 0 11
ROCK "CITY OF JANESVILLE Ward 17" 1413 752 559 8 50 19 0 0 0 0 0 0 0 0 0 0 0 25
ROCK "CITY OF JANESVILLE Ward 18" 1355 754 507 11 45 11 1 2 0 8 0 0 0 0 0 0 0 16
ROCK "CITY OF JANESVILLE Ward 19" 412 190 182 2 23 3 1 1 0 4 0 0 0 0 0 0 0 6
ROCK "CITY OF JANESVILLE Ward 20" 502 237 242 1 13 1 0 0 0 0 0 0 0 0 0 0 0 8
ROCK "CITY OF JANESVILLE Ward 21" 1214 595 531 8 55 11 1 0 0 8 0 0 0 0 0 0 0 5
ROCK "CITY OF JANESVILLE Ward 22" 1385 645 645 6 53 16 0 2 0 3 0 0 0 0 0 0 0 15
ROCK "CITY OF JANESVILLE Ward 23" 684 365 283 2 22 3 0 1 0 0 0 0 0 0 0 0 0 8
ROCK "CITY OF JANESVILLE Ward 24" 911 531 287 6 53 15 0 1 0 3 0 0 0 0 0 0 0 15
ROCK "CITY OF JANESVILLE Ward 25" 1251 678 502 4 37 11 1 0 0 5 0 0 0 0 0 0 0 13
ROCK "CITY OF JANESVILLE Ward 26" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "CITY OF JANESVILLE Ward 27" 1769 909 730 9 76 19 2 1 0 0 0 0 0 0 0 0 0 23
ROCK "CITY OF JANESVILLE Ward 28" 1435 745 588 12 58 9 0 1 0 2 1 0 0 0 0 0 0 19
ROCK "CITY OF JANESVILLE Ward 29" 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "CITY OF JANESVILLE Ward 30" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "CITY OF JANESVILLE Ward 31" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "CITY OF JANESVILLE Ward 32" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "CITY OF JANESVILLE Ward 33" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ROCK "CITY OF MILTON Wards 1-12" 2931 1465 1233 18 125 32 6 1 0 15 0 0 0 0 0 0 0 36
RUSK "TOWN OF ATLANTA Ward 1-2" 325 82 221 3 13 5 0 0 0 0 0 0 0 0 0 0 0 1
RUSK "TOWN OF BIG BEND Ward 1-2" 265 90 167 1 6 1 0 0 0 0 0 0 0 0 0 0 0 0
RUSK "TOWN OF BIG FALLS Ward 1" 81 26 51 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0
RUSK "TOWN OF CEDAR RAPIDS Ward 1" 26 7 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
RUSK "TOWN OF DEWEY Ward 1" 300 79 198 2 18 3 0 0 0 0 0 0 0 0 0 0 0 0
RUSK "TOWN OF FLAMBEAU Ward 1-3" 530 150 363 1 9 5 0 0 0 0 0 0 0 0 0 0 0 2
RUSK "TOWN OF GRANT Ward 1-5" 366 114 236 0 13 1 1 0 0 0 0 0 0 0 0 0 0 1
RUSK "TOWN OF GROW Ward 1" 210 33 169 0 2 4 0 0 0 2 0 0 0 0 0 0 0 0
RUSK "TOWN OF HAWKINS Ward 1" 69 21 43 0 0 3 0 0 0 2 0 0 0 0 0 0 0 0
RUSK "TOWN OF HUBBARD Ward 1" 98 21 69 2 4 0 2 0 0 0 0 0 0 0 0 0 0 0
RUSK "TOWN OF LAWRENCE Ward 1-2" 127 26 90 0 6 2 0 0 0 2 0 0 0 0 0 0 0 1
RUSK "TOWN OF MARSHALL Ward 1-2" 203 47 148 1 5 1 0 0 0 1 0 0 0 0 0 0 0 0
RUSK "TOWN OF MURRY Ward 1" 127 36 89 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
RUSK "TOWN OF RICHLAND Ward 1-2" 110 39 64 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0
RUSK "TOWN OF RUSK Ward 1" 320 113 193 2 6 1 0 1 0 0 0 0 0 0 0 0 0 4
RUSK "TOWN OF SOUTH FORK Ward 1" 69 18 47 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0
RUSK "TOWN OF STRICKLAND Ward 1-2" 167 64 92 0 8 3 0 0 0 0 0 0 0 0 0 0 0 0
RUSK "TOWN OF STUBBS Ward 1-2" 314 98 202 3 3 7 0 0 0 0 0 0 0 0 0 0 0 1
RUSK "TOWN OF THORNAPPLE Ward 1-5" 419 90 316 3 10 0 0 0 0 0 0 0 0 0 0 0 0 0
RUSK "TOWN OF TRUE Ward 1" 152 46 99 0 3 2 0 0 0 0 2 0 0 0 0 0 0 0
RUSK "TOWN OF WASHINGTON Ward 1" 222 80 131 0 7 2 0 0 0 0 0 0 0 0 0 0 0 2
RUSK "TOWN OF WILKINSON Ward 1" 32 7 21 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1
RUSK "TOWN OF WILLARD Ward 1" 237 67 166 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
RUSK "TOWN OF WILSON Ward 1" 62 12 49 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
RUSK "VILLAGE OF BRUCE Ward 1" 347 121 211 1 11 3 0 0 0 0 0 0 0 0 0 0 0 0
RUSK "VILLAGE OF CONRATH Ward 1" 41 15 22 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0
RUSK "VILLAGE OF GLEN FLORA Ward 1" 36 11 23 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
RUSK "VILLAGE OF HAWKINS Ward 1" 150 52 94 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0
RUSK "VILLAGE OF INGRAM Ward 1" 32 10 20 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
RUSK "VILLAGE OF SHELDON Ward 1" 98 30 65 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0
RUSK "VILLAGE OF TONY Ward 1" 56 16 38 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
RUSK "VILLAGE OF WEYERHAEUSER Ward 1-2" 105 43 56 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0
RUSK "CITY OF LADYSMITH Ward 1-15" 1392 507 792 18 45 13 0 1 0 4 4 0 0 0 0 0 0 8
"ST. CROIX" "TOWN OF BALDWIN Wards 1-2" 544 151 346 4 22 7 1 2 0 1 2 0 0 0 0 1 0 7
"ST. CROIX" "TOWN OF CADY Ward 1" 471 131 306 10 16 4 1 0 0 1 0 0 0 0 0 0 0 2
"ST. CROIX" "TOWN OF CYLON Ward 1" 369 108 236 0 14 3 0 0 0 5 0 0 0 0 0 0 0 3
"ST. CROIX" "TOWN OF EAU GALLE Wards 1-2" 660 210 397 3 37 8 0 1 0 0 0 0 0 0 0 0 0 4
"ST. CROIX" "TOWN OF EMERALD Ward 1" 410 124 264 0 12 5 0 2 0 1 0 0 0 0 0 0 0 2
"ST. CROIX" "TOWN OF ERIN PRAIRIE Ward 1" 395 129 240 3 10 5 0 0 0 3 0 0 0 0 0 0 0 5
"ST. CROIX" "TOWN OF FOREST Ward 1" 316 72 220 4 11 3 0 2 0 3 0 0 0 0 0 0 0 1
"ST. CROIX" "TOWN OF GLENWOOD Ward 1" 382 92 262 1 15 3 1 0 0 2 0 0 0 0 0 0 0 6
"ST. CROIX" "TOWN OF HAMMOND Wards 1-3" 1253 311 834 8 78 15 1 3 0 1 0 0 0 0 0 0 0 2
"ST. CROIX" "TOWN OF HUDSON Wards 1-14" 5004 1760 2866 17 248 36 1 1 0 24 1 0 0 0 0 0 0 50
"ST. CROIX" "TOWN OF KINNICKINNIC Wards 1-3" 1059 419 561 0 48 15 1 1 0 6 0 0 0 0 3 0 0 5
"ST. CROIX" "TOWN OF PLEASANT VALLEY Ward 1" 274 110 146 3 10 2 0 0 0 2 0 0 0 0 0 0 0 1
"ST. CROIX" "TOWN OF RICHMOND Wards 1-2" 987 300 606 4 52 10 0 0 0 4 0 0 0 0 0 0 0 11
"ST. CROIX" "TOWN OF RICHMOND Wards 3-5" 915 275 544 6 65 18 0 1 0 2 0 0 0 0 0 0 0 4
"ST. CROIX" "TOWN OF RUSH RIVER Ward 1" 291 101 162 2 16 3 1 1 0 0 0 0 0 0 0 0 0 5
"ST. CROIX" "TOWN OF ST. JOSEPH Ward 1-6" 2452 908 1375 5 110 24 1 4 0 10 0 0 0 0 0 0 0 15
"ST. CROIX" "TOWN OF SOMERSET Wards 1-6" 2343 709 1484 15 99 18 0 2 0 1 0 0 0 0 0 0 0 15
"ST. CROIX" "TOWN OF SPRINGFIELD Ward 1" 503 148 317 8 21 4 0 0 0 2 0 0 0 0 0 0 0 3
"ST. CROIX" "TOWN OF STANTON Ward 1" 508 172 303 0 21 4 0 3 0 0 0 0 0 0 0 0 0 5
"ST. CROIX" "TOWN OF STAR PRAIRIE Wards 1-6" 1912 572 1214 15 82 16 0 1 0 3 0 0 0 0 0 0 0 9
"ST. CROIX" "TOWN OF TROY Ward 1-7" 3229 1219 1779 19 137 22 0 2 0 12 0 0 0 0 0 0 0 39
