COUNTY AREA TOTAL DEM REP LIB OTH
"Lancaster County" "Ab - Central Absentee Precinct" 4204 2478 1687 29 10
"Lancaster County" Provisional 3 3 0 0 0
"Lee County" "101 - Elydale" 397 47 347 2 1
"Lee County" "102 - Ewing" 379 34 334 9 2
"Lee County" "103 - Rose Hill" 705 86 607 12 0
"Lee County" "201 - Blackwater" 174 22 148 1 3
"Lee County" "202 - Flatwoods" 525 51 472 2 0
"Lee County" "203 - Jonesville" 665 65 595 4 1
"Lee County" "301 - Ben Hur" 754 60 687 7 0
"Lee County" "302 - Woodway" 594 56 535 2 1
"Lee County" "401 - Stickleyville" 369 55 311 3 0
"Lee County" "402 - Jasper" 265 21 240 3 1
"Lee County" "403 - Seminary" 366 30 334 2 0
"Lee County" "404 - Dryden" 609 50 552 5 2
"Lee County" "501 - Saint Charles" 271 49 220 2 0
"Lee County" "502 - Pennington" 604 62 538 4 0
"Lee County" "503 - Robbins Chapel" 105 12 90 2 1
"Lee County" "504 - Keokee" 160 24 136 0 0
"Lee County" "Ab - Central Absentee Precinct" 2994 761 2214 17 2
"Lee County" Provisional 10 4 5 1 0
"Lexington City" "1 - Lexington" 631 211 389 25 6
"Lexington City" "Ab - Central Absentee Precinct" 2123 1574 515 23 11
"Lexington City" Provisional 8 6 2 0 0
"Loudoun County" "107 - Little River" 701 263 419 13 6
"Loudoun County" "108 - Mercer" 702 309 379 9 5
"Loudoun County" "112 - Freedom" 407 176 220 7 4
"Loudoun County" "114 - Dulles South" 443 187 241 13 2
"Loudoun County" "117 - Carter" 403 228 166 6 3
"Loudoun County" "118 - Moorefield" 704 336 358 6 4
"Loudoun County" "119 - Arcola" 581 299 270 10 2
"Loudoun County" "120 - Lunsford" 727 333 378 12 4
"Loudoun County" "121 - Town Hall" 554 245 286 18 5
"Loudoun County" "122 - Hutchison Farm" 723 301 411 9 2
"Loudoun County" "123 - Cardinal Ridge" 426 184 228 8 6
"Loudoun County" "124 - Liberty" 441 217 216 4 4
"Loudoun County" "125 - Rock Ridge" 702 365 326 6 5
"Loudoun County" "126-Goshen Post" 726 330 371 22 3
"Loudoun County" "207 - River Bend" 504 200 287 12 5
"Loudoun County" "208 - Algonkian" 594 267 307 14 6
"Loudoun County" "209 - Potomac Falls" 638 265 346 19 8
"Loudoun County" "210 - Cascades" 891 439 418 26 8
"Loudoun County" "213 - Countryside" 319 151 157 9 2
"Loudoun County" "214 - Sugarland North" 766 319 421 19 7
"Loudoun County" "215 - Sugarland South" 991 487 485 14 5
"Loudoun County" "216 - Lowes Island" 768 329 415 18 6
"Loudoun County" "217 - South Bank" 668 276 370 14 8
"Loudoun County" "218 - University Center" 697 361 313 20 3
"Loudoun County" "219 - Galilee Church" 720 328 354 35 3
"Loudoun County" "301 - Purcellville" 779 196 554 21 8
"Loudoun County" "302 - Round Hill" 1137 347 768 19 3
"Loudoun County" "303 - Hillsboro" 908 225 660 18 5
"Loudoun County" "305 - Philomont" 571 173 386 8 4
"Loudoun County" "307 - Middleburg" 618 282 326 7 3
"Loudoun County" "308 - St Louis" 575 225 338 10 2
"Loudoun County" "309 - Aldie" 438 171 260 3 4
"Loudoun County" "310 - Mountain View" 1071 302 734 25 10
"Loudoun County" "311 - Round Hill Elementary" 1169 330 810 17 12
"Loudoun County" "312 - Briar Woods" 740 360 372 3 5
"Loudoun County" "313 - Pinebrook" 785 352 413 14 6
"Loudoun County" "314 - Legacy" 744 342 386 11 5
"Loudoun County" "315 - Firehouse" 403 108 288 5 2
"Loudoun County" "316 - Creighton's Corner" 900 431 445 13 11
"Loudoun County" "318 - Madison's Trust" 858 244 589 19 6
"Loudoun County" "319 - John Champe" 895 366 516 11 2
"Loudoun County" "320 - Stone Hill" 900 501 378 14 7
"Loudoun County" "321 - Brambleton Middle" 496 249 233 11 3
"Loudoun County" "322-Buffalo Trail" 587 276 297 11 3
"Loudoun County" "401 - West Lovettsville" 1555 423 1089 33 10
"Loudoun County" "402 - Waterford" 1089 299 747 30 13
"Loudoun County" "403 - Lucketts" 1027 353 653 11 10
"Loudoun County" "407 - Harper Park" 441 179 253 5 4
"Loudoun County" "408 - Evergreen" 852 299 538 12 3
"Loudoun County" "409 - Clarkes Gap" 776 202 555 13 6
"Loudoun County" "411 - East Lovettsville" 951 226 702 17 6
"Loudoun County" "413 - Tuscarora" 58 28 28 1 1
"Loudoun County" "414 - Red Rock" 571 272 288 9 2
"Loudoun County" "416 - Hamilton" 1168 319 815 22 12
"Loudoun County" "420 - River Creek" 574 174 390 4 6
"Loudoun County" "421 - Between The Hills" 193 52 132 8 1
"Loudoun County" "422 - Sycolin Creek" 613 181 415 12 5
"Loudoun County" "501 - West Leesburg" 610 242 341 12 15
"Loudoun County" "502 - East Leesburg" 795 419 344 25 7
"Loudoun County" "503 - Dry Mill" 392 138 247 4 3
"Loudoun County" "504 - Smarts Mill" 704 284 392 20 8
"Loudoun County" "505 - Cool Spring" 724 290 417 14 3
"Loudoun County" "506 - Brandon Park" 489 243 223 17 6
"Loudoun County" "507 - Greenway" 348 122 209 5 12
"Loudoun County" "508 - Balls Bluff" 947 409 506 27 5
"Loudoun County" "509 - Tolbert" 988 507 452 21 8
"Loudoun County" "510 - Heritage" 387 132 247 2 6
"Loudoun County" "615 - Hillside" 832 383 418 18 13
"Loudoun County" "616 - Eagle Ridge" 776 327 423 21 5
"Loudoun County" "617 - Oak Grove" 475 304 163 6 2
"Loudoun County" "619 - Ridgetop" 319 166 149 4 0
"Loudoun County" "620 - Russell Branch" 881 402 453 21 5
"Loudoun County" "621 - Dominion Trail" 990 452 520 11 7
"Loudoun County" "622 - Farmwell Station" 859 429 415 10 5
"Loudoun County" "623 - Weller" 801 361 421 16 3
"Loudoun County" "625 - Mill Run" 353 139 206 6 2
"Loudoun County" "626 - Ashby Ponds" 477 189 282 3 3
"Loudoun County" "627 - Ashbrook" 303 169 127 5 2
"Loudoun County" "628 - Moorefield Station" 1013 500 483 26 4
"Loudoun County" "629 - Discovery" 243 122 119 2 0
"Loudoun County" "701 - Sully" 734 355 357 18 4
"Loudoun County" "702 - Park View" 741 382 345 11 3
"Loudoun County" "703 - Rolling Ridge" 880 537 316 20 7
"Loudoun County" "705 - Forest Grove" 978 503 444 24 7
"Loudoun County" "707 - Claude Moore Park" 526 294 217 11 4
"Loudoun County" "708 - Seneca" 580 232 326 15 7
"Loudoun County" "709 - Mirror Ridge" 741 395 320 16 10
"Loudoun County" "710 - Sterling" 653 333 303 11 6
"Loudoun County" "808 - Stone Bridge" 904 392 476 25 11
"Loudoun County" "810 - Cedar Lane" 807 369 414 18 6
"Loudoun County" "813 - Seldens Landing" 685 349 314 14 8
"Loudoun County" "814 - Newton - Lee" 804 244 540 11 9
"Loudoun County" "815 - Belmont Ridge" 529 224 289 8 8
"Loudoun County" "817 - Sanders Corner" 942 400 511 24 7
"Loudoun County" "818 - Broad Run" 620 276 338 6 0
"Loudoun County" "819 - Heritage Church" 655 277 364 10 4
"Loudoun County" "820 - Belmont Station" 629 282 330 11 6
"Loudoun County" "822 - Riverside" 537 237 284 12 4
"Loudoun County" "Ab - Central Absentee Precinct" 156164 109335 44292 1807 730
"Loudoun County" Provisional 809 545 251 11 2
"Louisa County" "101 - Zion" 1038 238 783 15 2
"Louisa County" "102 - Mechanicsville" 637 149 471 17 0
"Louisa County" "201 - Louisa #1" 536 129 400 6 1
"Louisa County" "202 - Louisa #2" 643 130 501 11 1
"Louisa County" "301 - Patrick Henry No 1" 952 322 603 23 4
"Louisa County" "302 - Patrick Henry #2" 343 100 233 10 0
"Louisa County" "401 - Mineral" 952 148 791 12 1
"Louisa County" "402 - Yanceyville" 324 86 225 9 4
"Louisa County" "501 - Fredericks Hall" 346 126 212 6 2
"Louisa County" "502 - Cuckoo" 558 98 449 10 1
"Louisa County" "503 - Elk Creek" 510 76 427 5 2
"Louisa County" "601 - Bumpass" 813 103 691 16 3
"Louisa County" "602 - Locust Creek" 1004 151 838 14 1
"Louisa County" "701 - Sheltons Mill" 998 160 823 11 4
"Louisa County" "702 - South Anna" 634 119 503 11 1
"Louisa County" "Ab - Central Absentee Precinct" 11552 6092 5313 117 30
"Louisa County" Provisional 75 42 31 2 0
"Lunenburg County" "101 - Plymouth" 334 62 269 2 1
"Lunenburg County" "201 - Browns Store" 333 81 251 1 0
"Lunenburg County" "301 - Rosebud" 288 47 239 2 0
"Lunenburg County" "302 - Flat Rock" 352 81 269 2 0
"Lunenburg County" "401 - Arrowhead Gun Club" 206 25 181 0 0
"Lunenburg County" "402 - Pleasant Grove" 336 66 266 3 1
"Lunenburg County" "501 - Reedy Creek" 180 66 111 3 0
"Lunenburg County" "502 - Peoples Community Center" 215 123 91 1 0
"Lunenburg County" "601 - Hounds Creek" 397 199 196 2 0
"Lunenburg County" "701 - Meherrin Fire Department" 240 91 148 1 0
"Lunenburg County" "702 - Victoria Public Library" 231 70 160 1 0
"Lunenburg County" "Ab - Central Absentee Precinct" 2874 1495 1354 22 3
"Lunenburg County" Provisional 14 12 2 0 0
"Lynchburg City" "101 - First Ward First Precinct" 1595 527 993 60 15
"Lynchburg City" "102 - First Ward Second Precinct" 1476 345 1079 46 6
"Lynchburg City" "103 - First Ward Third Precinct" 875 234 618 21 2
"Lynchburg City" "104 - First Ward Fourth Precinct" 407 172 218 12 5
"Lynchburg City" "105 - First Ward Fifth Precinct" 626 244 355 19 8
"Lynchburg City" "201 - Second Ward First Precinct" 1209 754 403 42 10
"Lynchburg City" "202 - Second Ward Second Precinct" 956 627 298 24 7
"Lynchburg City" "203 - Second Ward Third Precinct" 399 277 115 7 0
"Lynchburg City" "204 - Second Ward Fourth Precinct" 481 209 263 8 1
"Lynchburg City" "301 - Third Ward First Precinct" 583 244 310 27 2
"Lynchburg City" "302 - Third Ward Second Precinct" 1368 117 1197 41 13
"Lynchburg City" "303 - Third Ward Third Precinct" 740 230 475 30 5
"Lynchburg City" "304 - Third Ward Fourth Precinct" 739 215 496 25 3
"Lynchburg City" "305 - Third Ward Fifth Precinct" 1402 300 1054 38 10
"Lynchburg City" "401 - Fourth Ward First Precinct" 1872 411 1389 56 16
"Lynchburg City" "402 - Fourth Ward Second Precinct" 681 200 458 17 6
"Lynchburg City" "403 - Fourth Ward Third Precinct" 1395 453 852 71 19
"Lynchburg City" "404 - Fourth Ward Fourth Precinct" 1130 388 696 28 18
"Lynchburg City" "Ab - Central Absentee Precinct" 18225 11985 5746 281 213
"Lynchburg City" Provisional 204 116 82 4 2
"Madison County" "1 - Oak Park" 505 128 362 14 1
"Madison County" "2 - Radiant" 662 140 514 7 1
"Madison County" "3 - Rochelle" 447 84 352 10 1
"Madison County" "4 - Graves Mill" 56 13 43 0 0
"Madison County" "5 - Madison" 650 114 522 10 4
"Madison County" "6 - Wolftown" 483 104 372 7 0
"Madison County" "7 - Brightwood" 855 99 732 18 6
"Madison County" "8 - Criglersville" 388 62 323 1 2
"Madison County" "9 - Etlan" 260 35 221 2 2
"Madison County" "Ab - Central Absentee Precinct" 3812 1911 1856 37 8
"Madison County" Provisional 11 8 3 0 0
"Manassas City" "1 - Dean" 811 448 342 18 3
"Manassas City" "2 - Weems" 1025 490 505 28 2
"Manassas City" "3 - Metz" 870 372 474 19 5
"Manassas City" "4 - Haydon" 827 370 432 21 4
"Manassas City" "5 - Baldwin" 747 361 349 26 11
"Manassas City" "6 - Round" 626 245 366 11 4
"Manassas City" "Ab - Central Absentee Precinct" 11968 8007 3760 155 46
"Manassas City" Provisional 94 63 28 2 1
"Manassas Park City" "1 - Precinct One" 532 281 238 11 2
"Manassas Park City" "2 - Precinct Two" 618 330 269 17 2
"Manassas Park City" "3 - Precinct Three" 461 223 226 10 2
"Manassas Park City" "Ab - Central Absentee Precinct" 4447 3137 1239 61 10
"Manassas Park City" Provisional 29 21 7 1 0
"Martinsville City" "1 - Precinct #1" 197 176 16 5 0
"Martinsville City" "2 - Precinct #2" 479 205 261 12 1
"Martinsville City" "3 - Precinct #3" 314 168 139 7 0
"Martinsville City" "4 - Precinct #4" 454 267 183 4 0
"Martinsville City" "5 - Precinct #5" 678 195 464 16 3
"Martinsville City" "6 - Precinct #6" 120 114 5 1 0
"Martinsville City" "Ab - Central Absentee Precinct" 3753 2624 1096 28 5
"Martinsville City" Provisional 18 17 1 0 0
"Mathews County" "1 - Chesapeake" 394 65 318 10 1
"Mathews County" "2 - Westville" 544 91 439 11 3
"Mathews County" "3 - Piankatank" 640 106 520 13 1
"Mathews County" "Ab - Central Absentee Precinct" 4241 1561 2619 53 8
"Mathews County" Provisional 7 2 5 0 0
"Mecklenburg County" "101 - Wrights Store" 329 139 186 3 1
"Mecklenburg County" "102 - Pearsons Store" 148 37 110 1 0
"Mecklenburg County" "103 - South Clarksville" 468 199 263 5 1
"Mecklenburg County" "201 - Boydton" 207 77 126 3 1
"Mecklenburg County" "202 - Bluestone Senior High School" 114 72 42 0 0
"Mecklenburg County" "203 - Chase City Vfw Post" 237 193 43 1 0
"Mecklenburg County" "301 - Bracey" 724 128 588 6 2
"Mecklenburg County" "302 - Lacrosse" 449 144 303 2 0
"Mecklenburg County" "401 - American Legion Hall" 624 376 241 7 0
"Mecklenburg County" "402 - Park View Middle School" 124 65 59 0 0
"Mecklenburg County" "501 - South Hill" 761 324 429 6 2
"Mecklenburg County" "601 - Baskerville" 287 63 222 0 2
"Mecklenburg County" "602 - Union Level" 251 35 214 2 0
"Mecklenburg County" "603 - Smith Crossroads" 185 47 137 1 0
"Mecklenburg County" "604 - Lake Gaston" 257 44 210 2 1
"Mecklenburg County" "701 - Chase City" 431 155 273 3 0
"Mecklenburg County" "702 - Sunshine" 351 89 261 1 0
"Mecklenburg County" "801 - Finchley" 116 36 79 1 0
"Mecklenburg County" "802 - Bluestone" 390 82 301 7 0
"Mecklenburg County" "803 - Chase City Elementary School" 333 107 224 2 0
"Mecklenburg County" "901 - Averett" 168 10 157 1 0
"Mecklenburg County" "902 - Buffalo Springs" 257 57 194 5 1
"Mecklenburg County" "903 - Clarksville" 624 138 471 13 2
"Mecklenburg County" "Ab - Central Absentee Precinct" 8311 4150 4111 41 9
"Mecklenburg County" Provisional 58 36 22 0 0
"Middlesex County" "101 - Saluda" 170 41 127 1 1
"Middlesex County" "102 - Urbanna" 391 108 279 3 1
"Middlesex County" "201 - New Market" 872 128 728 14 2
"Middlesex County" "302 - Church View" 615 163 435 13 4
"Middlesex County" "401- Harmony Village" 517 130 376 9 2
"Middlesex County" "501 - Wilton" 710 126 575 9 0
"Middlesex County" "Ab - Central Absentee Precinct" 3491 1788 1664 28 11
"Middlesex County" Provisional 19 7 12 0 0
"Montgomery County" "101 - Precinct A-1" 734 216 499 16 3
"Montgomery County" "102 - Precinct A-2" 502 285 193 17 7
"Montgomery County" "103 - Precinct A-3" 644 287 320 29 8
"Montgomery County" "201 - Precinct B-1" 151 37 113 1 0
"Montgomery County" "202 - Precinct B-2" 933 233 663 28 9
"Montgomery County" "203 - Precinct B-3" 595 142 435 14 4
"Montgomery County" "204 - Precinct B-4" 905 228 632 35 10
"Montgomery County" "301 - Precinct C-1" 1136 152 967 16 1
"Montgomery County" "302 - Precinct C-2" 830 151 659 19 1
"Montgomery County" "303 - Precinct C-3" 536 97 423 12 4
"Montgomery County" "304 - Precinct C-4" 845 187 623 26 9
"Montgomery County" "401 - Precinct D-1" 473 97 357 15 4
"Montgomery County" "402 - Precinct D-2" 1021 126 881 14 0
"Montgomery County" "403 - Precinct D-3" 947 108 820 15 4
"Montgomery County" "404 - Precinct D-4" 608 80 515 12 1
"Montgomery County" "405 - Precinct D-5" 767 162 577 26 2
"Montgomery County" "501 - Precinct E-1" 846 255 564 24 3
"Montgomery County" "502 - Precinct E-2" 807 193 594 17 3
"Montgomery County" "503 - Precinct E-3" 303 193 97 11 2
"Montgomery County" "601 - Precinct F-1" 592 284 283 19 6
"Montgomery County" "602 - Precinct F-2" 662 365 268 25 4
"Montgomery County" "603 - Precinct F-3" 172 77 83 11 1
"Montgomery County" "701 - Precinct G-1" 754 362 345 35 12
"Montgomery County" "702 - Precinct G-2" 568 337 198 28 5
"Montgomery County" "Ab - Central Absentee Precinct" 28594 18499 9479 472 144
"Montgomery County" Provisional 112 65 41 5 1
"Nelson County" "101 - Rockfish" 1015 301 687 21 6
"Nelson County" "201 - Lovingston" 501 118 373 8 2
"Nelson County" "202 - Schuyler" 374 91 270 10 3
"Nelson County" "301 - Shipman" 645 142 489 10 4
"Nelson County" "302 - Gladstone" 188 48 138 2 0
"Nelson County" "401 - Roseland" 767 119 632 16 0
"Nelson County" "402 - Montebello" 113 31 82 0 0
"Nelson County" "501 - Faber" 297 82 209 6 0
"Nelson County" "502 - Nellysford" 597 185 399 12 1
"Nelson County" "Ab - Central Absentee Precinct" 4804 3204 1525 64 11
"Nelson County" Provisional 15 6 8 1 0
"New Kent County" "102 - Tunstall" 515 78 434 3 0
"New Kent County" "103 - Southern Branch" 1249 161 1076 9 3
"New Kent County" "201 - Quinton" 973 205 749 15 4
"New Kent County" "202 - Kentwood" 785 124 653 7 1
"New Kent County" "301 - Watkins" 721 207 501 12 1
"New Kent County" "302 - Cumberland" 827 136 678 11 2
"New Kent County" "401 - Providence Forge" 918 162 737 14 5
"New Kent County" "403 - Mountcastle" 511 96 398 13 4
"New Kent County" "501 - Eltham" 683 147 528 7 1
"New Kent County" "502 - Chickahominy River" 1005 135 857 11 2
"New Kent County" "Ab - Central Absentee Precinct" 6218 3143 2989 70 16
"New Kent County" Provisional 58 27 31 0 0
"Newport News City" "101 - Denbigh" 1145 690 421 30 4
"Newport News City" "102 - Epes" 1184 864 289 23 8
"Newport News City" "103 - Jenkins" 1323 725 553 36 9
"Newport News City" "104 - Mcintosh" 816 502 284 21 9
"Newport News City" "105 - Oyster Point" 251 130 115 5 1
"Newport News City" "106 - Reservoir" 1307 784 480 37 6
"Newport News City" "107 - Richneck" 1109 501 575 28 5
"Newport News City" "108 - Lee Hall" 946 591 332 21 2
"Newport News City" "109 - Windsor" 732 340 365 23 4
"Newport News City" "110 - Greenwood" 986 596 352 34 4
"Newport News City" "201 - Bland" 226 144 75 6 1
"Newport News City" "202 - Boulevard" 969 369 568 28 4
"Newport News City" "203 - Charles" 1356 435 888 29 4
"Newport News City" "204 - Wellesley" 553 262 275 14 2
"Newport News City" "205 - Deep Creek" 1136 289 807 31 9
"Newport News City" "208 - Hidenwood" 697 187 500 5 5
"Newport News City" "209 - Hilton" 838 290 506 34 8
"Newport News City" "210 - Nelson" 1455 518 891 38 8
"Newport News City" "211 - Palmer" 78 40 36 2 0
"Newport News City" "211 - Palmer" 860 448 383 23 6
"Newport News City" "212 - Riverside" 665 213 423 28 1
"Newport News City" "213 - Sanford" 531 134 381 14 2
"Newport News City" "215 - Warwick" 542 257 268 14 3
"Newport News City" "216 - Yates" 560 169 373 17 1
"Newport News City" "217 - Riverview" 789 237 537 12 3
"Newport News City" "218 - Kiln Creek" 34 12 21 1 0
"Newport News City" "218 - Kiln Creek" 1016 396 582 30 8
"Newport News City" "219 - Deer Park" 948 614 300 23 11
"Newport News City" "302 - Briarfield" 659 441 201 15 2
"Newport News City" "303 - Carver" 480 302 168 7 3
"Newport News City" "304 - Chestnut" 333 308 22 2 1
"Newport News City" "305 - Downtown" 196 130 58 7 1
"Newport News City" "306 - Dunbar" 150 136 11 3 0
"Newport News City" "307 - Huntington" 301 287 11 1 2
"Newport News City" "308 - Jefferson" 293 275 17 1 0
"Newport News City" "309 - Magruder" 294 271 18 4 1
"Newport News City" "310 - Marshall" 387 349 26 7 5
"Newport News City" "311 - Newmarket" 758 472 270 13 3
"Newport News City" "312 - Newsome Park" 189 179 7 3 0
"Newport News City" "313 - Reed" 476 437 32 6 1
"Newport News City" "314 - River" 461 215 223 21 2
"Newport News City" "315 - Sedgefield" 786 325 438 20 3
"Newport News City" "316 - South Morrison" 675 390 265 18 2
"Newport News City" "317 - Washington" 168 157 7 3 1
"Newport News City" "318 - Wilson" 328 284 37 7 0
"Newport News City" "319 - Saunders" 996 453 520 21 2
"Newport News City" "320 - Watkins" 1347 507 794 39 7
"Newport News City" "Ab - Central Absentee Precinct" 234 182 52 0 0
"Newport News City" "Ab - Central Absentee Precinct" 48065 35817 11505 622 121
"Newport News City" Provisional 3 1 2 0 0
"Newport News City" Provisional 572 444 113 11 4
"Norfolk City" "101 - Granby" 837 510 292 29 6
"Norfolk City" "102 - Ocean View School" 472 173 278 16 5
"Norfolk City" "103 - Northside" 693 273 390 25 5
"Norfolk City" "104 - Titustown" 423 323 88 9 3
"Norfolk City" "104 - Titustown" 26 24 2 0 0
"Norfolk City" "106 - Second Presbyterian" 749 418 306 19 6
"Norfolk City" "201 - Larchmont School" 662 369 271 18 4
"Norfolk City" "203 - Ghent Square" 308 161 128 15 4
"Norfolk City" "207 - Lambert's Point" 694 543 125 17 9
"Norfolk City" "208 - Larchmont Library" 341 127 195 17 2
"Norfolk City" "210 - Maury" 525 314 186 22 3
"Norfolk City" "211 - Chrysler Museum" 662 367 265 26 4
"Norfolk City" "212 - Park Place" 593 501 73 12 7
"Norfolk City" "213 - Taylor Elementary School" 709 458 205 36 10
"Norfolk City" "214 - Stuart" 592 339 235 15 3
"Norfolk City" "215 - Suburban Park" 628 271 340 16 1
"Norfolk City" "217 - Wesley" 713 417 267 26 3
"Norfolk City" "218 - Willard" 736 303 404 24 5
"Norfolk City" "301 - Ballentine" 574 431 130 9 4
"Norfolk City" "302 - Tanners Creek" 458 321 124 13 0
"Norfolk City" "303 - Broad Creek" 571 511 49 5 6
"Norfolk City" "304 - Coleman Place School" 426 316 99 10 1
"Norfolk City" "305 - Lafayette-Winona" 490 316 161 13 0
"Norfolk City" "306 - Lindenwood" 445 378 52 10 5
"Norfolk City" "309 - Norview" 1052 706 305 33 8
"Norfolk City" "310 - Rosemont" 861 743 103 10 5
"Norfolk City" "311 - Sherwood" 1224 670 502 46 6
"Norfolk City" "313 - Union Chapel" 393 361 26 6 0
"Norfolk City" "402 - Berkley" 397 364 30 2 1
"Norfolk City" "404 - Campostella" 587 534 42 10 1
"Norfolk City" "405 - Chesterfield" 580 522 51 4 3
"Norfolk City" "406 - Barron Black" 504 232 261 10 1
"Norfolk City" "408 - Easton" 733 323 393 14 3
"Norfolk City" "409 - Fairlawn" 572 253 298 13 8
"Norfolk City" "411 - Ruffner Academy" 411 376 22 9 4
"Norfolk City" "412 - Ingleside" 560 433 112 12 3
"Norfolk City" "413 - Poplar Halls" 654 476 156 16 6
"Norfolk City" "414 - Young Park" 616 565 43 7 1
"Norfolk City" "415 - Lake Taylor High School" 612 312 280 19 1
"Norfolk City" "501 - Bayview" 859 318 505 33 3
"Norfolk City" "503 - East Ocean View" 853 351 481 19 2
"Norfolk City" "504 - Larrymore" 650 319 313 13 5
"Norfolk City" "505 - Little Creek" 683 258 397 24 4
"Norfolk City" "506 - Ocean View Center" 852 431 389 25 7
"Norfolk City" "507 - Pretlow" 688 300 353 27 8
"Norfolk City" "509 - Tarrallton" 890 267 598 22 3
"Norfolk City" "510 - Third Presbyterian" 1009 356 609 40 4
"Norfolk City" "511 - Crossroads" 901 430 443 23 5
"Norfolk City" "512 - Azalea Gardens" 485 206 274 4 1
"Norfolk City" "Ab - Central Absentee Precinct" 19201 12875 5948 306 72
"Norfolk City" "Ab - Central Absentee Precinct" 38961 32688 5704 445 124
"Norfolk City" Provisional 246 182 57 6 1
"Norfolk City" Provisional 520 425 83 8 4
"Northampton County" "101 - Precinct 1-1" 557 158 385 13 1
"Northampton County" "201 - Precinct 2-1" 405 210 174 20 1
"Northampton County" "301 - Precinct 3-1" 385 193 184 8 0
"Northampton County" "401 - Precinct 4-1" 369 106 255 8 0
"Northampton County" "501 - Precinct 5-1" 512 173 327 11 1
"Northampton County" "Ab - Central Absentee Precinct" 4484 2814 1623 40 7
"Northampton County" Provisional 20 13 7 0 0
"Northumberland County" "101 - 1a" 526 129 391 5 1
"Northumberland County" "201 - 2a" 571 135 429 5 2
"Northumberland County" "301 - 3a" 367 210 153 4 0
"Northumberland County" "401 - 4a" 749 148 592 6 3
"Northumberland County" "501 - 5a" 805 151 643 9 2
"Northumberland County" "Ab - Central Absentee Precinct" 4776 2467 2269 26 14
"Northumberland County" Provisional 21 12 8 1 0
"Norton City" "1 - East Ward" 1597 463 1106 21 7
"Norton City" Provisional 4 1 3 0 0
"Nottoway County" "101 - Precinct 1-1" 375 87 285 3 0
"Nottoway County" "102 - Precinct 1-2" 307 84 217 6 0
"Nottoway County" "201 - Precinct 2-1" 541 190 345 5 1
"Nottoway County" "202 - Precinct 2-2" 218 35 178 5 0
"Nottoway County" "301 - Precinct 3-1" 276 127 143 6 0
"Nottoway County" "302 - Precinct 3-2" 231 44 183 4 0
"Nottoway County" "401 - Precinct 4-1" 292 210 81 1 0
"Nottoway County" "402 - Precinct 4-2" 436 81 352 3 0
"Nottoway County" "501 - Precinct 5-1" 455 168 275 9 3
"Nottoway County" "Ab - Central Absentee Precinct" 3947 1945 1968 30 4
"Nottoway County" Provisional 0 0 0 0 0
"Orange County" "101 - One West" 1069 227 826 11 5
"Orange County" "102 - One East" 1025 278 727 18 2
"Orange County" "201 - Two West" 1061 165 888 8 0
"Orange County" "202 - Two East" 1152 174 951 24 3
"Orange County" "301 - Three West" 958 298 641 18 1
"Orange County" "302 - Three East" 431 66 362 2 1
"Orange County" "401 - Four West" 1227 167 1039 20 1
"Orange County" "402 - Four East" 1248 363 846 35 4
"Orange County" "501 - Five South" 1290 349 921 15 5
"Orange County" "502 - Five North" 1338 366 948 17 7
"Orange County" "Ab - Central Absentee Precinct" 9886 5510 4252 99 25
"Orange County" Provisional 57 32 25 0 0
"Page County" "101 - West Luray" 1201 172 1005 21 3
"Page County" "201 - East Luray" 1327 186 1120 15 6
"Page County" "301 - Marksville" 1690 155 1515 16 4
"Page County" "401 - Newport" 1299 136 1146 15 2
"Page County" "501 - Shenandoah" 1846 184 1635 24 3
"Page County" "Ab - Central Absentee Precinct" 5097 2149 2895 43 10
"Page County" Provisional 54 25 29 0 0
"Patrick County" "101 - Ararat" 462 76 381 4 1
"Patrick County" "102 - Claudville" 383 47 334 2 0
"Patrick County" "103 - Willis Gap" 511 63 444 4 0
"Patrick County" "201 - Dry Pond" 234 29 201 3 1
"Patrick County" "202 - Patrick Springs" 521 71 446 3 1
"Patrick County" "203 - Russell Creek" 415 62 348 5 0
"Patrick County" "301 - Critz/Stella" 688 111 567 10 0
"Patrick County" "302 - Liberty" 452 36 412 3 1
"Patrick County" "401 - Meadows Of Dan" 510 74 435 1 0
"Patrick County" "402 - Stuart Fairgrounds" 417 38 374 4 1
"Patrick County" "501 - Stuart Community" 238 35 199 2 2
"Patrick County" "502 - Elamsville" 465 57 403 5 0
"Patrick County" "503 - Woolwine" 553 54 494 5 0
"Patrick County" "Ab - Central Absentee Precinct" 3673 1197 2439 30 7
"Patrick County" Provisional 12 4 8 0 0
"Petersburg City" "101 - First Ward First Precinct" 605 504 91 7 3
"Petersburg City" "201 - Second Ward First Precinct" 845 722 100 16 7
"Petersburg City" "301 - Third Ward First Precinct" 761 549 195 12 5
"Petersburg City" "401 - Fourth Ward First Precinct" 628 472 142 11 3
"Petersburg City" "501 - Fifth Ward First Precinct" 613 534 70 8 1
"Petersburg City" "601 - Sixth Ward First Precinct" 591 555 31 5 0
"Petersburg City" "701 - Seventh Ward First Precinct" 646 555 90 0 1
"Petersburg City" "Ab - Central Absentee Precinct" 9343 8421 856 49 17
"Petersburg City" Provisional 86 77 9 0 0
"Pittsylvania County" "103 - Twin Springs" 869 131 724 11 3
"Pittsylvania County" "105 - Chatham" 308 62 241 4 1
"Pittsylvania County" "106 - Tunstall" 569 80 483 4 2
"Pittsylvania County" "108 - West Blairs" 275 59 214 1 1
