COUNTY AREA TOTAL DEM REP LIB GRN IND WI1 WI2 WI3 WI4 WI5 WI6 WI7 WI8 WI9 WI10 WI11 WI12 WI13 WI14 WI15 WI16 WI17 WI18
Putnam "COL GROVE CORP" 1025 165 786 43 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Putnam "RILEY TWP" 626 71 517 19 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Putnam "PANDORA CORP" 640 133 467 17 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Putnam "SUGAR CREEK TWP" 647 73 537 23 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Putnam "UNION TWP" 1006 102 846 21 5 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Putnam "KALIDA CORP" 818 128 631 20 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Putnam "VAN BUREN TWP" 400 62 310 13 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Putnam "LEIPSIC CORP" 903 253 579 33 6 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 1 - A" 785 225 518 18 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 1 - B" 725 182 494 22 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 1 - C" 519 194 284 23 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 1 - D" 955 339 564 19 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 1 - E" 989 353 581 17 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 1 - F" 487 161 290 21 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 2 - A" 600 237 307 27 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 2 - B" 516 209 275 19 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 2 - C" 377 169 179 16 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 2 - D" 826 252 506 31 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 2 - E" 876 327 491 26 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 2 - F" 797 244 503 20 9 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 3 - A" 443 220 175 27 10 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 3 - B" 616 254 293 34 16 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 3 - C" 698 277 373 17 8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 3 - D" 729 317 339 36 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 3 - E" 819 327 441 19 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 4 - A" 513 176 308 16 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 4 - B" 512 267 219 11 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 4 - C" 428 308 101 8 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 4 - D" 402 244 134 15 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 4 - E" 486 329 127 12 5 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 5 - A" 463 180 253 16 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 5 - B" 357 252 89 5 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 6 - A" 432 308 101 4 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 6 - B" 289 144 124 8 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 6 - C" 503 164 305 21 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 6 - D" 529 329 163 19 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAN 6 - E" 638 205 397 18 5 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "SHL 1 - A" 517 113 363 25 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "SHL 1 - B" 546 144 360 15 5 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "SHL 2 - A" 509 111 365 21 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "SHL 2 - B" 493 116 351 12 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "SHL 3 - A" 466 110 319 21 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "SHL 3 - B" 345 91 229 13 7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "SHL 4 - A" 666 168 455 21 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "SHL 4 - B" 631 165 423 18 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland BLMG 396 76 293 14 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland BUTLER 293 50 231 5 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland CASS 510 77 397 14 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland FRANK 848 140 662 18 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "JACK A" 663 131 496 15 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "JACK B" 743 139 572 21 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "JEFF A" 1147 224 851 37 7 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "JEFF C" 651 111 504 11 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "JEFF D" 951 176 741 18 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAD A" 863 203 597 37 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAD D" 665 160 455 33 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAD E" 930 212 666 21 9 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAD G" 778 183 545 21 5 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAD I" 825 213 550 33 7 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MAD O" 699 207 453 20 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MIFF A" 500 130 348 11 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MIFF B" 663 162 465 13 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MIFF C" 555 145 379 8 5 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MIFF D" 713 216 471 13 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MIFF E" 738 216 478 21 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MON A" 794 127 631 22 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "MON B" 779 165 566 25 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland PERRY 640 103 513 9 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland PLY 797 156 583 29 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland SAND 551 133 381 15 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland SHARON 527 95 397 17 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "ONT 1 - A" 800 279 476 21 10 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "ONT 2 - A" 768 207 506 32 2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "ONT 3 - A" 918 249 619 17 7 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "ONT 4 - A" 931 220 669 22 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "SPFLD A" 488 109 345 17 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "SPFLD B" 930 186 697 23 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "SPFLD C" 662 160 463 18 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "SPFLD D" 566 175 371 9 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "LEX B" 763 212 487 30 7 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "LEX C" 786 170 563 30 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "LEX E" 1012 272 680 26 13 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "TROY A" 714 172 503 19 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "TROY B" 832 183 618 12 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "WASH A" 659 153 470 17 3 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "WASH B" 710 188 475 25 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "WASH C" 856 235 562 31 7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "WASH D" 606 131 441 10 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "WASH F" 953 173 734 22 4 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland WELLER 969 168 753 24 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "WORTH A" 429 74 333 13 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "WORTH B" 583 132 421 19 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Richland "WORTH C" 470 76 380 8 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 1-A" 723 289 387 21 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 1-B" 466 174 261 8 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 1-C" 590 222 320 19 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 1-D" 490 175 289 11 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 2-A" 619 270 310 17 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 2-B" 381 172 181 19 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 2-C" 502 202 269 11 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 2-D" 540 253 254 8 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 3-A" 357 166 157 15 7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 3-B" 322 166 138 8 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 3-C" 277 141 115 13 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 3-D" 575 213 313 22 7 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 4-A" 312 153 137 11 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 4-B" 290 143 118 15 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 4-C" 473 222 220 17 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 5-A" 260 135 104 10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 5-B" 478 188 251 25 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 5-C" 503 201 261 25 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 5-D" 304 145 140 8 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 6-A" 361 179 160 11 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 6-B" 259 107 124 8 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CHILLICOTHE 6-C" 430 208 179 18 10 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "BUCKSKIN NORTH" 360 103 234 16 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "BUCKSKIN SOUTH SALEM" 421 162 228 16 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "COLERAIN ADELPHI" 404 112 267 10 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "COLERAIN WEST" 478 111 343 13 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CONCORD AUSTIN" 321 79 221 8 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CONCORD FRANK CORP." 471 165 267 19 7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CONCORD FRANK PREC." 601 149 420 21 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "CONCORD ROXABELL" 569 144 401 15 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "DEER CLARK" 430 118 291 7 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "FRANKLIN NORTH" 249 59 172 5 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "FRANKLIN SOUTH" 338 87 240 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "GREEN KINGSTON" 465 147 291 18 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "GREEN NORTH" 548 142 380 13 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "GREEN SOUTH" 738 203 488 26 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "HARRISON TWP." 529 150 350 13 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "HUNTINGTON EAST" 635 152 452 21 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "HUNTINGTON NORTH" 724 195 474 33 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "HUNTINGTON SOUTH" 390 126 245 5 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "HUNTINGTON WEST" 527 158 354 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "JEFFERSON TWP." 520 132 351 16 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "LIBERTY EAST" 510 135 343 17 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "LIBERTY WEST" 687 212 448 10 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "PAINT TWP." 496 121 346 13 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "PAXTON BAINBRIDGE" 312 97 191 7 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "PAXTON PAXTON" 427 105 298 12 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "SCIOTO CENTRAL" 451 147 263 20 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "SCIOTO NORTH" 107 44 60 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "SCIOTO SIX" 646 218 381 28 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "SCIOTO SOUTH" 442 151 270 10 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "SCIOTO WEST" 523 227 262 20 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "SPRINGFIELD NORTH" 770 234 487 28 6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "SPRINGFIELD SOUTH" 394 114 259 4 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "TWIN CENTRAL" 402 98 278 11 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "TWIN EAST" 278 71 194 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "TWIN NORTH" 415 154 248 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "TWIN SOUTH" 455 110 327 9 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "UNION CENTRAL" 456 148 283 14 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "UNION EAST" 562 159 378 10 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "UNION NORTH" 237 68 153 8 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "UNION PV" 875 272 542 36 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "UNION SOUTH" 684 207 445 17 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "UNION WEST" 787 224 521 22 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Ross "GREEN WEST" 789 222 518 21 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "BELLEVUE CITY 1-A" 740 225 457 31 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "BELLEVUE CITY 1-B" 479 162 282 13 8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "BELLEVUE CITY 2-A" 264 81 168 11 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "BELLEVUE CITY 2-B" 591 186 351 25 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "CLYDE CITY A" 591 187 349 38 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "CLYDE CITY B" 449 146 265 17 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "CLYDE CITY C" 382 120 227 22 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "CLYDE CITY D" 463 146 270 30 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "CLYDE CITY E" 770 251 455 34 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "FREMONT CITY 1-A" 443 221 163 28 12 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "FREMONT CITY 1-B" 424 208 169 20 14 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "FREMONT CITY 1-C" 294 148 114 21 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "FREMONT CITY 1-D" 439 169 227 23 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "FREMONT CITY 2-A" 361 165 162 16 12 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "FREMONT CITY 2-B" 374 189 151 18 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "FREMONT CITY 2-C" 470 211 212 23 6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "FREMONT CITY 2-D" 316 165 124 9 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "FREMONT CITY 3-A" 451 244 176 16 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "FREMONT CITY 3-B" 717 297 361 25 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "FREMONT CITY 3-C" 580 253 286 24 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "FREMONT CITY 4-A" 478 193 249 16 7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "FREMONT CITY 4-B" 464 191 212 35 11 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "FREMONT CITY 4-C" 218 114 84 9 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "FREMONT CITY 4-D" 381 188 150 25 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "BALLVILLE A" 684 195 433 21 6 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "BALLVILLE B" 378 110 247 6 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "BALLVILLE C" 466 138 273 24 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "BALLVILLE D" 709 267 387 27 7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "BALLVILLE E" 616 239 350 13 9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "BALLVILLE F" 493 133 329 12 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "BALLVILLE G" 479 174 281 11 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "GREEN SPRINGS" 289 96 168 9 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "GREEN CREEK A" 375 119 234 16 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "GREEN CREEK B" 412 104 281 12 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "GREEN CREEK C" 499 137 324 16 7 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "GREEN CREEK D" 421 122 272 16 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "JACKSON A" 505 159 322 14 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "JACKSON B" 303 67 214 10 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky MADISON 659 197 389 46 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "GIBSONBURG A" 514 190 252 38 7 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "GIBSONBURG B" 620 220 342 33 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky RICE 589 180 352 33 7 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky RILEY 675 208 412 29 8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "SANDUSKY A" 461 159 274 13 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "SANDUSKY B" 316 99 199 6 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "SANDUSKY C" 543 251 242 23 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "SANDUSKY D" 641 195 407 21 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky SCOTT 672 164 442 43 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky TOWNSEND 774 205 508 25 13 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky HELENA 119 33 80 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky LINDSEY 239 68 148 17 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "WASHINGTON A" 388 92 260 23 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "WASHINGTON B" 576 193 331 22 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "WOODVILLE TWP" 718 191 476 29 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "WOODVILLE VLG A" 725 270 370 48 11 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "WOODVILLE VLG B" 439 176 222 22 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "YORK A" 572 148 378 26 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Sandusky "YORK B" 680 170 453 28 7 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Scioto "PORTSMOUTH 1-A" 401 186 194 5 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Scioto "PORTSMOUTH 1-B" 300 128 133 10 8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Scioto "PORTSMOUTH 1-C" 477 202 237 13 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Scioto "PORTSMOUTH 2-A" 151 69 69 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
