DIST COUNTY AREA TOTAL DEM REP OverVotes UnderVotes WriteinVotes
DIST COUNTY AREA TOTAL BillNelson RickScott OverVotes UnderVotes WriteinVotes
NA Duval 609 0 504 663 0 13 4
NA Duval 610 0 1104 2650 0 20 10
NA Duval 611 0 628 868 0 7 7
NA Duval 612 0 1262 1907 0 15 1
NA Duval 613 0 786 1231 0 15 6
NA Duval 614 0 392 630 0 3 5
NA Duval 701 0 397 196 0 3 1
NA Duval 702 0 538 94 0 8 3
NA Duval 703 0 2331 2324 0 25 11
NA Duval 704 0 1409 283 0 8 10
NA Duval 705 0 1987 947 0 17 6
NA Duval 706 0 600 22 0 7 0
NA Duval 707 0 1370 117 0 20 9
NA Duval 708 0 529 52 0 3 3
NA Duval 709 0 2979 214 0 21 8
NA Duval 710 0 2185 250 0 12 10
NA Duval 711 0 549 47 0 7 3
NA Duval 712 0 747 164 0 8 5
NA Duval 713 0 1200 646 0 13 7
NA Duval 714 0 848 74 0 8 4
NA Duval 801 0 1104 181 0 13 7
NA Duval 802 0 1556 66 0 9 3
NA Duval 803 0 2479 453 0 19 14
NA Duval 804 0 968 439 0 9 7
NA Duval 805 0 1095 275 0 10 11
NA Duval 806 0 375 15 0 10 2
NA Duval 807 0 717 33 0 11 5
NA Duval 808 0 849 29 0 9 2
NA Duval 809 0 1009 42 0 15 7
NA Duval 810 0 147 714 0 7 0
NA Duval 811 0 691 29 0 12 1
NA Duval 812 0 589 28 0 9 1
NA Duval 813 0 2499 1326 0 15 9
NA Duval 814 0 401 1681 0 5 3
NA Duval 815 0 812 38 0 14 0
NA Duval 816 0 338 57 0 5 1
NA Duval 817 0 1544 692 0 9 15
NA Duval 818 0 617 169 0 1 4
NA Duval 901 0 1164 378 0 9 7
NA Duval 902 0 1424 39 0 21 6
NA Duval 903 0 896 638 0 3 4
NA Duval 904 0 1367 41 0 13 8
NA Duval 905 0 865 425 0 8 3
NA Duval 906 0 421 525 0 4 2
NA Duval 907 0 540 493 0 6 8
NA Duval 908 0 1267 843 0 15 6
NA Duval 909 0 646 43 0 10 2
NA Duval 910 0 1073 141 0 6 6
NA Duval 911 0 1412 324 0 11 10
NA Duval 912 0 714 39 0 10 3
NA Duval 913 0 825 373 0 11 1
NA Duval 914 0 1617 966 0 17 13
NA Escambia 1 0 1012 1439 0 16 2
NA Escambia 101 0 470 792 1 13 5
NA Escambia 102 0 656 934 0 14 4
NA Escambia 103 0 909 331 0 14 5
NA Escambia 104 0 809 401 0 13 7
NA Escambia 105 0 749 2188 0 15 11
NA Escambia 106 0 563 657 0 12 9
NA Escambia 107 0 1075 1593 2 34 16
NA Escambia 108 0 1065 1271 0 23 7
NA Escambia 11 0 116 561 0 2 1
NA Escambia 110 0 121 871 0 2 3
NA Escambia 111 0 791 1281 2 14 4
NA Escambia 112 0 1353 2844 0 24 16
NA Escambia 113 0 391 464 2 5 3
NA Escambia 14 0 1044 241 0 13 3
NA Escambia 15 0 513 915 0 7 2
NA Escambia 18 0 57 318 0 1 2
NA Escambia 19 0 437 2155 0 14 7
NA Escambia 21 0 611 1056 0 17 8
NA Escambia 22 0 355 246 0 9 6
NA Escambia 23 0 62 415 0 3 1
NA Escambia 24 0 874 1409 0 23 8
NA Escambia 25 0 391 505 1 11 3
NA Escambia 26 0 1257 2326 0 32 9
NA Escambia 28 0 1317 166 2 16 6
NA Escambia 29 0 725 429 0 17 1
NA Escambia 3 0 870 1155 2 32 14
NA Escambia 30 0 584 1133 0 18 3
NA Escambia 31 0 829 354 0 7 4
NA Escambia 32 0 183 180 0 4 4
NA Escambia 33 0 65 721 0 4 1
NA Escambia 34 0 981 307 1 16 4
NA Escambia 35 0 634 867 0 16 5
NA Escambia 36 0 573 1448 1 12 11
NA Escambia 38 0 714 1825 0 13 11
NA Escambia 40 0 502 694 1 8 4
NA Escambia 41 0 895 689 0 21 7
NA Escambia 42 0 759 1347 0 16 4
NA Escambia 43 0 1136 3599 2 31 12
NA Escambia 46 0 643 1267 0 16 4
NA Escambia 47 0 475 225 0 5 4
NA Escambia 48 0 743 139 1 14 4
NA Escambia 49 0 537 486 1 9 7
NA Escambia 5 0 514 1475 1 20 10
NA Escambia 50 0 214 169 0 6 0
NA Escambia 51 0 900 1120 0 18 12
NA Escambia 54 0 523 926 0 7 5
NA Escambia 55 0 446 871 0 7 5
NA Escambia 56 0 787 334 1 8 4
NA Escambia 58 0 297 493 0 2 2
NA Escambia 6 0 297 759 0 7 8
NA Escambia 60 0 488 95 0 7 2
NA Escambia 61 0 688 848 1 10 8
NA Escambia 62 0 933 958 0 29 5
NA Escambia 63 0 639 39 0 15 2
NA Escambia 64 0 772 909 0 16 5
NA Escambia 67 0 991 2529 0 26 3
NA Escambia 68 0 481 951 1 13 4
NA Escambia 69 0 1380 1309 0 19 14
NA Escambia 7 0 936 2873 0 28 8
NA Escambia 70 0 889 814 0 9 6
NA Escambia 71 0 523 516 0 11 6
NA Escambia 72 0 265 331 0 3 1
NA Escambia 73 0 772 1506 0 17 8
NA Escambia 74 0 909 2829 0 31 8
NA Escambia 75 0 939 1317 0 25 12
NA Escambia 77 0 562 444 0 10 5
NA Escambia 80 0 235 416 0 5 2
NA Escambia 82 0 291 193 0 8 3
NA Escambia 83 0 487 843 0 15 3
NA Escambia 86 0 777 1015 2 13 7
NA Escambia 88 0 464 612 0 9 5
NA Escambia 90 0 689 148 1 12 6
NA Escambia 91 0 1423 2005 0 36 14
NA Escambia 94 0 561 1452 0 10 3
NA Escambia 95 0 419 929 0 6 5
NA Escambia 97 0 492 759 0 7 4
NA Escambia 98 0 1714 345 1 26 12
NA Escambia 99 0 331 555 1 10 6
NA Flagler 01 0 433 589 2 6 5
NA Flagler 03 0 323 1042 0 10 2
NA Flagler 05 0 110 301 0 2 1
NA Flagler 07 0 405 1000 0 2 5
NA Flagler 08 0 900 1299 0 11 8
NA Flagler 09 0 748 1026 0 10 4
NA Flagler 10 0 969 1342 0 13 5
NA Flagler 11 0 855 915 0 9 3
NA Flagler 13 0 892 986 0 10 8
NA Flagler 14 0 1351 1628 0 22 8
NA Flagler 15 0 865 889 0 13 7
NA Flagler 16 0 685 770 0 7 8
NA Flagler 17 0 478 570 0 10 3
NA Flagler 18 0 1425 1580 0 21 8
NA Flagler 19 0 1311 1447 0 17 5
NA Flagler 20 0 1162 1415 0 10 6
NA Flagler 21 0 825 1146 0 12 9
NA Flagler 23 0 1249 2004 0 25 9
NA Flagler 24 0 878 1374 0 14 3
NA Flagler 27 0 1450 2339 0 22 8
NA Flagler 29 0 1193 2551 0 11 2
NA Flagler 31 0 786 1490 0 9 4
NA Flagler 33 0 893 1708 0 17 3
NA Flagler 35 0 595 781 0 5 8
NA Flagler 37 0 636 1275 0 12 7
NA Flagler 99 0 2 0 0 0 0
NA Franklin 1 0 264 811 0 29 4
NA Franklin 2 0 106 199 2 0 0
NA Franklin 3 0 598 344 0 20 3
NA Franklin 4 0 134 167 0 2 1
NA Franklin 5 0 342 737 0 18 7
NA Franklin 6 0 123 275 0 9 1
NA Franklin 7 0 262 419 0 5 0
NA Franklin 8 0 182 452 0 13 3
NA Gadsden 1 0 565 414 0 7 0
NA Gadsden 10 0 231 108 0 2 0
NA Gadsden 11 0 884 171 0 7 0
NA Gadsden 12 0 261 244 1 5 0
NA Gadsden 13 0 907 68 0 1 0
NA Gadsden 14 0 389 253 0 3 0
NA Gadsden 15 0 308 550 0 3 0
NA Gadsden 16 0 591 101 0 2 0
NA Gadsden 17 0 680 52 1 7 0
NA Gadsden 18 0 592 138 0 1 0
NA Gadsden 19 0 467 470 0 4 0
NA Gadsden 2 0 1096 510 0 5 0
NA Gadsden 20 0 378 335 2 11 1
NA Gadsden 21 0 219 142 0 6 0
NA Gadsden 22 0 358 120 0 2 0
NA Gadsden 23 0 334 136 0 4 0
NA Gadsden 24 0 274 10 0 1 0
NA Gadsden 25 0 217 62 0 1 0
NA Gadsden 3 0 331 365 0 3 0
NA Gadsden 4 0 1674 310 0 12 0
NA Gadsden 5 0 1596 148 2 8 0
NA Gadsden 6 0 318 506 0 5 0
NA Gadsden 7 0 449 180 0 3 0
NA Gadsden 8 0 161 247 0 3 0
NA Gadsden 9 0 662 413 1 8 0
NA Gilchrist 1A 0 138 509 0 3 2
NA Gilchrist 1B 0 73 233 0 0 0
NA Gilchrist 1C 0 85 109 0 1 0
NA Gilchrist 2A 0 208 888 0 4 6
NA Gilchrist 3A 0 194 764 0 5 4
NA Gilchrist 4A 0 234 711 0 13 8
NA Gilchrist 5A 0 126 453 1 5 1
NA Gilchrist 6A 0 221 902 1 10 4
NA Gilchrist 7A 0 162 604 0 8 2
NA Gilchrist 8A 0 192 530 0 4 4
NA Glades 1 0 56 173 0 4 2
NA Glades 10 0 47 63 0 1 0
NA Glades 11 0 53 202 0 0 2
NA Glades 12 0 87 3 0 1 1
NA Glades 13 0 104 302 0 5 2
NA Glades 2 0 68 206 0 4 3
NA Glades 3 0 62 111 0 2 2
NA Glades 4 0 30 98 0 1 0
NA Glades 5 0 140 505 0 3 1
NA Glades 6 0 194 103 0 0 1
NA Glades 7 0 104 328 0 6 1
NA Glades 8 0 197 499 0 2 4
NA Glades 9 0 14 73 0 1 0
NA Gulf 1 0 178 827 0 12 2
NA Gulf 10 0 55 155 0 0 0
NA Gulf 2 0 245 723 0 7 2
NA Gulf 3 0 181 591 0 1 0
NA Gulf 4 0 466 361 1 7 3
NA Gulf 5 0 200 919 0 6 2
NA Gulf 6 0 25 108 0 2 2
NA Gulf 7 0 171 379 0 0 2
NA Gulf 8 0 22 100 0 0 0
NA Gulf 9 0 37 158 0 1 0
NA Hamilton 1 0 118 183 0 7 2
NA Hamilton 2 0 504 227 0 7 3
NA Hamilton 3 0 256 310 0 3 3
NA Hamilton 4 0 243 656 0 12 0
NA Hamilton 5 0 39 121 0 3 1
NA Hamilton 6 0 173 309 0 5 3
NA Hamilton 7 0 181 292 0 5 0
NA Hamilton 8 0 157 758 0 10 2
NA Hardee 01 0 41 168 0 2 4
NA Hardee 02 0 276 295 0 6 1
NA Hardee 03 0 96 224 0 3 2
NA Hardee 04 0 124 393 0 3 4
NA Hardee 05 0 68 267 0 1 4
NA Hardee 06 0 119 261 0 2 2
NA Hardee 07 0 309 840 1 6 9
NA Hardee 08 0 195 27 0 1 1
NA Hardee 09 0 200 805 0 5 9
NA Hardee 10 0 163 277 0 3 2
NA Hardee 11 0 159 204 0 6 3
NA Hardee 12 0 165 693 0 10 4
NA Hendry 1 0 1292 395 0 22 9
NA Hendry 10 0 190 261 0 7 5
NA Hendry 2 0 576 1211 0 15 4
NA Hendry 3 0 454 1095 1 4 6
NA Hendry 4 0 50 52 0 2 0
NA Hendry 5 0 51 187 0 2 1
NA Hendry 6 0 272 526 0 8 3
NA Hendry 7 0 273 1018 0 19 3
NA Hendry 8 0 84 235 0 6 0
NA Hendry 9 0 300 324 0 8 1
NA Hernando 1 0 279 617 1 7 7
NA Hernando 10 0 898 1618 0 29 7
NA Hernando 12 0 678 1164 0 6 13
NA Hernando 14 0 1702 2881 0 35 19
NA Hernando 15 0 1104 1382 0 19 20
NA Hernando 17 0 1106 2083 1 31 12
NA Hernando 18 0 655 1175 0 15 10
NA Hernando 19 0 1600 2532 0 38 24
NA Hernando 2 0 285 908 0 4 6
NA Hernando 21 0 829 1109 0 16 10
NA Hernando 23 0 1021 1291 1 29 13
NA Hernando 24 0 1590 3425 1 40 26
NA Hernando 25 0 952 1386 1 32 15
NA Hernando 27 0 1348 1822 1 33 24
NA Hernando 29 0 978 1157 1 21 11
NA Hernando 30 0 515 1178 0 16 4
NA Hernando 31 0 849 1590 0 20 12
NA Hernando 33 0 863 1411 0 22 7
NA Hernando 34 0 1309 1525 0 27 18
NA Hernando 36 0 896 1599 1 17 9
NA Hernando 38 0 884 1262 0 16 7
NA Hernando 39 0 557 692 0 11 10
NA Hernando 4 0 1329 1757 0 41 21
NA Hernando 40 0 1456 1734 0 21 22
NA Hernando 42 0 656 1188 1 18 10
NA Hernando 44 0 1655 2243 1 32 24
NA Hernando 47 0 1323 2311 0 35 9
NA Hernando 48 0 999 1341 0 10 6
NA Hernando 54 0 588 943 0 17 7
NA Hernando 6 0 755 1674 0 20 11
NA Hernando 8 0 725 1374 0 15 12
NA Hernando 9 0 412 1122 0 10 3
NA Highlands 1 0 429 682 0 14 2
NA Highlands 10 0 385 794 0 9 1
NA Highlands 11 0 353 742 0 9 4
NA Highlands 12 0 143 544 0 1 1
NA Highlands 13 0 839 1990 0 23 9
NA Highlands 14 0 58 198 0 1 0
NA Highlands 15 0 1119 2890 0 22 10
NA Highlands 16 0 987 1525 0 26 8
NA Highlands 17 0 1058 3002 0 43 8
NA Highlands 18 0 45 97 0 1 0
NA Highlands 19 0 741 1390 0 25 11
NA Highlands 2 0 1028 676 0 15 4
NA Highlands 20 0 404 869 0 12 6
NA Highlands 21 0 468 1419 0 20 8
NA Highlands 22 0 40 332 0 2 2
NA Highlands 23 0 167 340 0 9 1
NA Highlands 24 0 455 984 0 18 7
NA Highlands 25 0 979 1581 1 32 7
NA Highlands 3 0 280 899 0 11 1
NA Highlands 4 0 1028 1683 0 17 11
NA Highlands 5 0 1028 1903 1 32 10
NA Highlands 6 0 383 906 0 9 1
NA Highlands 7 0 283 276 0 8 4
NA Highlands 8 0 364 527 0 10 4
NA Highlands 9 0 334 33 0 5 0
NA Hillsborough 101 0 1206 1102 0 25 9
NA Hillsborough 103 0 1283 1266 0 15 12
NA Hillsborough 105 0 1508 1000 1 30 14
NA Hillsborough 107 0 1571 1460 2 22 11
NA Hillsborough 108 0 805 812 0 13 4
NA Hillsborough 109 0 781 842 0 15 6
NA Hillsborough 111 0 806 792 0 15 5
NA Hillsborough 112 0 828 908 0 14 3
NA Hillsborough 113 0 1038 788 2 31 8
NA Hillsborough 115 0 655 609 0 24 4
NA Hillsborough 116 0 528 503 0 8 2
NA Hillsborough 117 0 931 1425 0 22 2
NA Hillsborough 119 0 1101 1302 1 11 0
NA Hillsborough 121 0 1264 1091 0 18 4
NA Hillsborough 123 0 1316 1159 0 11 3
NA Hillsborough 125 0 417 578 0 7 1
NA Hillsborough 127 0 1125 1170 1 17 3
NA Hillsborough 129 0 1093 866 0 16 3
NA Hillsborough 131 0 1221 1209 0 15 4
NA Hillsborough 133 0 449 815 0 10 1
NA Hillsborough 135 0 1170 1366 0 16 4
NA Hillsborough 137 0 938 1101 1 7 7
NA Hillsborough 139 0 882 1265 1 15 4
NA Hillsborough 141 0 555 384 0 5 2
NA Hillsborough 145 0 452 340 0 2 4
NA Hillsborough 151 0 568 370 0 8 4
NA Hillsborough 153 0 266 163 0 3 2
NA Hillsborough 157 0 299 315 0 4 1
NA Hillsborough 159 0 1231 1259 1 18 5
NA Hillsborough 160 0 640 410 0 6 6
NA Hillsborough 161 0 776 520 0 5 2
NA Hillsborough 163 0 407 142 0 9 0
NA Hillsborough 165 0 586 289 0 11 1
NA Hillsborough 169 0 1174 277 0 26 8
NA Hillsborough 175 0 1068 595 2 18 5
NA Hillsborough 179 0 652 444 0 19 8
NA Hillsborough 203 0 1364 509 1 17 3
NA Hillsborough 205 0 1313 698 0 22 6
NA Hillsborough 207 0 865 95 0 17 5
NA Hillsborough 209 0 865 195 0 12 4
NA Hillsborough 213 0 973 176 0 16 7
NA Hillsborough 217 0 1287 628 1 12 7
NA Hillsborough 218 0 315 187 0 13 2
NA Hillsborough 219 0 989 638 1 11 5
NA Hillsborough 221 0 154 102 0 4 0
NA Hillsborough 223 0 946 419 2 14 9
NA Hillsborough 225 0 326 302 0 4 4
NA Hillsborough 227 0 1102 676 0 19 4
NA Hillsborough 231 0 1497 530 1 20 6
NA Hillsborough 233 0 996 381 0 12 5
NA Hillsborough 237 0 1197 527 0 15 5
NA Hillsborough 239 0 848 492 0 14 5
NA Hillsborough 240 0 1103 689 0 28 8
NA Hillsborough 241 0 170 37 0 10 2
NA Hillsborough 243 0 887 461 1 23 5
NA Hillsborough 244 0 9 4 0 0 0
NA Hillsborough 245 0 640 481 1 11 3
NA Hillsborough 247 0 218 97 0 6 3
NA Hillsborough 249 0 1008 891 0 16 8
NA Hillsborough 250 0 30 20 0 1 1
NA Hillsborough 301 0 287 163 0 7 1
NA Hillsborough 303 0 219 23 0 3 0
NA Hillsborough 304 0 235 45 0 6 2
NA Hillsborough 305 0 2048 259 0 24 13
NA Hillsborough 307 0 1105 160 0 24 8
NA Hillsborough 309 0 1478 70 1 26 6
NA Hillsborough 317 0 1008 191 2 22 4
NA Hillsborough 318 0 789 221 0 12 6
NA Hillsborough 319 0 1065 261 0 24 4
NA Hillsborough 321 0 1703 103 0 34 11
NA Hillsborough 325 0 1732 96 0 25 7
NA Hillsborough 327 0 1696 163 0 25 13
NA Hillsborough 329 0 1757 214 2 31 12
NA Hillsborough 333 0 639 251 0 4 1
NA Hillsborough 335 0 676 249 2 11 2
NA Hillsborough 338 0 676 142 1 12 4
NA Hillsborough 339 0 651 186 1 15 5
NA Hillsborough 341 0 1759 371 1 25 6
NA Hillsborough 342 0 1278 380 0 27 10
NA Hillsborough 343 0 804 262 0 8 2
NA Hillsborough 344 0 1038 178 2 27 2
NA Hillsborough 345 0 1005 402 0 17 6
NA Hillsborough 346 0 33 3 0 0 0
NA Hillsborough 347 0 1264 328 1 27 4
NA Hillsborough 353 0 1036 280 0 10 4
NA Hillsborough 355 0 211 147 0 4 1
NA Hillsborough 356 0 170 29 0 1 1
NA Hillsborough 357 0 728 588 0 13 5
NA Hillsborough 358 0 1310 985 0 14 6
NA Hillsborough 359 0 1252 738 0 15 2
NA Hillsborough 360 0 724 492 0 6 4
NA Hillsborough 361 0 1464 1312 0 12 5
NA Hillsborough 362 0 943 800 0 10 8
NA Hillsborough 363 0 422 139 0 3 5
NA Hillsborough 364 0 794 393 2 8 6
NA Hillsborough 365 0 460 283 0 3 0
NA Hillsborough 366 0 1638 1053 0 18 5
NA Hillsborough 368 0 557 223 0 5 4
NA Hillsborough 369 0 302 107 1 0 3
NA Hillsborough 370 0 755 601 0 5 1
NA Hillsborough 371 0 495 243 0 5 4
NA Hillsborough 372 0 310 232 0 6 0
NA Hillsborough 373 0 182 50 0 0 0
NA Hillsborough 401 0 1129 1067 1 24 9
NA Hillsborough 403 0 928 573 0 20 5
NA Hillsborough 404 0 277 461 1 4 2
NA Hillsborough 405 0 695 319 0 6 2
NA Hillsborough 407 0 920 623 1 14 1
NA Hillsborough 410 0 623 404 0 11 4
NA Hillsborough 411 0 844 604 0 21 6
NA Hillsborough 412 0 969 1022 0 15 5
NA Hillsborough 413 0 404 379 0 8 3
NA Hillsborough 414 0 1294 526 2 27 8
NA Hillsborough 415 0 1100 855 1 29 7
NA Hillsborough 421 0 929 693 0 8 2
NA Hillsborough 422 0 1032 594 0 11 6
NA Hillsborough 423 0 864 517 0 14 2
NA Hillsborough 429 0 1034 622 1 19 7
NA Hillsborough 430 0 337 259 0 8 4
NA Hillsborough 431 0 1198 1134 0 30 4
NA Hillsborough 433 0 341 443 0 5 1
NA Hillsborough 434 0 1330 901 0 16 7
NA Hillsborough 451 0 919 764 0 18 5
NA Hillsborough 454 0 840 515 2 15 5
NA Hillsborough 455 0 562 441 1 6 3
NA Hillsborough 457 0 770 690 1 16 6
NA Hillsborough 459 0 1423 761 1 19 9
NA Hillsborough 461 0 361 274 0 8 4
NA Hillsborough 462 0 104 114 0 1 0
NA Hillsborough 463 0 647 237 0 11 2
NA Hillsborough 500 0 1636 1796 0 21 4
NA Hillsborough 501 0 591 533 0 5 6
NA Hillsborough 502 0 434 337 2 8 3
NA Hillsborough 503 0 1323 889 1 21 8
NA Hillsborough 504 0 1269 615 0 26 6
NA Hillsborough 505 0 1535 1036 0 28 12
NA Hillsborough 506 0 448 505 0 3 3
NA Hillsborough 507 0 850 741 0 11 8
NA Hillsborough 508 0 1018 1146 0 12 4
NA Hillsborough 509 0 576 604 0 13 3
NA Hillsborough 510 0 793 939 0 14 4
NA Hillsborough 511 0 988 809 0 16 7
NA Hillsborough 512 0 458 355 0 6 2
NA Hillsborough 513 0 321 393 1 3 1
NA Hillsborough 514 0 581 691 1 9 4
NA Hillsborough 516 0 819 828 0 14 4
NA Hillsborough 517 0 614 629 0 15 2
NA Hillsborough 518 0 163 382 0 3 3
NA Hillsborough 519 0 798 740 0 12 3
NA Hillsborough 520 0 471 353 1 14 1
NA Hillsborough 521 0 897 943 0 22 10
NA Hillsborough 522 0 404 462 0 2 5
NA Hillsborough 523 0 1164 958 0 16 7
NA Hillsborough 524 0 579 469 0 11 5
NA Hillsborough 525 0 1307 1365 0 21 8
NA Hillsborough 526 0 484 686 0 5 4
NA Hillsborough 527 0 1509 2187 1 18 10
NA Hillsborough 528 0 627 1345 1 13 8
NA Hillsborough 529 0 913 1331 0 19 4
NA Hillsborough 530 0 418 625 0 2 2
NA Hillsborough 531 0 993 1622 0 16 6
NA Hillsborough 532 0 139 308 1 1 1
NA Hillsborough 533 0 1134 1171 0 8 7
NA Hillsborough 534 0 941 640 0 12 7
NA Hillsborough 535 0 747 511 0 15 2
NA Hillsborough 536 0 316 456 0 2 0
NA Hillsborough 537 0 183 281 0 4 2
NA Hillsborough 538 0 809 1143 1 11 9
NA Hillsborough 539 0 462 513 0 7 3
NA Hillsborough 540 0 322 413 0 6 1
NA Hillsborough 541 0 65 152 0 2 0
NA Hillsborough 542 0 152 193 0 3 0
NA Hillsborough 550 0 303 440 0 1 2
NA Hillsborough 551 0 680 877 0 13 1
NA Hillsborough 552 0 636 654 0 9 3
NA Hillsborough 554 0 390 448 0 2 3
NA Hillsborough 555 0 400 355 0 6 5
NA Hillsborough 557 0 673 538 1 12 7
NA Hillsborough 559 0 693 137 1 13 4
NA Hillsborough 560 0 134 108 0 1 0
NA Hillsborough 561 0 97 118 0 7 0
NA Hillsborough 562 0 1898 363 0 20 4
NA Hillsborough 563 0 1059 251 0 11 3
NA Hillsborough 565 0 87 61 0 2 0
NA Hillsborough 566 0 858 171 0 11 11
NA Hillsborough 567 0 437 95 1 15 0
NA Hillsborough 569 0 874 846 0 21 7
NA Hillsborough 571 0 649 493 0 12 2
NA Hillsborough 573 0 90 64 0 3 0
NA Hillsborough 574 0 943 910 0 16 4
NA Hillsborough 575 0 803 845 1 13 4
NA Hillsborough 577 0 1275 1144 1 20 6
NA Hillsborough 578 0 570 626 1 7 2
NA Hillsborough 579 0 684 1064 0 18 5
NA Hillsborough 581 0 852 528 0 21 8
NA Hillsborough 583 0 769 321 0 11 5
NA Hillsborough 584 0 613 220 1 3 8
NA Hillsborough 585 0 745 1014 1 18 9
NA Hillsborough 587 0 781 1056 0 19 9
NA Hillsborough 589 0 453 740 0 7 2
NA Hillsborough 591 0 905 1624 1 21 3
NA Hillsborough 595 0 780 1247 0 18 3
NA Hillsborough 601 0 1019 394 0 23 6
NA Hillsborough 605 0 171 149 0 5 1
NA Hillsborough 613 0 658 81 0 13 2
NA Hillsborough 617 0 1421 218 0 24 5
NA Hillsborough 622 0 551 172 0 3 1
NA Hillsborough 623 0 931 191 0 9 4
NA Hillsborough 625 0 328 259 0 3 6
NA Hillsborough 626 0 415 177 0 2 3
NA Hillsborough 629 0 838 629 1 11 7
NA Hillsborough 631 0 321 510 0 10 3
NA Hillsborough 633 0 436 983 1 6 1
NA Hillsborough 635 0 698 527 0 7 12
NA Hillsborough 636 0 156 153 0 3 2
NA Hillsborough 637 0 24 6 0 1 0
NA Hillsborough 639 0 158 444 0 8 3
NA Hillsborough 641 0 714 148 0 13 6
NA Hillsborough 643 0 303 70 1 1 1
NA Hillsborough 650 0 508 134 1 7 2
NA Hillsborough 651 0 653 472 1 5 5
NA Hillsborough 652 0 733 307 1 6 5
NA Hillsborough 653 0 753 625 0 12 0
NA Hillsborough 654 0 471 154 0 5 2
NA Hillsborough 655 0 837 659 0 12 5
NA Hillsborough 657 0 664 411 0 7 5
NA Hillsborough 658 0 589 152 0 6 0
NA Hillsborough 659 0 912 599 1 13 5
NA Hillsborough 661 0 650 355 0 5 5
NA Hillsborough 662 0 276 180 0 5 0
NA Hillsborough 671 0 2221 1586 0 31 8
NA Hillsborough 673 0 1445 788 0 19 6
NA Hillsborough 700 0 177 297 0 2 2
NA Hillsborough 701 0 1276 1860 0 22 5
NA Hillsborough 702 0 126 262 0 1 0
NA Hillsborough 703 0 363 812 0 7 0
NA Hillsborough 704 0 117 304 0 3 1
NA Hillsborough 705 0 80 456 0 0 2
NA Hillsborough 706 0 187 693 0 2 4
NA Hillsborough 707 0 236 674 1 2 5
NA Hillsborough 708 0 1003 1556 0 14 7
NA Hillsborough 709 0 369 986 0 9 6
NA Hillsborough 710 0 331 533 0 6 1
NA Hillsborough 711 0 155 613 1 6 3
NA Hillsborough 712 0 456 661 0 8 4
NA Hillsborough 713 0 676 573 0 6 1
NA Hillsborough 721 0 537 1156 0 13 3
NA Hillsborough 750 0 806 1448 0 6 3
NA Hillsborough 751 0 687 1359 0 7 3
NA Hillsborough 753 0 1338 550 1 13 7
NA Hillsborough 754 0 460 798 0 6 6
NA Hillsborough 755 0 293 403 0 7 5
NA Hillsborough 757 0 1002 948 1 18 12
NA Hillsborough 759 0 745 1301 0 15 11
NA Hillsborough 761 0 509 1664 1 14 6
NA Hillsborough 763 0 157 334 0 4 6
NA Hillsborough 764 0 484 1055 0 16 4
NA Hillsborough 765 0 234 914 0 9 1
NA Hillsborough 767 0 473 927 0 13 8
NA Hillsborough 769 0 276 1066 0 10 9
NA Hillsborough 801 0 628 698 0 4 4
NA Hillsborough 802 0 591 679 0 10 7
NA Hillsborough 803 0 278 355 0 3 1
NA Hillsborough 804 0 1202 1503 0 21 6
NA Hillsborough 805 0 414 817 1 4 5
NA Hillsborough 806 0 581 1043 0 7 4
NA Hillsborough 807 0 169 320 0 2 2
NA Hillsborough 808 0 557 683 0 6 5
NA Hillsborough 809 0 188 248 1 4 4
NA Hillsborough 810 0 649 891 0 10 4
NA Hillsborough 811 0 753 1176 1 14 4
NA Hillsborough 813 0 1285 1974 1 22 14
NA Hillsborough 814 0 520 1316 0 13 4
NA Hillsborough 815 0 288 500 0 2 0
NA Hillsborough 816 0 486 863 0 5 4
NA Hillsborough 817 0 994 1604 0 22 10
NA Hillsborough 818 0 863 1141 0 15 3
NA Hillsborough 819 0 350 545 0 13 4
NA Hillsborough 820 0 825 1099 0 16 2
NA Hillsborough 821 0 1261 1256 0 19 10
NA Hillsborough 825 0 782 966 1 12 8
NA Hillsborough 827 0 659 905 0 13 4
NA Hillsborough 828 0 2754 1479 0 23 17
NA Hillsborough 829 0 1068 911 0 11 5
NA Hillsborough 830 0 779 555 0 9 12
NA Hillsborough 832 0 976 789 0 19 1
NA Hillsborough 833 0 661 386 0 8 4
NA Hillsborough 834 0 840 460 0 7 3
NA Hillsborough 851 0 1114 990 0 14 11
NA Hillsborough 852 0 1615 651 0 16 7
NA Hillsborough 853 0 450 162 0 5 4
NA Hillsborough 854 0 11 23 0 0 0
NA Hillsborough 855 0 777 640 0 21 5
NA Hillsborough 856 0 931 1242 0 23 10
NA Hillsborough 857 0 760 374 0 10 5
NA Hillsborough 858 0 500 456 0 9 3
NA Hillsborough 860 0 495 472 0 7 4
NA Hillsborough 862 0 38 83 0 1 0
NA Hillsborough 863 0 256 339 0 6 7
NA Hillsborough 867 0 1387 1517 0 15 11
NA Hillsborough 868 0 485 538 0 2 2
NA Hillsborough 869 0 546 586 0 9 6
NA Hillsborough 871 0 946 1137 2 12 6
NA Hillsborough 875 0 1292 1437 0 16 9
NA Hillsborough 876 0 698 767 0 7 4
NA Hillsborough 877 0 133 152 2 4 1
NA Hillsborough 879 0 1191 1025 0 15 5
NA Hillsborough 883 0 968 535 1 11 11
NA Hillsborough 885 0 1044 784 0 7 6
