COUNTY AREA TOTAL DEM REP LIB GRN REF NLP CON WI
Houston "TAYLOR CITY HALL" 0 156 817 6 9 4 0 0 0
Houston "REHOBETH FIRE STATION" 0 140 718 3 4 5 0 0 0
Houston "MADRID VOLUNTEER FIRE" 0 116 310 1 4 4 0 1 0
Houston "COTTONWOOD CITY HALL" 0 240 596 1 5 8 0 0 0
Houston "HODGESVILLE VOLUNTEER FIRE" 0 173 804 2 4 4 0 0 0
Houston "ENTERPRISE CHURCH" 0 64 232 2 4 2 0 0 0
Houston "LOVETOWN VOLUNTEER FIRE" 0 42 189 2 1 1 0 0 0
Houston "COWARTS CITY HALL" 0 204 642 1 4 1 0 0 0
Houston "WEBB CITY HALL" 0 150 445 0 5 2 1 0 0
Houston "KINSEY CITY HALL" 0 190 399 1 9 1 0 0 1
Houston "ASHFORD 1st NATIONAL BANK" 0 376 715 2 4 13 1 0 0
Houston "HARMON SCHOOL" 0 31 91 0 3 3 0 0 0
Houston "LUCY VOLUNTEER FIRE" 0 105 79 0 1 1 1 0 0
Houston "PANSEY VOLUNTEER FIRE" 0 60 178 0 1 3 0 0 0
Houston "GORDON CITY HALL" 0 175 40 1 0 0 0 0 0
Houston "COLUMBIA NUTRITION CTR" 0 230 448 1 0 1 0 0 0
Houston "DUPREE COMMUNITY CENTER" 0 27 133 2 2 2 0 0 0
Houston "ABSENTEE VOTERS" 0 317 808 3 11 1 1 0 3
Jackson "BRIDGEPORT #1" 0 361 235 1 3 3 0 1 0
Jackson "BRIDGEPORT #2" 0 430 275 1 2 5 2 0 0
Jackson "LONG ISLAND" 0 31 32 0 1 0 0 0 0
Jackson "STEVENSON #1" 0 409 273 2 3 9 0 0 0
Jackson "STEVENSON #2" 0 386 215 0 0 3 0 0 0
Jackson BRYANT 0 249 453 3 6 7 0 0 0
Jackson FACKLER 0 166 145 1 3 4 0 0 0
Jackson "FLAT ROCK" 0 137 162 1 2 3 1 0 0
Jackson HOLLYWOOD 0 379 248 2 2 5 0 1 0
Jackson PISGAH 0 443 324 0 11 1 0 1 0
Jackson LANGSTON 0 49 54 1 1 0 0 0 0
Jackson TUPELO 0 88 137 2 1 1 0 1 0
Jackson LARKINSVILLE 0 120 105 1 4 2 0 0 0
Jackson "MINK CREEK" 0 109 121 1 3 1 0 1 0
Jackson "WOODVILLE CITY HALL" 0 202 198 3 1 3 0 0 2
Jackson "TRENTON FIRE HALL" 0 24 23 0 0 1 0 0 0
Jackson COLLINS 0 31 29 0 0 2 0 0 0
Jackson "BISHOP SWAFFORDS STORE" 0 34 19 0 2 0 0 0 0
Jackson "GROSS SPRINGS <CHRISTIAN HOME>" 0 97 103 0 3 2 0 0 0
Jackson "SCOTTSBORO NATIONAL GUARD #1" 0 809 918 5 12 14 0 0 0
Jackson "SCOTTSBORO NATIONAL GUARD #2" 0 761 798 3 17 6 2 0 0
Jackson "SCOTTSBORO NATIONAL GUARD #3" 0 832 926 9 32 6 0 0 0
Jackson SKYLINE 0 217 315 0 2 1 0 0 0
Jackson "PAINT ROCK" 0 76 96 1 1 0 0 0 0
Jackson SECTION 0 355 307 1 13 4 0 0 1
Jackson HYTOP 0 73 41 1 1 2 0 0 0
Jackson GARTH 0 58 39 0 0 0 0 0 0
Jackson HOLLYTREE 0 59 41 0 0 2 0 0 0
Jackson DUTTON 0 421 323 2 11 6 0 0 0
Jackson "HIGDON - SAND MTN HIGH SCHOOL" 0 268 228 2 6 2 0 0 1
Jackson MACEDONIA 0 280 241 2 11 2 0 0 0
Jackson "HOLLY SPRINGS BAPTIST CHURCH" 0 27 38 0 1 1 0 0 0
Jackson "PLEASANT GROVES FIRE HALL" 0 44 61 0 4 6 0 0 0
Jackson LIMROCK 0 100 51 0 2 2 0 0 0
Jackson HAMBRICK 0 13 12 0 1 0 0 0 0
Jackson PRINCETON 0 40 31 0 3 0 0 0 0
Jackson CROW 0 49 59 0 2 5 0 0 0
Jackson ASPEL 0 80 59 0 5 0 0 0 0
Jackson WININGER 0 64 101 1 0 0 0 0 0
Jackson ROSALIE 0 357 225 2 4 4 1 0 0
Jackson "DEANS CHAPEL" 0 121 122 0 1 1 0 0 0
Jackson "ABSENTEE VOTERS" 0 217 292 0 7 2 0 0 0
Jefferson "HUNTER ST. BAPT. CH." 0 646 2859 10 43 3 1 1 0
Jefferson "FIRE STATION #3" 0 230 755 3 10 10 0 0 0
Jefferson "INDIAN FORD FIRE STA" 0 77 249 0 5 1 0 0 0
Jefferson "PLEASANT HILL U.M.C." 0 716 2548 15 26 12 0 0 0
Jefferson "BESSEMER TECH. COL." 0 483 902 2 6 3 0 1 0
Jefferson "OAK GROVE MASONIC" 0 198 584 1 3 5 0 1 0
Jefferson "ALLIANCE COMM. CTR" 0 245 633 2 15 1 0 0 0
Jefferson "CONCORD FIRE STATION" 0 384 1383 5 19 5 3 0 0
Jefferson "HUEYTOWN COMM. SCHOO" 0 468 1025 6 20 0 0 3 0
Jefferson "HUEYTOWN CITY HALL" 0 622 1824 6 23 7 0 2 0
Jefferson "VIRGINIA VOL. FIRE" 0 294 1164 4 11 4 0 0 0
Jefferson "LEEDS NAT GUARD ARM." 0 706 704 11 16 4 0 1 0
Jefferson "LEEDS HIGH SCHOOL" 0 521 1609 6 27 4 1 1 0
Jefferson "OVERTON RD. UMC" 0 414 1572 4 54 4 2 0 0
Jefferson "ST. LUKE EPIS. CH" 0 600 2654 13 56 2 1 0 0
Jefferson "MTN BROOK CITY HALL" 0 431 2202 25 49 2 1 0 0
Jefferson "EASTWOOD MALL" 0 685 1538 18 43 7 0 1 0
Jefferson "IRONDALE SR CIT BLDG" 0 1234 908 5 33 6 0 3 0
Jefferson "IRONDALE CITY HALL" 0 414 963 8 26 6 0 0 0
Jefferson "FIRE STATION #31 02" 0 139 205 2 7 1 1 0 0
Jefferson "TRUSSVILLE CITY HALL" 0 909 5477 24 76 7 2 3 0
Jefferson "BREWSTER ROAD BAP.CH" 0 607 1983 8 33 7 0 0 0
Jefferson "CLEARVIEW BAP. CHURC" 0 551 2118 10 26 9 0 2 0
Jefferson "CENTER PT. CT HOUSE" 0 811 1772 4 21 9 0 2 0
Jefferson "HILLDALE BAPT. CH 02" 0 1049 1730 9 30 11 0 2 0
Jefferson "JEFFERSON ST. JR. CO" 0 1404 529 1 10 5 2 0 0
Jefferson "L M SMITH MIDDLE SCH" 0 1383 1116 1 22 7 3 1 0
Jefferson "LADY OF LOURDES FAM" 0 917 1306 12 27 6 1 2 0
Jefferson "FIRE STATION #30" 0 441 702 2 26 7 0 0 0
Jefferson "EAST JEFF. FIRE DEPT" 0 39 167 3 3 2 0 0 0
Jefferson "HUFFMAN MIDDLE SCH" 0 553 1238 11 17 4 0 0 0
Jefferson "NORTH ROEBUCK ELEM" 0 762 875 8 16 5 0 0 0
Jefferson "DON HAWKINS PARK" 0 707 1075 8 36 4 1 0 0
Jefferson "SHEPHERD CENTER EAST" 0 1268 590 10 22 7 0 1 0
Jefferson "BROOKWOOD BAP. CHURC" 0 664 2077 8 49 2 1 1 0
Jefferson "CAHABA HTS COMM BLDG" 0 592 1960 21 59 5 3 3 0
Jefferson "FIRE STATION #32" 0 385 1438 10 22 5 1 2 0
Jefferson "MOUNTAIN CHPL U.M.C." 0 409 2594 18 37 3 0 0 0
Jefferson "FIRE STATION #2" 0 496 1917 13 34 1 0 2 0
Jefferson "MNT.BROOK GRAMMER SC" 0 73 457 2 9 0 0 0 0
Jefferson "BIR BOTANICAL GARDEN" 0 331 700 10 23 5 1 0 0
Jefferson "SHADES CAHABA ELEM" 0 568 1528 13 62 0 0 0 0
Jefferson "HOMEWOOD PARK & REC" 0 401 503 8 44 2 2 0 0
Jefferson "HOMEWOOD LIBRARY" 0 793 2387 24 82 10 2 0 0
Jefferson "EDGEWOOD ELEM. SCH." 0 747 1660 22 62 4 0 2 0
Jefferson "SHADES MTN CH CHRIST" 0 465 1350 14 36 4 3 1 0
Jefferson "BLUFF PARK COMM CNT" 0 204 673 5 25 3 1 0 0
Jefferson "SHADES CREST BAP CHR" 0 457 1837 9 46 10 0 1 0
Jefferson "PRINCE PEACE CATH CH" 0 666 2379 11 52 9 2 5 0
Jefferson "VESTAVIA HILLS CV CT" 0 521 1876 11 37 8 1 1 0
Jefferson "VESTAVIA CITY HALL" 0 525 2308 19 52 4 0 0 0
Jefferson "VESTAVIA HILLS H.S." 0 594 2618 13 51 5 0 2 0
Jefferson "HOOVER PARK & REC" 0 768 2511 12 48 12 1 0 0
Jefferson "HOOVER CITY COUNCIL" 0 987 2120 25 76 9 3 2 0
Jefferson "OAKMONT PRESB. CHR" 0 467 1970 10 41 3 0 0 0
Jefferson "SAINT MARK U.M.C." 0 667 2696 13 59 13 2 2 0
Jefferson "TRAFFORD CITY HALL" 0 166 404 0 4 2 0 0 0
Jefferson "KERMIT JOHNSON ELEM" 0 297 979 6 7 4 1 2 0
Jefferson "PALMERDALE 1ST BAPT." 0 253 1351 5 20 4 0 0 0
Jefferson "CLAY COMMUNITY CTR." 0 453 2946 9 33 11 1 2 0
Jefferson "MOUNTAIN VIEW BAPT." 0 209 1314 7 15 6 0 0 0
Jefferson "PINSON U.M.C." 0 424 1680 8 29 4 0 2 0
Jefferson "FIRE STATION #28" 0 570 340 4 4 3 0 0 0
Jefferson "GARDENDALE CIVIC CNT" 0 981 4119 15 44 12 2 1 0
Jefferson "MORRIS TOWN HALL" 0 203 1089 7 12 4 0 0 0
Jefferson "KIMBERLY CITY HALL" 0 185 724 3 10 5 0 0 0
Jefferson "WARRIOR CITY HALL" 0 524 747 4 6 3 2 2 0
Jefferson "CORNER SCHOOL" 0 240 1004 0 12 7 0 0 0
Jefferson "BAGLEY JUNIOR H. S." 0 423 1155 2 18 10 0 0 0
Jefferson "MT OLIVE ELEM SCH" 0 336 1591 4 12 7 0 2 0
Jefferson "MT OLIVE COMM CENTER" 0 230 1127 6 8 4 1 0 0
Jefferson "BROOKSIDE CITY HALL" 0 358 533 1 11 4 0 1 0
Jefferson "GRAYSVILLE LIBRARY" 0 170 343 2 6 2 0 1 0
Jefferson "MASONIC LODGE WEST J" 0 205 418 4 9 6 0 1 0
Jefferson "ADAMSVILLE BAP. CHR" 0 462 1205 4 9 10 0 1 0
Jefferson "BOOKER HGTS DEV.CORP" 0 65 0 0 0 0 0 0 0
Jefferson "MAYTOWN CITY HALL" 0 58 155 1 1 1 0 0 0
Jefferson "SYLVAN SPRINGS COMM" 0 222 686 3 13 5 0 1 0
Jefferson "PLEASANT GROVE COMM" 0 1174 3238 8 28 23 1 1 0
Jefferson "HUEYTOWN COUNCIL CLB" 0 99 238 0 3 2 0 0 0
Jefferson "WIGGINS LIBRARY AND REC" 0 1218 31 2 2 0 0 0 0
Jefferson "LEE ELEM SCHOOL" 0 1033 32 0 3 1 0 0 0
Jefferson "HARRISON PARK COMM" 0 2089 33 1 3 3 0 0 0
Jefferson "HEMPHILL SCH REC BLD" 0 588 40 1 2 0 0 0 0
Jefferson "JACKSON ELEM SCHOOL" 0 1182 21 0 4 0 0 0 0
Jefferson "GREEN SPRINGS BAPT." 0 1314 852 24 50 2 1 0 0
Jefferson "AFTON LEE COMM CTR" 0 220 26 1 6 0 0 0 0
Jefferson "HOMEWOOD CRTHOUSE" 0 573 999 6 32 3 1 1 0
Jefferson "CRUMTON REC CENTER" 0 1339 20 3 3 2 0 0 0
Jefferson "WENONAH ELEM SCHOOL" 0 351 7 2 1 0 0 0 0
Jefferson "PINE HAVEN BAPT CHR" 0 207 296 4 8 3 1 0 0
Jefferson "SHADY GROVE BAPT CHR" 0 53 111 0 2 0 0 1 0
Jefferson "FIRE STATION #22" 0 1128 829 19 162 4 2 0 0
Jefferson "SOUTHSIDE LIBRARY" 0 150 101 6 19 0 0 0 0
Jefferson "RAMSAY HIGH SCHOOL" 0 839 351 21 93 6 2 0 0
Jefferson "GLEN IRIS ELEM SCH" 0 734 485 22 108 3 1 0 0
Jefferson "CENTER STREET MID SC" 0 1979 32 1 8 0 0 0 0
Jefferson "WASHINGTON ELEM SCH" 0 1198 10 1 4 1 0 2 0
Jefferson "ELYTON ELEM SCHOOL" 0 1185 58 1 2 2 0 0 0
Jefferson "LEGION FIELD LOBBY 7" 0 2401 60 0 7 1 1 0 0
Jefferson "WOODLAWN FIRE STA." 0 818 320 7 51 4 0 0 0
Jefferson "CRESTWOOD COM ED CTR" 0 877 1144 20 104 7 1 0 0
Jefferson "AVONDALE ELEM SCHOOL" 0 627 629 12 84 6 1 0 0
Jefferson "INDEPENDENT PRESB CH" 0 314 351 7 32 1 2 0 0
Jefferson "AVONDALE LIBRARY" 0 413 127 10 25 2 0 0 0
Jefferson "ST. LUKES AME ZION" 0 206 5 0 0 0 0 0 0
Jefferson "SOUTHTOWN HOUSING" 0 161 21 1 6 0 0 0 0
Jefferson "COURTHOUSE LOBBY" 0 240 54 3 7 3 1 0 0
Jefferson "NORTHSIDE A. L. CTR" 0 510 27 1 1 1 0 0 0
Jefferson "FOUNTAIN HGTS PARK" 0 920 11 3 2 0 0 0 0
Jefferson "CARRIE TUGGLE ELEM" 0 575 12 0 2 0 0 0 0
Jefferson "WILKERSON MID SCHOOL" 0 719 14 0 6 0 1 0 0
Jefferson "WOODROW WILSON ELEM" 0 877 110 2 19 2 2 0 0
Jefferson "HILL ELEM SCHOOL" 0 927 21 1 0 0 0 0 0
Jefferson "MAURICE WEST COM CTR" 0 323 158 0 2 1 0 0 0
Jefferson "ADAMSVILLE SR CIT" 0 660 528 4 8 7 0 0 0
Jefferson "MULGA CITY HALL" 0 293 291 1 3 1 1 0 0
Jefferson "MINOR FIRE STATION" 0 547 494 2 6 8 0 0 0
Jefferson "WYLAM FIRE ST. #17" 0 983 317 1 10 5 1 1 0
Jefferson "ENSLEY REC. CENTER" 0 1709 140 2 5 3 0 1 0
Jefferson "FAIRFIELD CITY HALL" 0 493 83 2 1 2 0 0 0
Jefferson "FAIRFIELD FIRE STA." 0 1613 19 2 1 2 0 1 0
Jefferson "CHARLES BROWN SCHOOL" 0 1724 201 2 5 3 0 1 0
Jefferson "CENTRAL PARK ELEM." 0 922 66 1 1 2 0 1 0
Jefferson "FIVE POINTS WEST LIB" 0 672 38 3 2 1 0 1 0
Jefferson "JOHNS COMM CENTER" 0 232 272 2 3 1 0 0 0
Jefferson "FIRE STATION #4" 0 694 193 0 5 2 0 1 0
Jefferson "GILMORE-BELL VOC H S" 0 145 186 0 0 1 0 0 0
Jefferson "FIRE STATION #5" 0 723 77 3 3 1 0 0 0
Jefferson "BESSEMER CITY HALL" 0 858 231 4 1 1 0 0 0
Jefferson "NATIONAL GRD ARMORY" 0 954 110 1 2 2 0 0 0
Jefferson "JONESBORO ELEM SCH." 0 1173 873 6 15 8 1 1 0
Jefferson "MUSCODA COMM CENTER" 0 342 237 1 4 1 0 0 0
Jefferson "THOMPSON MANOR COMM" 0 568 164 0 9 5 2 0 0
Jefferson "SOUTHSIDE HOMES COMM" 0 1481 23 1 1 1 0 0 0
Jefferson "DUNBAR-ABRAMS COMM" 0 1484 14 2 1 1 0 0 0
Jefferson "LIPSCOMB FIRE STA." 0 258 53 0 1 0 0 0 0
Jefferson "NEW BETHEL BAP. CHR." 0 535 9 0 0 0 0 0 0
Jefferson "MT OLIVE BAP. CHURCH" 0 351 4 0 0 0 0 0 0
Jefferson "CENTRAL PARK REC CTR" 0 1364 245 3 5 2 0 0 0
Jefferson "RILEY ELEM SCHOOL" 0 1091 22 2 3 3 0 0 0
Jefferson "BRYANT CHAPEL AME CH" 0 708 9 0 0 1 0 0 0
Jefferson "MIDFIELD COMM CENTER" 0 1351 772 5 9 6 0 0 0
Jefferson "MAMIE FOSTER CENTER" 0 1132 8 1 2 0 0 0 0
Jefferson "LIPSCOMB CITY HALL" 0 664 110 3 1 1 0 0 0
Jefferson "BRIGHTON SR CIT BLDG" 0 973 39 2 1 1 0 0 0
Jefferson "BRIGHTON HIGH SCHOOL" 0 498 4 0 0 1 0 0 0
Jefferson "BROOKLANE COMM" 0 1128 197 1 6 6 0 1 0
Jefferson "NEW BETHLEHEM BAPT." 0 521 20 1 1 1 0 0 0
Jefferson "GLEN OAKS ELEM SCH" 0 2309 275 5 3 3 0 0 0
Jefferson "C J DONALD ELEM SCH" 0 127 14 1 2 1 0 0 0
Jefferson "TARRANT PARK & REC" 0 166 105 3 2 0 0 0 0
Jefferson "TARRANT CITY HALL" 0 655 1041 10 16 6 1 1 0
Jefferson "FIRE STATION #29" 0 1430 35 1 2 1 0 0 0
Jefferson "ROBINSON ELEM SCHOOL" 0 635 151 2 8 4 0 0 0
Jefferson "CURRY ELEM SCHOOL" 0 517 100 2 7 2 0 0 0
Jefferson "BARRETT ELEM SCHOOL" 0 813 93 1 3 3 0 2 0
Jefferson "OPORTO ARMORY" 0 597 73 1 3 0 0 0 0
Jefferson "GATE CITY ELEM SCH" 0 1216 44 1 3 0 0 0 0
Jefferson "WILLOW WOOD REC CTR" 0 1110 108 2 4 6 0 0 0
Jefferson "MORTON SIMPSON COMM" 0 877 10 0 2 0 0 0 0
Jefferson "KETONA NURSING HOME" 0 356 555 3 11 4 1 0 0
Jefferson "FULTONDALE COMM CTR" 0 720 2080 11 32 21 0 2 0
Jefferson "HOOPER CITY REC CTR" 0 1079 47 0 2 0 0 0 0
Jefferson "WRIGHTS CHAPEL U.M.C" 0 1014 11 5 1 0 0 0 0
Jefferson "LEWIS ELEM SCHOOL" 0 529 9 1 2 0 0 1 0
Jefferson "NORWOOD COMM CENTER" 0 1090 12 1 1 1 1 0 0
Jefferson "HUDSON MIDDLE SCHOOL" 0 1210 14 3 1 1 0 0 0
Jefferson "NORTH BIRMINGHAM REC" 0 951 22 0 7 3 2 0 0
Jefferson "HARRIMAN PARK REC CT" 0 351 5 3 3 1 0 0 0
Jefferson "INGLENOOK ELEM SCH" 0 617 113 0 1 1 0 0 0
Jefferson "MTN PARK 1ST BAP CHR" 0 509 23 0 3 0 0 0 0
Jefferson "DUPUY ELEM SCHOOL" 0 233 4 0 0 0 0 0 0
Jefferson "FORESTDALE SQUARE" 0 1008 767 3 15 8 2 1 0
Jefferson "HILLVIEW F.S. #1" 0 761 249 2 3 6 0 0 0
Jefferson "GEORGE SCOTT ELEM." 0 1979 27 2 5 4 0 0 0
Jefferson "MT HEBRON BAP CHURCH" 0 686 42 0 1 0 0 0 0
Jefferson "LIVELY HOPE BAP. CHR" 0 713 6 0 2 1 0 0 0
Jefferson "FAIRVIEW ELEM SCHOOL" 0 1408 114 0 4 5 0 0 0
Jefferson "ENSLEY HIGH SCHOOL" 0 735 13 1 2 0 0 0 0
Jefferson "EAST ENSLEY LIBRARY" 0 775 9 0 0 1 0 0 0
Jefferson "MORNINGSTAR BAP CHR" 0 187 6 0 1 0 0 0 0
Jefferson "PRATT CITY F.S. #18" 0 1564 48 5 4 2 1 0 0
Jefferson "SANDUSKY COMM SR PK" 0 194 397 0 9 2 0 0 0
Jefferson "WESTWOOD CRUM CHPL" 0 633 871 3 13 3 1 0 0
Jefferson "BIRMINGHAM ABSENTEE" 0 1490 2941 20 53 7 0 4 0
Jefferson "BESSEMER ABSENTEE" 0 517 705 4 10 2 0 0 0
Jefferson "PLEASANT HILL U.M.C." 0 0 0 0 0 0 0 0 0
Jefferson "PLEASANT HILL U.M.C." 0 0 0 0 0 0 0 0 0
Jefferson "SHEPHERD CENTER EAST" 0 0 0 0 0 0 0 0 0
Jefferson "SHEPHERD CENTER EAST" 0 0 0 0 0 0 0 0 0
Jefferson "WYLAM FIRE ST. #17" 0 0 0 0 0 0 0 0 0
Jefferson "WYLAM FIRE ST. #17" 0 0 0 0 0 0 0 0 0
Jefferson "BROOKLANE COMM 01" 0 0 0 0 0 0 0 0 0
Jefferson "BROOKLANE COMM" 0 0 0 0 0 0 0 0 0
Jefferson "BIRMINGHAM ABSENTEE" 0 0 0 0 0 0 0 0 0
Jefferson "BESSEMER ABSENTEE" 0 0 0 0 0 0 0 0 0
Lamar "Vernon East" 0 169 381 1 3 6 0 0 0
Lamar "Vernon West" 0 346 647 0 5 12 0 2 0
Lamar Crossville-Lawrence 0 91 158 0 5 0 0 0 0
Lamar Fairview-Sizemore 0 45 44 0 0 1 0 0 0
Lamar "Beaverton-Brown N" 0 28 20 0 0 2 0 0 0
Lamar "Beaverton-Brown S" 0 71 100 0 3 3 0 0 0
Lamar Crews-Goode 0 100 120 0 2 2 0 1 0
Lamar "Henson Sprgs" 0 38 46 0 0 1 0 0 2
Lamar Detroit-Millville 0 117 172 2 1 5 0 0 0
Lamar "Pine Sprgs" 0 71 107 0 7 2 0 0 0
Lamar "Sulligent-Moscow N" 0 408 515 1 3 3 0 0 3
Lamar "Sulligent-Moscow S" 0 167 206 0 5 0 0 0 0
Lamar Bedford-Military 0 71 97 1 3 0 0 1 1
Lamar Molloy-Betts 0 42 179 0 4 1 0 1 0
Lamar Trull 0 23 82 0 1 0 0 0 0
Lamar Vails 0 25 123 0 0 0 0 0 0
Lamar Millport 0 262 298 0 3 1 0 0 0
Lamar Kennedy-Steens 0 135 372 0 8 0 0 0 0
Lamar Strickland-King 0 18 76 0 0 0 0 0 0
Lamar Fernbank-Wilson 0 55 123 0 0 1 0 0 0
Lamar Hightogy-Ridge 0 51 135 1 0 2 0 0 0
Lamar "Mt Pleasant-Curry" 0 16 59 0 0 0 0 0 0
Lamar "Mt Olive-Guin" 0 43 87 0 0 1 0 0 0
Lamar "Blooming Grove" 0 12 47 0 1 1 0 0 0
Lamar Star 0 13 73 0 0 1 0 0 0
Lamar Absentee 0 236 203 0 3 5 1 1 0
Lauderdale "MITCHELL ANDERSON-TOWN HALL" 0 283 330 1 9 7 0 0 0
Lauderdale "ROGERSVILLE-SR. CIT. BLDG.  #1" 0 372 417 0 7 6 0 1 0
Lauderdale "ROGERSVILLE-SR. CIT. BLDG.  #2" 0 357 426 1 13 5 1 2 0
Lauderdale "LEXINGTON-FIRE STATION" 0 422 504 0 8 10 1 0 1
Lauderdale "CROSSROADS-SR. CIT. BLDG." 0 434 505 2 10 12 0 0 1
Lauderdale "GREENHILL COMMUNITY CENTER #1" 0 428 577 3 7 15 1 1 2
Lauderdale "GREENHILL COMMUNITY CENTER #2" 0 496 582 1 4 12 0 0 1
Lauderdale "CENTER STAR-COL. BANK COMM. RM" 0 600 759 7 23 21 0 2 5
Lauderdale "KILLEN-BAPTIST CHURCH #1" 0 279 476 2 4 7 1 2 0
Lauderdale "KILLEN-BAPTIST CHURCH #2" 0 378 666 4 7 3 0 2 0
Lauderdale "BLACKBURN-ZIP CITY COMM. CTR." 0 280 363 1 7 11 0 1 0
Lauderdale "ST. FLORIAN-TOWN HALL" 0 334 636 1 12 23 0 0 1
Lauderdale "FLORENCE RICHARDS CENTER" 0 178 198 0 13 5 0 0 0
Lauderdale "FLORENCE-1ST PRESBYTERIAN CH." 0 247 245 8 11 5 0 0 1
Lauderdale "FLORENCE-HANDY RECREATION CTR." 0 550 13 0 2 0 2 0 0
Lauderdale "FLORENCE SHERROD AVE CH CHRIST" 0 561 262 1 12 7 0 0 0
Lauderdale "FLORENCE-COFFEE HIGH SCHOOL" 0 217 272 3 8 6 0 1 0
Lauderdale FLORENCE-COLISEUM 0 106 28 0 0 0 0 0 0
Lauderdale "FLORENCE-EAST AT CNTRL BAPTIST" 0 371 187 0 4 4 0 1 0
Lauderdale "FLORENCE-HIBBETT SCHOOL" 0 290 460 3 15 6 0 0 2
Lauderdale "FLORENCE-HARLAN SCHOOL" 0 384 405 3 15 5 0 0 0
Lauderdale "FLORENCE-BLVD CHURCH OF CHRIST" 0 339 527 2 10 4 0 0 1
Lauderdale "BROADWAY RECREATION CENTER" 0 473 345 0 14 4 2 0 0
Lauderdale "HIGHLAND BAPTIST CHURCH #1" 0 376 409 6 8 6 0 0 0
Lauderdale "HIGHLAND BAPTIST CHURCH #2" 0 333 376 0 3 9 0 3 0
Lauderdale "FLORENCE-FOREST HILLS SCHOOL 1" 0 315 578 4 15 9 0 1 1
Lauderdale "FLORENCE-FOREST HILLS SCHOOL 2" 0 334 566 1 16 8 0 1 1
Lauderdale "DARBY DRIVE-CHURCH OF CHRIST" 0 283 380 4 13 1 0 0 1
Lauderdale "FLORENCE-BRADSHAW HIGH SCHOOL" 0 508 648 0 7 9 0 1 1
Lauderdale "FLORENCE-MARS HILL SCHOOL #1" 0 342 792 6 10 5 0 0 0
Lauderdale "FLORENCE-MARS HILL SCHOOL #2" 0 158 366 1 6 3 0 0 0
Lauderdale "FLORENCE-UNDERWOOD COMM CTR #1" 0 136 192 0 4 3 0 0 1
Lauderdale "FLORENCE-UNDERWOOD COMM CTR #2" 0 449 678 5 12 19 0 1 1
Lauderdale "CO. BOARD OF ED. ADM. BLDG." 0 412 808 4 13 5 0 0 0
Lauderdale "CLOVERDALE COMMUNITY CENTER" 0 350 540 0 5 9 1 0 1
Lauderdale "CENTRAL COMMUNITY CENTER" 0 411 536 0 12 9 0 0 0
Lauderdale "OAKLAND-FIRE STATION" 0 402 435 3 4 8 0 0 0
Lauderdale "CHAPEL-STEWARTVILLE CHURCH" 0 196 270 0 5 8 0 0 0
Lauderdale "WATERLOO-SR. CITIZENS' BLDG." 0 91 115 1 1 5 0 0 1
Lauderdale "ABSENTEE VOTERS" 0 400 606 0 5 2 1 3 0
Lawrence "Hillsboro City Hall" 0 340 52 0 0 1 0 0 0
Lawrence "Hillsboro City Hall" 0 0 0 0 0 0 0 0 0
Lawrence "Hillsboro VFD" 0 216 126 2 1 6 0 0 0
Lawrence "Hillsboro VFD" 0 0 0 0 0 0 0 0 0
Lawrence "N Courtland Sr CC" 0 387 31 0 2 0 2 2 0
Lawrence "N Courtland Sr CC" 0 0 0 0 0 0 0 0 0
Lawrence "Red Bank-Fire Sta" 0 283 63 1 1 2 0 0 0
Lawrence "Town Creek Sr Cit" 0 262 84 1 1 2 0 0 0
Lawrence "Courtland Fire Sta" 0 192 127 0 1 1 0 1 0
Lawrence "Donald Ch" 0 181 167 1 0 3 0 0 0
Lawrence "Donald Ch" 0 0 0 0 0 0 0 0 0
Lawrence "Wolf Sprgs comm Ctr" 0 203 188 1 0 11 0 0 2
Lawrence "Wolf Sprgs comm Ctr" 0 0 0 0 0 0 0 0 0
Lawrence "Flat Rock Comm Ctr" 0 71 93 1 1 6 0 0 0
Lawrence "Flat Rock Comm Ctr" 0 0 0 0 0 0 0 0 0
Lawrence "Hatton Masonic Hall" 0 342 326 3 7 5 1 0 1
Lawrence "Mt Hope Fire Sta" 0 168 157 0 0 3 0 0 0
Lawrence "Landersville Meth" 0 155 146 0 2 3 0 0 0
Lawrence "Woodard Bldg" 0 16 13 0 0 0 0 0 0
Lawrence "Caddo Fire Sta" 0 324 491 2 8 14 0 4 0
Lawrence "Caddo Sr Cit Site" 0 336 455 0 2 8 0 0 0
Lawrence "Kitchens Mill Masnc Hall" 0 204 263 3 5 3 0 0 0
Lawrence "Faith Bapt Ch" 0 128 218 1 6 5 0 0 0
Lawrence "Mt Moriah Fellow" 0 233 203 0 2 2 0 0 1
Lawrence "Aycock Bldg" 0 164 240 0 1 2 0 0 0
Lawrence "Loosier Ch of Christ" 0 125 94 0 4 2 0 0 0
Lawrence "Chalybeate Fire Sta" 0 244 361 1 2 9 1 0 0
Lawrence "Moulton Arm" 0 341 365 0 3 4 0 1 0
Lawrence "Fairfield Ch" 0 101 116 0 0 2 0 0 0
Lawrence "Pleasant Grove Ch" 0 126 152 0 2 4 0 0 0
Lawrence "Speake Vol Fire" 0 253 235 2 2 5 0 0 0
Lawrence "Lindsey Hall Ch" 0 18 19 0 0 0 0 0 0
Lawrence "Piney Grove Ch" 0 38 26 0 0 1 0 0 0
Lawrence "Pinhook Comm Ctr" 0 45 76 0 1 1 0 0 0
