COUNTY AREA TOTAL DEM REP CON LIB WGR IND1 IND2 IND3 IND4 IND5 IND6 IND7 IND8 IND9 IND10 IND11 SCATTERING
SHEBOYGAN "CITY OF SHEBOYGAN Ward 8" 465 207 214 1 24 5 2 0 0 4 0 0 0 0 0 0 0 8
SHEBOYGAN "CITY OF SHEBOYGAN Ward 9" 96 43 39 3 6 4 0 0 0 0 0 0 0 0 0 0 0 1
SHEBOYGAN "CITY OF SHEBOYGAN Ward 10" 810 418 305 5 46 21 1 1 0 5 0 0 0 0 0 0 0 8
SHEBOYGAN "CITY OF SHEBOYGAN Ward 11" 772 422 285 9 32 15 1 0 0 1 0 0 0 0 0 0 0 7
SHEBOYGAN "CITY OF SHEBOYGAN Ward 12" 782 379 325 2 39 17 0 0 0 10 0 0 0 0 0 0 0 10
SHEBOYGAN "CITY OF SHEBOYGAN Ward 13" 1103 612 380 8 70 13 2 3 0 5 0 0 0 0 0 0 0 10
SHEBOYGAN "CITY OF SHEBOYGAN Ward 14" 681 389 228 6 28 13 2 0 0 4 0 0 0 0 0 0 0 11
SHEBOYGAN "CITY OF SHEBOYGAN Ward 15" 374 196 142 3 19 4 0 0 0 0 0 0 0 0 0 0 0 10
SHEBOYGAN "CITY OF SHEBOYGAN Ward 16" 893 422 403 9 43 9 0 0 0 0 0 0 0 0 0 0 0 7
SHEBOYGAN "CITY OF SHEBOYGAN Ward 17" 726 359 318 2 34 5 2 0 0 2 0 0 0 0 0 0 0 4
SHEBOYGAN "CITY OF SHEBOYGAN Ward 18" 720 378 268 6 36 18 3 0 0 0 0 0 0 0 0 0 0 11
SHEBOYGAN "CITY OF SHEBOYGAN Ward 19" 1129 529 512 8 53 13 1 0 0 3 0 0 0 0 0 0 0 10
SHEBOYGAN "CITY OF SHEBOYGAN Ward 20" 902 441 394 3 48 8 0 0 0 2 0 0 0 0 0 0 0 6
SHEBOYGAN "CITY OF SHEBOYGAN Ward 21" 438 225 178 2 20 6 0 0 0 0 0 0 0 0 0 0 0 7
SHEBOYGAN "CITY OF SHEBOYGAN Ward 22" 1303 659 541 9 61 15 0 1 0 5 0 0 0 0 0 0 0 12
SHEBOYGAN "CITY OF SHEBOYGAN Ward 23" 1310 616 617 3 48 18 2 0 0 1 0 0 0 0 0 0 0 5
SHEBOYGAN "CITY OF SHEBOYGAN Ward 24" 1246 634 528 4 47 14 1 2 0 10 0 0 0 0 0 0 0 6
SHEBOYGAN "CITY OF SHEBOYGAN Ward 25" 963 421 491 0 32 4 0 0 0 1 0 0 0 0 0 0 0 14
SHEBOYGAN "CITY OF SHEBOYGAN Ward 26" 989 449 476 3 40 6 2 0 0 0 0 0 0 0 0 0 0 13
SHEBOYGAN "CITY OF SHEBOYGAN Ward 27" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SHEBOYGAN "CITY OF SHEBOYGAN Ward 28" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SHEBOYGAN "CITY OF SHEBOYGAN Ward 29" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SHEBOYGAN "CITY OF SHEBOYGAN Ward 30" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SHEBOYGAN "CITY OF SHEBOYGAN Ward 31" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SHEBOYGAN "CITY OF SHEBOYGAN Ward 32" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SHEBOYGAN "CITY OF SHEBOYGAN FALLS Wards 1-2,9" 1675 610 946 11 64 13 1 0 0 13 0 0 0 0 0 0 0 17
SHEBOYGAN "CITY OF SHEBOYGAN FALLS Wards 3-5" 1459 613 701 9 84 21 4 2 0 11 0 0 0 0 1 0 0 13
SHEBOYGAN "CITY OF SHEBOYGAN FALLS Wards 6-8" 1420 555 751 14 67 7 0 0 0 10 0 0 0 0 0 0 0 16
TAYLOR "TOWN OF AURORA Ward 1" 179 39 135 0 1 2 1 0 0 0 0 0 0 0 0 0 0 1
TAYLOR "TOWN OF BROWNING Ward 1" 424 73 325 3 16 3 1 0 0 2 0 0 0 0 0 0 0 1
TAYLOR "TOWN OF CHELSEA Ward 1" 379 86 274 3 9 0 1 1 0 1 0 0 0 0 0 0 0 4
TAYLOR "TOWN OF CLEVELAND Ward 1" 131 21 98 1 9 2 0 0 0 0 0 0 0 0 0 0 0 0
TAYLOR "TOWN OF DEER CREEK Ward 1" 348 60 279 0 7 1 0 0 0 0 0 0 0 0 0 0 0 1
TAYLOR "TOWN OF FORD Ward 1" 137 37 94 0 5 1 0 0 0 0 0 0 0 0 0 0 0 0
TAYLOR "TOWN OF GOODRICH Ward 1" 278 60 206 1 8 1 0 0 0 1 0 0 0 0 1 0 0 0
TAYLOR "TOWN OF GREENWOOD Ward 1" 322 73 239 1 5 3 0 0 0 1 0 0 0 0 0 0 0 0
TAYLOR "TOWN OF GROVER Ward 1" 132 19 103 0 5 3 0 1 0 1 0 0 0 0 0 0 0 0
TAYLOR "TOWN OF HAMMEL Ward 1-2" 406 94 294 1 10 1 1 0 0 1 0 0 0 0 0 0 0 4
TAYLOR "TOWN OF HOLWAY Ward 1" 269 62 189 4 9 3 1 0 0 1 0 0 0 0 0 0 0 0
TAYLOR "TOWN OF JUMP RIVER Ward 1" 140 44 92 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0
TAYLOR "TOWN OF LITTLE BLACK Ward 1-2" 552 142 382 2 18 2 2 1 0 1 0 0 0 0 0 0 0 2
TAYLOR "TOWN OF MAPLEHURST Ward 1" 173 33 136 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0
TAYLOR "TOWN OF MCKINLEY Ward 1" 171 24 143 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0
TAYLOR "TOWN OF MEDFORD Ward 1-3" 1299 297 932 4 48 1 0 0 0 3 0 0 0 0 0 0 0 14
TAYLOR "TOWN OF MOLITOR Ward 1" 170 47 118 0 1 2 1 1 0 0 0 0 0 0 0 0 0 0
TAYLOR "TOWN OF PERSHING Ward 1" 76 30 44 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
TAYLOR "TOWN OF RIB LAKE Ward 1-2" 382 86 273 2 15 2 0 1 0 1 0 0 0 0 0 0 0 2
TAYLOR "TOWN OF ROOSEVELT Ward 1" 173 47 118 1 6 1 0 0 0 0 0 0 0 0 0 0 0 0
TAYLOR "TOWN OF TAFT Ward 1" 146 36 103 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0
TAYLOR "TOWN OF WESTBORO Ward 1" 371 70 287 2 6 2 0 0 0 1 0 0 1 0 0 0 0 2
TAYLOR "VILLAGE OF GILMAN Ward 1" 183 61 112 1 5 3 0 0 0 0 0 0 0 0 0 0 0 1
TAYLOR "VILLAGE OF LUBLIN Ward 1" 53 13 39 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
TAYLOR "VILLAGE OF RIB LAKE Ward 1" 354 103 232 5 7 2 0 1 0 0 0 0 0 0 0 0 0 4
TAYLOR "VILLAGE OF STETSONVILLE Ward 1" 246 70 163 2 8 2 0 1 0 0 0 0 0 0 0 0 0 0
TAYLOR "CITY OF MEDFORD Ward 1-8" 1990 671 1179 13 79 28 1 2 0 8 0 0 0 0 0 0 0 9
TREMPEALEAU "TOWN OF ALBION Wards 1-2" 345 126 202 0 15 2 0 0 0 0 0 0 0 0 0 0 0 0
TREMPEALEAU "TOWN OF ARCADIA Wards 1-4" 914 319 572 6 11 4 0 0 0 0 0 0 0 0 0 0 0 2
TREMPEALEAU "TOWN OF BURNSIDE Wards 1-2" 205 76 120 1 6 1 0 0 0 0 0 0 0 0 0 0 0 1
TREMPEALEAU "TOWN OF CALEDONIA Wards 1-2" 503 188 287 2 13 8 0 1 0 2 0 0 0 0 0 0 0 2
TREMPEALEAU "TOWN OF CHIMNEY ROCK Ward 1" 149 63 84 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
TREMPEALEAU "TOWN OF DODGE Ward 1" 234 95 130 4 3 1 0 0 0 0 0 0 0 0 0 0 0 1
TREMPEALEAU "TOWN OF ETTRICK Wards 1-2" 681 313 333 3 15 12 0 0 0 0 0 0 0 0 0 0 0 5
TREMPEALEAU "TOWN OF GALE Wards 1-3" 951 354 547 6 31 8 0 1 0 2 0 0 0 0 0 0 0 2
TREMPEALEAU "TOWN OF HALE Ward 1" 575 226 328 3 16 0 0 1 0 0 0 0 0 0 0 0 0 1
TREMPEALEAU "TOWN OF LINCOLN Wards 1-2" 323 140 163 0 13 3 0 0 0 1 0 0 0 0 0 0 0 3
TREMPEALEAU "TOWN OF PIGEON Wards 1-2" 363 142 199 2 12 2 1 0 0 3 0 0 0 0 0 0 0 2
TREMPEALEAU "TOWN OF PRESTON Wards 1-3" 423 172 232 4 11 2 0 0 0 0 0 0 0 0 0 0 0 2
TREMPEALEAU "TOWN OF SUMNER Ward 1" 437 177 240 2 10 4 0 0 0 3 0 0 0 0 0 0 0 1
TREMPEALEAU "TOWN OF TREMPEALEAU Ward 1-2" 1014 421 548 5 26 11 0 0 0 1 0 0 0 0 0 0 0 2
TREMPEALEAU "TOWN OF UNITY Wards 1-2" 285 112 152 4 8 4 0 0 0 4 0 0 0 0 0 0 0 1
TREMPEALEAU "VILLAGE OF ELEVA Ward 1" 307 137 160 1 8 1 0 0 0 0 0 0 0 0 0 0 0 0
TREMPEALEAU "VILLAGE OF ETTRICK Ward 1" 264 116 136 0 8 3 0 0 0 0 0 0 0 0 0 0 0 1
TREMPEALEAU "VILLAGE OF PIGEON FALLS Ward 1" 190 89 87 3 8 0 0 0 0 0 0 0 0 0 0 0 0 3
TREMPEALEAU "VILLAGE OF STRUM Wards 1-2" 510 251 229 1 18 2 1 0 0 3 0 0 0 0 0 0 0 5
TREMPEALEAU "VILLAGE OF TREMPEALEAU Wards 1-2" 902 362 482 4 33 9 0 0 0 2 0 0 0 0 0 0 0 10
TREMPEALEAU "CITY OF ARCADIA Wards 1-3" 798 292 469 7 20 7 1 0 0 0 0 0 0 0 0 0 0 2
TREMPEALEAU "CITY OF BLAIR Wards 1-3" 514 241 241 4 16 6 0 1 0 0 0 0 0 0 0 0 0 5
TREMPEALEAU "CITY OF GALESVILLE Ward 1-3" 764 330 392 3 22 11 0 0 0 0 0 0 0 0 0 0 0 6
TREMPEALEAU "CITY OF INDEPENDENCE Wards 1-3" 468 179 258 3 15 8 2 0 0 1 0 0 0 0 0 0 0 2
TREMPEALEAU "CITY OF OSSEO Wards 1-3" 865 389 436 3 22 6 1 0 0 2 0 0 0 0 0 0 0 6
TREMPEALEAU "CITY OF WHITEHALL Wards 1-3" 691 326 337 1 23 1 0 1 0 2 0 0 0 0 0 0 0 0
VERNON "TOWN OF BERGEN Ward 1-3" 774 357 369 4 37 6 1 0 0 0 0 0 0 0 0 0 0 0
VERNON "TOWN OF CHRISTIANA Ward 1-2" 503 200 282 5 13 2 0 0 0 0 1 0 0 0 0 0 0 0
VERNON "TOWN OF CLINTON Ward 1-2" 242 104 127 0 8 2 0 0 0 1 0 0 0 0 0 0 0 0
VERNON "TOWN OF COON Ward 1-2" 426 200 208 2 11 5 0 0 0 0 0 0 0 0 0 0 0 0
VERNON "TOWN OF FOREST Ward 1" 252 99 141 4 3 5 0 0 0 0 0 0 0 0 0 0 0 0
VERNON "TOWN OF FRANKLIN Ward 1-2" 554 197 325 6 17 9 0 0 0 0 0 0 0 0 0 0 0 0
VERNON "TOWN OF GENOA Ward 1-2" 417 212 189 0 11 5 0 0 0 0 0 0 0 0 0 0 0 0
VERNON "TOWN OF GREENWOOD Ward 1" 193 74 110 0 6 1 0 1 0 1 0 0 0 0 0 0 0 0
VERNON "TOWN OF HAMBURG Ward 1-2" 534 233 258 9 29 5 0 0 0 0 0 0 0 0 0 0 0 0
VERNON "TOWN OF HARMONY Ward 1-3" 329 138 173 1 10 5 0 0 0 2 0 0 0 0 0 0 0 0
VERNON "TOWN OF HILLSBORO Ward 1-3" 344 106 221 7 4 5 0 0 0 1 0 0 0 0 0 0 0 0
VERNON "TOWN OF JEFFERSON Wards 1-4" 606 245 325 2 21 11 1 1 0 0 0 0 0 0 0 0 0 0
VERNON "TOWN OF KICKAPOO Ward 1" 267 121 132 1 5 8 0 0 0 0 0 0 0 0 0 0 0 0
VERNON "TOWN OF LIBERTY Ward 1" 170 86 71 1 4 7 1 0 0 0 0 0 0 0 0 0 0 0
VERNON "TOWN OF STARK Ward 1-2" 209 92 100 1 6 10 0 0 0 0 0 0 0 0 0 0 0 0
VERNON "TOWN OF STERLING Ward 1" 303 89 196 2 9 6 1 0 0 0 0 0 0 0 0 0 0 0
VERNON "TOWN OF UNION Ward 1-3" 234 92 120 5 9 8 0 0 0 0 0 0 0 0 0 0 0 0
VERNON "TOWN OF VIROQUA Ward 1-4" 964 418 493 5 21 20 0 0 0 6 1 0 0 0 0 0 0 0
VERNON "TOWN OF WEBSTER Ward 1-2" 334 172 133 2 12 14 1 0 0 0 0 0 0 0 0 0 0 0
VERNON "TOWN OF WHEATLAND Ward 1" 327 130 179 4 13 1 0 0 0 0 0 0 0 0 0 0 0 0
VERNON "TOWN OF WHITESTOWN Ward 1" 232 87 137 0 5 3 0 0 0 0 0 0 0 0 0 0 0 0
VERNON "VILLAGE OF CHASEBURG Ward 1" 161 64 82 0 10 4 0 1 0 0 0 0 0 0 0 0 0 0
VERNON "VILLAGE OF COON VALLEY Ward 1" 408 189 191 4 19 4 0 1 0 0 0 0 0 0 0 0 0 0
VERNON "VILLAGE OF DE SOTO Ward 1" 122 50 68 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
VERNON "VILLAGE OF GENOA Ward 1" 134 70 54 1 8 0 0 1 0 0 0 0 0 0 0 0 0 0
VERNON "VILLAGE OF LA FARGE Ward 1" 335 146 164 2 7 14 0 1 0 1 0 0 0 0 0 0 0 0
VERNON "VILLAGE OF ONTARIO Ward 1" 191 69 111 0 6 4 1 0 0 0 0 0 0 0 0 0 0 0
VERNON "VILLAGE OF READSTOWN Ward 1" 191 64 98 1 22 5 1 0 0 0 0 0 0 0 0 0 0 0
VERNON "VILLAGE OF STODDARD Ward 1" 426 198 204 0 10 8 1 5 0 0 0 0 0 0 0 0 0 0
VERNON "VILLAGE OF VIOLA Ward 1" 99 39 57 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0
VERNON "CITY OF HILLSBORO Ward 1-4" 630 266 326 1 24 10 0 0 0 3 0 0 0 0 0 0 0 0
VERNON "CITY OF VIROQUA Wards 1-9" 2190 1165 879 8 45 89 2 0 0 2 0 0 0 0 0 0 0 0
VERNON "CITY OF WESTBY Ward 1-5" 1112 580 473 5 36 13 1 0 0 3 1 0 0 0 0 0 0 0
VILAS "TOWN OF ARBOR VITAE Wards 1-7" 2056 726 1235 7 45 24 0 0 0 0 0 0 0 0 0 0 0 19
VILAS "TOWN OF BOULDER JUNCTION Wards 1-2" 694 245 417 2 17 2 1 0 0 0 0 0 0 0 0 0 0 10
VILAS "TOWN OF CLOVERLAND Wards 1-2" 728 209 473 2 19 10 2 0 0 0 0 0 0 0 0 0 0 13
VILAS "TOWN OF CONOVER Wards 1-2" 853 275 544 2 17 7 0 0 0 4 0 0 0 0 0 0 0 4
VILAS "TOWN OF LAC DU FLAMBEAU Wards 1-7" 1440 762 591 4 36 26 2 0 0 1 0 0 0 0 0 0 0 18
VILAS "TOWN OF LAND O-LAKES Ward 1" 581 184 367 1 14 4 0 0 0 0 0 0 0 0 0 0 0 11
VILAS "TOWN OF LINCOLN Wards 1-5" 1607 484 1026 4 61 14 1 2 0 2 0 0 0 0 0 0 0 13
VILAS "TOWN OF MANITOWISH WATERS Ward 1" 497 130 349 1 13 0 1 0 0 0 0 0 0 0 0 0 0 3
VILAS "TOWN OF PHELPS Wards 1-2" 786 220 524 8 16 12 2 0 0 4 0 0 0 0 0 0 0 0
VILAS "TOWN OF PLUM LAKE Wards 1-2" 377 117 234 3 13 3 0 0 0 0 0 0 0 0 0 0 0 7
VILAS "TOWN OF PRESQUE ISLE Ward 1" 542 218 303 2 13 2 0 0 0 0 0 0 0 0 0 0 0 4
VILAS "TOWN OF ST. GERMAIN Wards 1-2" 1313 420 850 1 19 5 1 1 0 0 0 0 0 0 0 0 0 16
VILAS "TOWN OF WASHINGTON Wards 1-3" 1036 373 625 2 20 2 0 0 0 1 0 0 1 0 0 0 0 12
VILAS "TOWN OF WINCHESTER Ward 1" 337 114 210 2 7 0 0 0 0 0 0 0 0 0 0 0 0 4
VILAS "CITY OF EAGLE RIVER Wards 1-5" 765 293 421 4 30 5 1 0 0 2 0 0 0 0 0 0 0 9
WALWORTH "TOWN OF BLOOMFIELD Ward 1-2" 684 258 367 6 32 10 0 2 0 5 0 0 0 0 0 0 0 4
WALWORTH "TOWN OF DARIEN Wards 1-3" 859 268 533 7 32 11 0 0 0 5 0 0 0 0 0 0 0 3
WALWORTH "TOWN OF DELAVAN Ward 1-11" 2712 972 1567 17 95 21 1 1 0 13 0 0 0 1 2 0 0 22
WALWORTH "TOWN OF EAST TROY Ward 1" 502 116 359 1 12 2 0 0 0 4 0 0 0 0 0 0 0 8
WALWORTH "TOWN OF EAST TROY Wards 2-3" 843 225 573 3 21 9 1 1 0 6 0 0 0 0 0 0 0 4
WALWORTH "TOWN OF EAST TROY Wards 4-6" 1096 289 745 6 39 6 1 0 0 1 0 0 0 0 0 0 0 9
WALWORTH "TOWN OF GENEVA Wards 1-8" 2706 936 1583 6 93 36 4 1 0 15 0 0 0 0 0 0 0 32
WALWORTH "TOWN OF LAFAYETTE Wards 1-3" 1199 338 785 5 37 8 0 0 0 14 0 0 0 0 0 0 0 12
WALWORTH "TOWN OF LA GRANGE Ward 1-3" 1360 419 849 4 47 17 0 0 0 8 0 0 0 0 0 0 0 16
WALWORTH "TOWN OF LINN Wards 1-4,6" 1073 348 658 5 36 10 1 0 0 5 0 0 0 0 0 0 0 10
WALWORTH "TOWN OF LINN Ward 5" 246 90 133 2 9 6 0 0 0 2 0 0 0 0 0 0 0 4
WALWORTH "TOWN OF LYONS Wards 1-7" 1882 574 1198 2 50 21 0 2 0 18 0 0 0 0 0 0 0 17
WALWORTH "TOWN OF RICHMOND Wards 1-3" 1007 359 591 3 37 7 0 0 0 3 0 0 0 0 0 0 0 7
WALWORTH "TOWN OF SHARON Ward 1" 491 151 320 1 15 3 0 0 0 1 0 0 0 0 0 0 0 0
WALWORTH "TOWN OF SPRING PRAIRIE Wards 1-4" 1354 319 953 5 41 11 2 1 0 15 0 0 0 0 0 0 0 7
WALWORTH "TOWN OF SUGAR CREEK Ward 1-5" 2194 696 1361 6 90 17 1 1 0 3 0 0 0 0 0 0 0 19
WALWORTH "TOWN OF TROY Wards 1-3" 1507 435 985 11 45 13 0 1 0 8 0 0 0 0 0 0 0 9
WALWORTH "TOWN OF WALWORTH Wards 1-3" 899 229 616 4 28 12 1 1 0 4 0 0 0 0 0 0 0 4
WALWORTH "TOWN OF WHITEWATER Ward 1-2" 797 309 434 1 38 7 1 0 0 0 0 0 0 0 0 0 0 7
WALWORTH "TOWN OF WHITEWATER Ward 3" 52 19 26 0 3 2 0 0 0 0 0 0 0 0 0 0 0 2
WALWORTH "VILLAGE OF BLOOMFIELD Ward 1-5" 1971 550 1283 8 71 33 1 0 0 7 0 0 0 1 0 0 0 17
WALWORTH "VILLAGE OF DARIEN Ward 1-2" 671 250 371 5 26 15 0 0 0 2 0 0 0 0 0 0 0 2
WALWORTH "VILLAGE OF EAST TROY Ward 1-5" 2434 729 1499 13 128 18 5 1 0 13 0 0 0 0 0 0 0 28
WALWORTH "VILLAGE OF FONTANA Ward 1-3" 981 381 538 3 29 9 2 0 0 7 0 0 0 0 0 0 0 12
WALWORTH "VILLAGE OF GENOA CITY Wards 1-4" 1274 400 758 6 74 22 0 0 0 4 0 0 0 0 0 0 0 10
WALWORTH "VILLAGE OF MUKWONAGO Ward 11" 99 35 59 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
WALWORTH "VILLAGE OF SHARON Ward 1-2" 661 243 362 2 40 10 0 0 0 3 0 0 0 0 0 0 0 1
WALWORTH "VILLAGE OF WALWORTH Ward 1-3" 1218 430 692 10 48 19 1 3 0 6 0 0 0 0 0 0 0 9
WALWORTH "VILLAGE OF WILLIAMS BAY Ward 1-4" 1489 568 810 4 64 18 0 2 0 5 0 0 0 0 0 0 0 18
WALWORTH "CITY OF BURLINGTON Ward 9" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
WALWORTH "CITY OF BURLINGTON Ward 10" 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
WALWORTH "CITY OF DELAVAN Wards 1-14" 3335 1501 1557 20 144 51 1 3 0 23 0 0 0 1 0 0 0 34
WALWORTH "CITY OF DELAVAN Ward 15" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
WALWORTH "CITY OF ELKHORN Wards 1-7" 4513 1726 2446 25 194 40 2 4 0 41 0 0 0 0 0 0 0 35
WALWORTH "CITY OF ELKHORN Ward 8" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
WALWORTH "CITY OF LAKE GENEVA Wards 1-2,7-9,11-14" 1757 827 809 7 64 22 0 3 0 6 0 0 0 0 2 0 0 17
WALWORTH "CITY OF LAKE GENEVA Wards 3-6,10" 1763 728 913 5 62 27 4 0 0 6 0 0 0 0 0 0 0 18
WALWORTH "CITY OF WHITEWATER Wards 1-2" 1264 651 492 7 64 28 1 0 0 4 0 0 0 0 0 0 0 17
WALWORTH "CITY OF WHITEWATER Wards 3-4" 1075 575 397 1 68 21 1 1 0 2 0 0 0 0 0 0 0 9
WALWORTH "CITY OF WHITEWATER Wards 5-6" 1490 804 550 8 79 17 2 1 0 0 0 0 0 0 0 0 0 29
WALWORTH "CITY OF WHITEWATER Ward 7" 947 486 343 3 81 16 0 3 0 5 0 0 0 0 0 0 0 10
WALWORTH "CITY OF WHITEWATER Wards 8-9" 918 471 336 0 77 17 1 0 0 3 0 0 0 0 0 0 0 13
WASHBURN "TOWN OF BARRONETT Ward 1" 221 83 129 0 7 2 0 0 0 0 0 0 0 0 0 0 0 0
WASHBURN "TOWN OF BASHAW Wards 1-3" 563 190 352 3 14 4 0 0 0 0 0 0 0 0 0 0 0 0
WASHBURN "TOWN OF BASS LAKE Ward 1" 306 80 214 0 4 4 1 0 0 3 0 0 0 0 0 0 0 0
WASHBURN "TOWN OF BEAVER BROOK Wards 1-3" 418 146 252 0 17 2 0 0 0 0 0 0 0 0 0 0 0 1
WASHBURN "TOWN OF BIRCHWOOD Wards 1-3" 402 108 284 3 5 0 1 0 0 1 0 0 0 0 0 0 0 0
WASHBURN "TOWN OF BROOKLYN Ward 1" 166 56 101 0 8 1 0 0 0 0 0 0 0 0 0 0 0 0
WASHBURN "TOWN OF CASEY Ward 1" 273 108 160 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0
WASHBURN "TOWN OF CHICOG Wards 1-2" 174 70 95 0 5 3 0 0 0 0 0 0 0 0 0 0 0 1
WASHBURN "TOWN OF CRYSTAL Wards 1-2" 162 47 106 0 3 3 0 0 0 0 0 0 0 0 0 0 0 3
WASHBURN "TOWN OF EVERGREEN Wards 1-2" 688 227 429 4 18 2 1 0 0 3 1 0 0 0 0 0 0 3
WASHBURN "TOWN OF FROG CREEK Ward 1" 79 23 51 0 3 1 0 0 0 1 0 0 0 0 0 0 0 0
WASHBURN "TOWN OF GULL LAKE Ward 1" 131 55 71 0 2 3 0 0 0 0 0 0 0 0 0 0 0 0
WASHBURN "TOWN OF LONG LAKE Ward 1" 402 155 226 1 13 3 0 0 0 0 0 0 0 0 0 0 0 4
WASHBURN "TOWN OF MADGE Wards 1-3" 354 156 189 0 5 3 0 0 0 0 0 0 0 0 0 0 0 1
WASHBURN "TOWN OF MINONG Wards 1-2" 572 248 307 1 10 4 0 1 0 1 0 0 0 0 0 0 0 0
WASHBURN "TOWN OF SARONA Wards 1-2" 233 63 162 2 4 0 0 0 0 1 0 0 0 0 0 0 0 1
WASHBURN "TOWN OF SPOONER Wards 1-3" 447 159 264 0 19 1 0 0 0 0 0 0 0 0 0 0 0 4
WASHBURN "TOWN OF SPRINGBROOK Ward 1" 260 82 160 1 8 6 0 0 0 1 0 0 0 0 0 0 0 2
WASHBURN "TOWN OF STINNETT Ward 1" 116 32 80 0 1 1 0 0 0 0 0 0 0 0 0 0 0 2
WASHBURN "TOWN OF STONE LAKE Ward 1" 291 88 184 1 13 2 0 0 0 0 0 0 0 0 0 0 0 3
WASHBURN "TOWN OF TREGO Wards 1-2" 572 196 342 2 17 7 0 0 0 0 0 0 0 0 0 0 0 8
WASHBURN "VILLAGE OF BIRCHWOOD Ward 1" 223 70 137 1 10 2 0 0 0 0 0 0 0 0 0 0 0 3
WASHBURN "VILLAGE OF MINONG Ward 1" 218 78 133 1 3 3 0 0 0 0 0 0 0 0 0 0 0 0
WASHBURN "CITY OF SPOONER Wards 1-4" 1133 444 613 3 43 1 0 0 0 20 0 0 0 0 0 0 0 9
WASHBURN "CITY OF SHELL LAKE Wards 1-2" 744 320 363 2 35 6 0 1 0 5 0 0 0 0 0 0 0 12
WASHINGTON "TOWN OF ADDISON Ward 1-6" 2077 400 1548 8 70 16 3 0 0 6 0 0 0 0 0 0 0 26
WASHINGTON "TOWN OF BARTON Wards 1-4" 1734 428 1210 5 53 11 0 1 0 4 0 0 0 1 0 0 0 21
WASHINGTON "TOWN OF ERIN Wards 1-4" 2572 582 1795 18 77 14 0 0 0 30 2 0 0 0 0 0 0 54
WASHINGTON "TOWN OF FARMINGTON Ward 1-5" 2221 465 1656 6 37 22 0 1 0 9 0 0 0 0 0 0 0 25
WASHINGTON "TOWN OF GERMANTOWN Ward 1" 158 49 103 0 3 0 0 0 0 1 0 0 0 0 0 0 0 2
WASHINGTON "TOWN OF HARTFORD Ward 1-5" 2251 499 1622 4 77 11 0 0 0 10 0 0 0 0 0 0 0 28
WASHINGTON "TOWN OF JACKSON Wards 1-6" 2883 573 2125 14 96 18 0 0 0 9 0 0 0 0 0 0 0 48
WASHINGTON "TOWN OF KEWASKUM Ward 1-2" 712 145 526 4 24 3 0 0 0 0 0 0 0 0 0 0 0 10
WASHINGTON "TOWN OF POLK Ward 1-6" 2562 531 1890 12 70 16 0 0 0 7 0 0 0 0 0 0 0 36
WASHINGTON "TOWN OF TRENTON Wards 1-2,8" 672 154 482 2 15 6 0 0 0 3 0 0 0 0 0 0 0 10
WASHINGTON "TOWN OF TRENTON Wards 3-7" 2288 525 1646 8 72 7 0 0 0 5 0 0 0 0 0 0 0 25
WASHINGTON "TOWN OF WAYNE Wards 1-3" 1316 241 1001 2 33 4 0 2 0 11 0 0 0 0 0 0 0 22
WASHINGTON "TOWN OF WEST BEND Wards 1-8" 3078 758 2103 13 93 25 3 0 0 24 0 0 0 0 1 0 0 58
WASHINGTON "VILLAGE OF GERMANTOWN Wards 1,8,10-11" 3113 945 1929 9 118 19 0 2 0 25 0 0 1 0 0 0 0 65
WASHINGTON "VILLAGE OF GERMANTOWN Wards 2,5-7" 2935 971 1709 17 128 29 1 1 0 23 0 0 0 0 0 0 0 56
WASHINGTON "VILLAGE OF GERMANTOWN Wards 3-4,9,16-17" 2975 950 1797 11 123 18 1 2 0 18 0 0 0 0 0 0 0 55
WASHINGTON "VILLAGE OF GERMANTOWN Wards 12-15" 3310 1012 2035 6 146 19 0 3 0 24 0 0 0 0 0 0 0 65
WASHINGTON "VILLAGE OF JACKSON Wards 1-9" 3928 1028 2632 18 161 26 0 0 0 7 0 0 0 0 0 0 0 56
